algorithm,seed,t,V,window,grid_density,mos,swer,q_semantic,q_energy,violation_flag,energy_cum,snr_db,per,noise_std,semantic_weight,P_index,B_index,reward,q_prev_before,utility_reward,lyapunov_reward,scaled_reward,decision_latency_ms,mu_star,mu_choice,run_tag,experiment_id,scenario
safeopt_gp,0,1,800.0,512,50,1.7357666715424598,0.6455239921444735,2.230283001714134,0.26482772321497206,0,0.1,9.421994985286402,0.6455239921444735,0.05,0.9024630833364774,0,49,1.7257666715424598,0.0,1.7257666715424598,1380.6133372339677,1.7257666715424598,1.3034000003244728,0.0,4.99,task3_safeopt_gp_V800.0_w512_g50_T10000_s0,exp_0,default
safeopt_gp,0,2,800.0,512,50,1.619195092550283,0.6796760821908736,4.152480277883043,0.5001399305617872,0,0.1,8.877736002429092,0.6796760821908736,0.05,0.5997126934356756,0,49,1.609195092550283,2.230283001714134,1.609195092550283,1283.0690301292457,1.603836287661557,0.454399996669963,0.0,4.99,task3_safeopt_gp_V800.0_w512_g50_T10000_s0,exp_0,default
safeopt_gp,0,3,800.0,512,50,1.8814664510117096,0.621614954048941,5.937157243991539,0.7443632958472572,0,0.1,9.7812061840809,0.621614954048941,0.05,0.43483423218636647,0,49,1.8714664510117096,4.152480277883043,1.8714664510117096,1489.76232490521,1.8622029061315126,0.4426000014063902,0.0,4.99,task3_safeopt_gp_V800.0_w512_g50_T10000_s0,exp_0,default
safeopt_gp,0,4,800.0,512,50,1.9129437963729865,0.6323455521776103,7.994073151469725,1.111385053825382,0,0.1,9.621981174166423,0.6323455521776103,0.05,0.6718465667947006,0,49,1.9029437963729865,5.937157243991539,1.9029437963729865,1510.1428039180237,1.8876785048975295,0.31460000172955915,0.0,4.99,task3_safeopt_gp_V800.0_w512_g50_T10000_s0,exp_0,default
safeopt_gp,0,5,800.0,512,50,1.5497306407398623,0.7096564550165272,9.7470322188047,1.1249638505920718,0,0.1,8.362915642062303,0.7096564550165272,0.05,0.6674346896819005,0,49,1.5397306407398623,7.994073151469725,1.5397306407398623,1217.7712295760819,1.5222140369701023,0.2913999996962957,0.0,4.99,task3_safeopt_gp_V800.0_w512_g50_T10000_s0,exp_0,default
safeopt_gp,0,6,800.0,512,50,2.0450957614225156,0.5949320683173169,11.886090655528312,1.1930223808649019,0,0.1,10.164550511928427,0.5949320683173169,0.05,0.5666609711341469,0,49,2.035095761422516,9.7470322188047,2.035095761422516,1607.2271376373615,2.0090339220467017,0.27689999842550606,0.0,4.99,task3_safeopt_gp_V800.0_w512_g50_T10000_s0,exp_0,default
safeopt_gp,0,7,800.0,512,50,2.1570027505675897,0.5636403426020605,13.990719894173763,1.1383989036744628,0,0.1,10.594414206750658,0.5636403426020605,0.05,0.323869688687241,0,49,2.14700275056759,11.886090655528312,2.14700275056759,1692.5863865272565,2.1157329831590705,0.24290000146720558,0.0,4.99,task3_safeopt_gp_V800.0_w512_g50_T10000_s0,exp_0,default
safeopt_gp,0,8,800.0,512,50,2.340304374413617,0.5387759870250419,15.991773498586214,1.3529529794443174,0,0.1,10.92338383621086,0.5387759870250419,0.05,0.639673058408512,0,49,2.3303043744136174,13.990719894173763,2.3303043744136174,1836.2473190583323,2.2953091488229154,0.24470000062137842,0.0,4.99,task3_safeopt_gp_V800.0_w512_g50_T10000_s0,exp_0,default
safeopt_gp,0,9,800.0,512,50,2.6747047183319204,0.4587271154316937,18.20635407588814,1.5176090595427025,0,0.1,11.927345412053029,0.4587271154316937,0.05,0.35442111818606215,0,49,2.6647047183319206,15.991773498586214,2.6647047183319206,2096.3487036789556,2.6204358795986944,0.2275000006193295,0.0,4.99,task3_safeopt_gp_V800.0_w512_g50_T10000_s0,exp_0,default
safeopt_gp,0,10,800.0,512,50,1.0844553726221837,0.4894802808006927,20.24956865948387,1.8813210238549825,1,0.1,11.549781906820222,0.4894802808006927,0.05,0.16514996850253894,0,49,1.0744553726221837,18.20635407588814,1.0744553726221837,822.3648099357847,1.027956012419731,0.21459999697981402,0.0,4.99,task3_safeopt_gp_V800.0_w512_g50_T10000_s0,exp_0,default
safeopt_gp,0,11,800.0,512,50,1.0,0.5123915079569482,22.399700804192683,2.2262888017152425,1,0.1,11.262394199011556,0.5123915079569482,0.05,0.36749271967878233,0,49,0.99,20.24956865948387,0.99,748.4607515087556,0.9355759393859445,0.2167999991797842,0.0,4.99,task3_safeopt_gp_V800.0_w512_g50_T10000_s0,exp_0,default
safeopt_gp,0,12,800.0,512,50,1.0,0.612009949629176,24.06158445884244,2.347665216202508,1,0.1,9.921174484934888,0.612009949629176,0.05,0.6215520735061056,0,49,0.99,22.399700804192683,0.99,754.7743033644672,0.943467879205584,0.24599999596830457,0.0,4.99,task3_safeopt_gp_V800.0_w512_g50_T10000_s0,exp_0,default
safeopt_gp,0,13,800.0,512,50,1.010105719752198,0.6592457627445136,26.132088085494242,2.626640717380722,1,0.1,9.208106389875613,0.6592457627445136,0.05,0.10703901471291002,0,49,1.000105719752198,24.06158445884244,1.000105719752198,750.2649779167365,0.9378312223959206,0.2165000041713938,0.0,4.99,task3_safeopt_gp_V800.0_w512_g50_T10000_s0,exp_0,default
safeopt_gp,0,14,800.0,512,50,1.0422039340289295,0.6133159811542331,27.661175603791218,3.009671757772757,1,0.1,9.902278326582623,0.6133159811542331,0.05,0.5857356536025713,0,49,1.0322039340289295,26.132088085494242,1.0322039340289295,785.8048975045773,0.9822561218807216,0.22880000324221328,0.0,4.99,task3_safeopt_gp_V800.0_w512_g50_T10000_s0,exp_0,default
