algorithm,seed,t,V,window,grid_density,mos,swer,q_semantic,q_energy,violation_flag,energy_cum,snr_db,per,noise_std,semantic_weight,P_index,B_index,reward,q_prev_before,utility_reward,lyapunov_reward,scaled_reward,decision_latency_ms,mu_star,mu_choice,run_tag,experiment_id,scenario
lyapunov_greedy_oracle,0,1,800.0,512,50,1.7357666715424598,0.6455239921444735,2.505339548401345,0.26482772321497206,0,0.1,9.421994985286402,0.6455239921444735,0.05,0.9024630833364774,0,49,1.7257666715424598,0.2750565466872109,1.7257666715424598,1379.9998832933811,1.7249998541167264,0.08879999950295314,0.0,4.99,task3_lyapunov_greedy_oracle_V800.0_w512_g50_T10000_s0,exp_0,default
lyapunov_greedy_oracle,0,2,800.0,512,50,1.619195092550283,0.6796760821908736,4.427536824570255,0.5001399305617872,0,0.1,8.877736002429092,0.6796760821908736,0.05,0.5997126934356756,0,49,1.609195092550283,2.505339548401345,1.609195092550283,1282.540317184411,1.6031753964805135,0.03930000093532726,0.0,4.99,task3_lyapunov_greedy_oracle_V800.0_w512_g50_T10000_s0,exp_0,default
lyapunov_greedy_oracle,0,3,800.0,512,50,1.8814664510117096,0.621614954048941,6.21221379067875,0.7443632958472572,0,0.1,9.7812061840809,0.621614954048941,0.05,0.43483423218636647,0,49,1.8714664510117096,4.427536824570255,1.8714664510117096,1489.27143782196,1.8615892972774502,0.03139999898849055,0.0,4.99,task3_lyapunov_greedy_oracle_V800.0_w512_g50_T10000_s0,exp_0,default
lyapunov_greedy_oracle,0,4,800.0,512,50,1.9129437963729865,0.6323455521776103,8.269129698156934,1.111385053825382,0,0.1,9.621981174166423,0.6323455521776103,0.05,0.6718465667947006,0,49,1.9029437963729865,6.21221379067875,1.9029437963729865,1509.5770357316867,1.8869712946646084,0.028800001018680632,0.0,4.99,task3_lyapunov_greedy_oracle_V800.0_w512_g50_T10000_s0,exp_0,default
lyapunov_greedy_oracle,0,5,800.0,512,50,1.5497306407398623,0.7096564550165272,10.022088765491908,1.1249638505920718,0,0.1,8.362915642062303,0.7096564550165272,0.05,0.6674346896819005,0,49,1.5397306407398623,8.269129698156934,1.5397306407398623,1217.2890667085367,1.521611333385671,0.028100002964492887,0.0,4.99,task3_lyapunov_greedy_oracle_V800.0_w512_g50_T10000_s0,exp_0,default
lyapunov_greedy_oracle,0,6,800.0,512,50,2.0450957614225156,0.5949320683173169,12.16114720221552,1.1930223808649019,0,0.1,10.164550511928427,0.5949320683173169,0.05,0.5666609711341469,0,49,2.035095761422516,10.022088765491908,2.035095761422516,1606.6387756105942,2.008298469513243,0.027199996111448854,0.0,4.99,task3_lyapunov_greedy_oracle_V800.0_w512_g50_T10000_s0,exp_0,default
lyapunov_greedy_oracle,0,7,800.0,512,50,2.1570027505675897,0.5636403426020605,14.265776440860972,1.1383989036744628,0,0.1,10.594414206750658,0.5636403426020605,0.05,0.323869688687241,0,49,2.14700275056759,12.16114720221552,2.14700275056759,1692.0074944768178,2.1150093680960222,0.02769999991869554,0.0,4.99,task3_lyapunov_greedy_oracle_V800.0_w512_g50_T10000_s0,exp_0,default
lyapunov_greedy_oracle,0,8,800.0,512,50,2.340304374413617,0.5387759870250419,16.266830045273423,1.3529529794443174,0,0.1,10.92338383621086,0.5387759870250419,0.05,0.639673058408512,0,49,2.3303043744136174,14.265776440860972,2.3303043744136174,1835.6969161641666,2.294621145205208,0.030000002880115062,0.0,4.99,task3_lyapunov_greedy_oracle_V800.0_w512_g50_T10000_s0,exp_0,default
lyapunov_greedy_oracle,0,9,800.0,512,50,2.6747047183319204,0.4587271154316937,18.289721142738784,1.389037630971274,0,0.2285714285714286,11.927345412053029,0.4587271154316937,0.05,0.35442111818606215,7,49,2.6518475754747777,16.266830045273423,2.6518475754747777,2088.5720346972566,2.6107150433715707,0.030499999411404133,0.0,4.977142857142857,task3_lyapunov_greedy_oracle_V800.0_w512_g50_T10000_s0,exp_0,default
lyapunov_greedy_oracle,0,10,800.0,512,50,3.216438790790968,0.37360331636624305,17.894877781930884,0.8711169422223294,0,0.9816326530612246,11.549781906820222,0.4894802808006927,0.05,0.16514996850253894,48,20,3.1182755254848455,18.289721142738784,3.1182755254848455,2501.8419953521147,3.1273024941901433,0.030399998649954796,0.0,2.7712244897959186,task3_lyapunov_greedy_oracle_V800.0_w512_g50_T10000_s0,exp_0,default
lyapunov_greedy_oracle,0,11,800.0,512,50,2.7852169228141967,0.43710132719592726,18.02058699619819,0.3160847200825896,0,1.0,11.262394199011556,0.5123915079569482,0.05,0.36749271967878233,49,31,2.6852169228141967,17.894877781930884,2.6852169228141967,2145.9239872259814,2.682404984032477,0.029599999834317714,0.0,3.5775510204081633,task3_lyapunov_greedy_oracle_V800.0_w512_g50_T10000_s0,exp_0,default
lyapunov_greedy_oracle,0,12,800.0,512,50,2.400510511443399,0.5070939582641745,17.877492020375502,0.0,0,1.0,9.921174484934888,0.612009949629176,0.05,0.6215520735061056,49,28,2.300510511443399,18.02058699619819,2.300510511443399,1842.9870646152506,2.303733830769063,0.030499999411404133,0.0,3.357142857142857,task3_lyapunov_greedy_oracle_V800.0_w512_g50_T10000_s0,exp_0,default
lyapunov_greedy_oracle,0,13,800.0,512,50,2.1982207317194766,0.5623769976065442,18.21063697761838,0.0,0,0.9816326530612246,9.208106389875613,0.6592457627445136,0.05,0.10703901471291002,48,31,2.1000574664133542,17.877492020375502,2.1000574664133542,1674.0901768159456,2.092612721019932,0.028700000257231295,0.0,3.579387755102041,task3_lyapunov_greedy_oracle_V800.0_w512_g50_T10000_s0,exp_0,default
