algorithm,seed,t,V,window,grid_density,mos,swer,q_semantic,q_energy,violation_flag,energy_cum,snr_db,noise_std,P_index,B_index,utility_reward,lyapunov_reward,scaled_reward,q_prev_before,reward,decision_latency_ms,mu_star,mu_choice,run_tag,experiment_id,scenario,safety_overridden,active_set_size,q_next_est
raucb_plus,0,283,800.0,512,50,1.5187728327033618,0.6962454334593277,18.024616109268816,0.0,0,0.7428571428571429,2.383202651335762,0.05,35,0,1.4444871184176475,1155.2793333276595,1.4440991666595744,18.007380876194542,1.4444871184176475,0.02050000330200419,0.0,1.3257142857142856,task3_raucb_plus_V800.0_w512_g50_T10000_s0,exp_0,bandit_dynamic_10000,1,121,17.927865483385407
raucb_plus,0,284,800.0,512,50,1.4031507577648863,0.7193698484470227,17.866485333535035,0.0,0,0.8346938775510204,3.0566431415175876,0.05,40,0,1.3196813700097842,1058.5953425354896,1.323244178169362,18.024616109268816,1.3196813700097842,0.020499996026046574,0.0,1.3165306122448979,task3_raucb_plus_V800.0_w512_g50_T10000_s0,exp_0,bandit_dynamic_10000,1,121,17.97596052651465
raucb_plus,0,285,800.0,512,50,1.5025682052745946,0.699486358945081,17.977079708901403,0.0,0,0.19183673469387758,3.8846536270042082,0.05,5,0,1.4833845318052068,1184.7316926587107,1.4809146158233883,17.866485333535035,1.4833845318052068,0.024300003133248538,0.0,1.3808163265306121,task3_raucb_plus_V800.0_w512_g50_T10000_s0,exp_0,bandit_dynamic_10000,1,121,17.993188278610887
raucb_plus,0,286,800.0,512,50,1.8311324675411678,0.6337735064917664,17.85049405655812,0.0,0,1.0,3.6707456855291,0.05,49,5,1.7311324675411677,1387.1816143951128,1.733977017993891,17.977079708901403,1.7311324675411677,0.02099999983329326,0.0,1.6673469387755102,task3_raucb_plus_V800.0_w512_g50_T10000_s0,exp_0,bandit_dynamic_10000,1,121,17.875171474913632
raucb_plus,0,287,800.0,512,50,1.7387896820895694,0.6522420635820861,18.054199869804822,0.0,0,0.5591836734693878,2.8741538027028977,0.05,25,5,1.6828713147426306,1342.6608023854578,1.6783260029818223,17.85049405655812,1.6828713147426306,0.019999999494757503,0.0,1.7114285714285715,task3_raucb_plus_V800.0_w512_g50_T10000_s0,exp_0,bandit_dynamic_10000,1,121,17.977589893845117
raucb_plus,0,288,800.0,512,50,1.4876599693401418,0.7024680061319717,18.072415374166848,0.0,0,0.7428571428571429,2.3075665591119914,0.05,35,0,1.4133742550544275,1130.3705376870607,1.4129631721088258,18.054199869804822,1.4133742550544275,0.01809999957913533,0.0,1.3257142857142856,task3_raucb_plus_V800.0_w512_g50_T10000_s0,exp_0,bandit_dynamic_10000,1,121,17.98731415955384
raucb_plus,0,289,800.0,512,50,1.3353290730179723,0.7329341853964055,17.851124734408792,0.0,0,1.0,3.2692531462003793,0.05,49,0,1.2353290730179722,992.2625147745005,1.2403281434681255,18.072415374166848,1.2353290730179722,0.023300002794712782,0.0,1.2999999999999998,task3_raucb_plus_V800.0_w512_g50_T10000_s0,exp_0,bandit_dynamic_10000,1,121,17.98396955427785
raucb_plus,0,290,800.0,512,50,1.8570744167895687,0.6285851166420862,17.956238600721424,0.0,0,0.6510204081632653,4.216867475898255,0.05,30,5,1.7919723759732422,1431.7015000397312,1.789626875049664,17.851124734408792,1.7919723759732422,0.020200001017656177,0.0,1.7022448979591838,task3_raucb_plus_V800.0_w512_g50_T10000_s0,exp_0,bandit_dynamic_10000,1,121,17.968754389092997
raucb_plus,0,291,800.0,512,50,2.125102544580575,0.574979491083885,18.22030387034382,0.0,0,1.0,3.1753867195657355,0.05,49,10,2.025102544580575,1615.3404166769562,2.0191755208461952,17.956238600721424,2.025102544580575,0.01870000414783135,0.0,2.0346938775510206,task3_raucb_plus_V800.0_w512_g50_T10000_s0,exp_0,bandit_dynamic_10000,1,121,17.996477105009653
raucb_plus,0,292,800.0,512,50,1.4323721813397312,0.7135255637320538,18.116888232411856,0.0,0,1.0,2.5861610204105316,0.05,49,0,1.3323721813397311,1067.7820094198507,1.3347275117748134,18.22030387034382,1.3323721813397311,0.01889999839477241,0.0,1.2999999999999998,task3_raucb_plus_V800.0_w512_g50_T10000_s0,exp_0,bandit_dynamic_10000,3,121,18.023380530398104
raucb_plus,0,293,800.0,512,50,1.4278834777374314,0.7144233044525137,18.09466795436073,0.0,0,1.0,2.0,0.05,49,0,1.3278834777374313,1062.7093444838904,1.328386680604863,18.116888232411856,1.3278834777374313,0.018300001102034003,0.0,1.2999999999999998,task3_raucb_plus_V800.0_w512_g50_T10000_s0,exp_0,bandit_dynamic_10000,1,121,17.993618104860538
raucb_plus,0,294,800.0,512,50,1.4683854151983449,0.7063229169603311,17.93584468783816,0.0,0,1.0,2.945193206576,0.05,49,0,1.3683854151983448,1097.5821864298287,1.3719777330372858,18.09466795436073,1.3683854151983448,0.02010000025620684,0.0,1.2999999999999998,task3_raucb_plus_V800.0_w512_g50_T10000_s0,exp_0,bandit_dynamic_10000,3,121,18.04466795436073
raucb_plus,0,295,800.0,512,50,1.7111911677415916,0.6577617664516817,17.81354842757219,0.0,0,1.0,3.7067089458361773,0.05,49,5,1.6111911677415915,1291.146420923307,1.6139330261541338,17.93584468783816,1.6111911677415915,0.018699996871873736,0.0,1.6673469387755102,task3_raucb_plus_V800.0_w512_g50_T10000_s0,exp_0,bandit_dynamic_10000,1,121,17.951369006403915
raucb_plus,0,296,800.0,512,50,1.670899967675071,0.6658200064649857,17.930856129936345,0.0,0,0.46734693877551026,5.505093365974725,0.05,20,5,1.62416527379752,1297.242552601025,1.6215531907512812,17.81354842757219,1.62416527379752,0.02239999594166875,0.0,1.7206122448979593,task3_raucb_plus_V800.0_w512_g50_T10000_s0,exp_0,bandit_dynamic_10000,1,121,17.980682012113903
raucb_plus,0,297,800.0,512,50,2.468250602641439,0.5063498794717123,17.948761414851322,0.0,0,1.0,5.402332566432877,0.05,49,15,2.3682506026414387,1894.279425025375,2.367849281281719,17.930856129936345,2.3682506026414387,0.020399995264597237,0.0,2.4020408163265308,task3_raucb_plus_V800.0_w512_g50_T10000_s0,exp_0,bandit_dynamic_10000,1,121,17.99373986735277
raucb_plus,0,298,800.0,512,50,2.079331817735967,0.5841336364528066,17.823769808023048,0.0,0,0.8346938775510204,6.700118523273462,0.05,40,10,1.9958624299808652,1598.9333885145115,1.9986667356431393,17.948761414851322,1.9958624299808652,0.01920000067912042,0.0,2.051224489795919,task3_raucb_plus_V800.0_w512_g50_T10000_s0,exp_0,bandit_dynamic_10000,1,121,17.95244661391483
raucb_plus,0,299,800.0,512,50,2.588493443867749,0.4823013112264502,17.80538099254133,0.0,0,0.8346938775510204,6.096922386615896,0.05,40,15,2.5050240561126467,2004.3470029043056,2.505433753630382,17.823769808023048,2.5050240561126467,0.024499997380189598,0.0,2.418571428571429,task3_raucb_plus_V800.0_w512_g50_T10000_s0,exp_0,bandit_dynamic_10000,1,121,17.875721727406
raucb_plus,0,300,800.0,512,50,2.4545074149207986,0.5090985170158403,18.040612964730173,0.0,0,0.7428571428571429,6.0643283149916405,0.05,35,15,2.3802217006350843,1899.9889656216183,2.374986207027023,17.80538099254133,2.3802217006350843,0.022599997464567423,0.0,2.4277551020408166,task3_raucb_plus_V800.0_w512_g50_T10000_s0,exp_0,bandit_dynamic_10000,1,121,17.99025860766169
raucb_plus,0,301,800.0,512,50,1.976854737240857,0.6046290525518285,17.763473414449926,0.0,0,0.8346938775510204,7.726056911139034,0.05,40,10,1.8933853494857549,1519.7080469524294,1.8996350586905368,18.040612964730173,1.8933853494857549,0.021100000594742596,0.0,2.051224489795919,task3_raucb_plus_V800.0_w512_g50_T10000_s0,exp_0,bandit_dynamic_10000,1,121,17.97522768900783
raucb_plus,0,302,800.0,512,50,2.53271834667393,0.493456330665214,17.90299904378921,0.0,0,0.5591836734693878,6.979275027089148,0.05,25,15,2.4767999793269913,1978.9615236541904,2.473701904567738,17.763473414449926,2.4767999793269913,0.019800005247816443,0.0,2.446122448979592,task3_raucb_plus_V800.0_w512_g50_T10000_s0,exp_0,bandit_dynamic_10000,1,121,17.974458211987656
raucb_plus,0,303,800.0,512,50,2.899776755850741,0.4200446488298518,18.00884884698865,0.0,0,1.0,7.246366988754497,0.05,49,20,2.7997767558507407,2237.9263757551275,2.7974079696939094,17.90299904378921,2.7997767558507407,0.02319999475730583,0.0,2.769387755102041,task3_raucb_plus_V800.0_w512_g50_T10000_s0,exp_0,bandit_dynamic_10000,1,121,17.965283542954086
raucb_plus,0,304,800.0,512,50,2.0794794174255182,0.5841041165148964,17.836832608186647,0.0,0,0.6510204081632653,8.594173966060493,0.05,30,10,2.0143773766091915,1614.5997157311658,2.0182496446639573,18.00884884698865,2.0143773766091915,0.02099999983329326,0.0,2.069591836734694,task3_raucb_plus_V800.0_w512_g50_T10000_s0,exp_0,bandit_dynamic_10000,1,121,17.986504186424188
raucb_plus,0,305,800.0,512,50,3.027342137318948,0.39453157253621035,18.03417201225404,0.0,0,0.7428571428571429,7.32561434947018,0.05,35,20,2.953056423033234,2358.925228509238,2.9486565356365473,17.836832608186647,2.953056423033234,0.020699997548945248,0.0,2.7951020408163267,task3_raucb_plus_V800.0_w512_g50_T10000_s0,exp_0,bandit_dynamic_10000,1,121,17.97349604603205
raucb_plus,0,306,800.0,512,50,2.4536863191962155,0.5092627361607569,17.955090612764305,0.0,0,0.926530612244898,7.117874811937767,0.05,45,15,2.3610332579717257,1890.2527739387483,2.3628159674234355,18.03417201225404,2.3610332579717257,0.018799997633323073,0.0,2.409387755102041,task3_raucb_plus_V800.0_w512_g50_T10000_s0,exp_0,bandit_dynamic_10000,1,121,17.936766676881724
raucb_plus,0,307,800.0,512,50,2.483239117872233,0.5033521764255534,17.960249510579168,0.0,0,0.8346938775510204,7.3834882271594715,0.05,40,15,2.3997697301171312,1919.723155615977,2.3996539445199714,17.955090612764305,2.3997697301171312,0.01920000067912042,0.0,2.418571428571429,task3_raucb_plus_V800.0_w512_g50_T10000_s0,exp_0,bandit_dynamic_10000,1,121,17.963455205090188
raucb_plus,0,308,800.0,512,50,1.721597245808447,0.6556805508383106,17.96258118507182,0.0,0,0.3755102040816327,7.852158551755694,0.05,15,5,1.6840462254002837,1347.1951028645615,1.6839938785807018,17.960249510579168,1.6840462254002837,0.020899999071843922,0.0,1.729795918367347,task3_raucb_plus_V800.0_w512_g50_T10000_s0,exp_0,bandit_dynamic_10000,1,121,17.99735108359005
raucb_plus,0,309,800.0,512,50,2.7360242265510495,0.4527951546897901,18.02536029978934,0.0,0,0.926530612244898,6.157081533728899,0.05,45,20,2.6433711653265597,2113.5692573164074,2.6419615716455094,17.96258118507182,2.6433711653265597,0.023200002033263445,0.0,2.7767346938775512,task3_raucb_plus_V800.0_w512_g50_T10000_s0,exp_0,bandit_dynamic_10000,1,121,17.987866903822564
raucb_plus,0,310,800.0,512,50,2.2466445783532394,0.5506710843293521,17.990758218771187,0.0,0,0.8346938775510204,6.409700756711709,0.05,40,10,2.163175190598137,1731.1638674559845,2.1639548343199806,18.02536029978934,2.163175190598137,0.020899999071843922,0.0,2.051224489795919,task3_raucb_plus_V800.0_w512_g50_T10000_s0,exp_0,bandit_dynamic_10000,1,121,17.950297456091608
