algorithm,seed,t,V,window,grid_density,mos,swer,q_semantic,q_energy,violation_flag,energy_cum,snr_db,noise_std,P_index,B_index,utility_reward,lyapunov_reward,scaled_reward,q_prev_before,reward,decision_latency_ms,mu_star,mu_choice,run_tag,experiment_id,scenario,safety_overridden,active_set_size,q_next_est
raucb_plus,2,1,800.0,512,50,1.477380658672766,0.7045238682654468,0.35100595359206666,0.0,0,0.1,11.988760764514437,0.05,0,0,1.467380658672766,1173.8851912652374,1.4673564890815467,0.2825806210035535,1.467380658672766,0.3671000013127923,0.0,1.39,task3_raucb_plus_V800.0_w512_g50_T10000_s2,exp_2,bandit_dynamic_10000,0,121,0.35521745373113434
raucb_plus,2,2,800.0,512,50,1.736291284109595,0.652741743178081,0.6054659284563177,0.181132831390214,0,0.1,12.269971434312087,0.05,0,5,1.726291284109595,1380.9437103215478,1.7261796379019347,0.35100595359206666,1.726291284109595,0.04220000118948519,0.0,1.7573469387755103,task3_raucb_plus_V800.0_w512_g50_T10000_s2,exp_2,bandit_dynamic_10000,1,121,0.5848199134233913
raucb_plus,2,3,800.0,512,50,2.124774072379282,0.5750451855241436,1.0619686447393384,0.29252516802527795,0,0.1,11.941147530254124,0.05,0,10,2.1147740723792823,1691.5428610624685,2.114428576328086,0.6054659284563177,2.1147740723792823,0.022299995180219412,0.0,2.124693877551021,task3_raucb_plus_V800.0_w512_g50_T10000_s2,exp_2,bandit_dynamic_10000,1,121,1.019438224302927
raucb_plus,2,4,800.0,512,50,2.412813411983552,0.5174373176032896,1.711902766878393,0.388337584565291,0,0.1,12.486436244218806,0.05,0,15,2.4028134119835522,1921.560519927984,2.40195064990998,1.0619686447393384,2.4028134119835522,0.02890000178012997,0.0,2.492040816326531,task3_raucb_plus_V800.0_w512_g50_T10000_s2,exp_2,bandit_dynamic_10000,1,121,1.6637247087744274
raucb_plus,2,5,800.0,512,50,2.910438146399067,0.41791237072018655,2.4841351983199016,0.7339422893155806,0,0.1,13.327901216588948,0.05,0,20,2.9004381463990674,2319.028530283196,2.8987856628539945,1.711902766878393,2.9004381463990674,0.02349999704165384,0.0,2.8593877551020412,task3_raucb_plus_V800.0_w512_g50_T10000_s2,exp_2,bandit_dynamic_10000,1,121,2.4905161913766785
raucb_plus,2,6,800.0,512,50,3.0728904435539985,0.3854219112892003,3.638310378832407,0.8693972320234594,0,0.1,12.317143716435615,0.05,0,25,3.0628904435539988,2447.4452276522607,3.0593065345653256,2.4841351983199016,3.0628904435539988,0.01750000228639692,0.0,3.2267346938775514,task3_raucb_plus_V800.0_w512_g50_T10000_s2,exp_2,bandit_dynamic_10000,1,121,3.4359037800513152
raucb_plus,2,7,800.0,512,50,3.616953198400468,0.27660936031990635,4.6020443708431005,0.8703509557881847,0,0.1,10.587732249281132,0.05,0,30,3.6069531984004684,2882.0561953348088,3.602570244168511,3.638310378832407,3.6069531984004684,0.016699996194802225,0.0,3.5940816326530616,task3_raucb_plus_V800.0_w512_g50_T10000_s2,exp_2,bandit_dynamic_10000,1,121,4.786386898703492
raucb_plus,2,8,800.0,512,50,3.9998323859536087,0.20003352280927827,6.149478880965852,1.0925690903909433,0,0.1,11.66607469002043,0.05,0,35,3.989832385953609,3184.7445464863285,3.9809306831079105,4.6020443708431005,3.989832385953609,0.019499995687510818,0.0,3.9614285714285717,task3_raucb_plus_V800.0_w512_g50_T10000_s2,exp_2,bandit_dynamic_10000,1,121,5.9554120034413724
raucb_plus,2,9,800.0,512,50,4.2965896275862505,0.14068207448274989,7.737560094398325,1.4236280828447572,0,0.1,11.496314192297294,0.05,0,40,4.286589627586251,3419.505830185739,4.274382287732173,6.149478880965852,4.286589627586251,0.016199999663513154,0.0,4.328775510204082,task3_raucb_plus_V800.0_w512_g50_T10000_s2,exp_2,bandit_dynamic_10000,1,121,7.673040702442637
raucb_plus,2,10,800.0,512,50,4.598216403065898,0.08035671938682043,9.528170435469281,1.7383061457480478,0,0.1,11.73925304539603,0.05,0,45,4.588216403065898,3656.718167333031,4.570897709166289,7.737560094398325,4.588216403065898,0.01720000000204891,0.0,4.696122448979592,task3_raucb_plus_V800.0_w512_g50_T10000_s2,exp_2,bandit_dynamic_10000,1,121,9.446917391484405
raucb_plus,2,11,800.0,512,50,5.0,0.0,11.25969116210258,1.8997203977099297,0,0.1,11.175965846891991,0.05,0,49,4.99,3975.5017754040905,4.969377219255113,9.528170435469281,4.99,0.030500006687361747,0.0,4.99,task3_raucb_plus_V800.0_w512_g50_T10000_s2,exp_2,bandit_dynamic_10000,1,121,11.38142977240183
raucb_plus,2,12,800.0,512,50,1.2581334310198513,0.7483733137960298,11.199686886640931,2.0588584012090467,0,0.19183673469387758,9.303436329285967,0.05,5,0,1.2389497575504635,991.8354356504748,1.2397942945630935,11.25969116210258,1.2389497575504635,0.02050000330200419,0.0,1.3808163265306121,task3_raucb_plus_V800.0_w512_g50_T10000_s2,exp_2,bandit_dynamic_10000,1,121,11.191696062712822
raucb_plus,2,13,800.0,512,50,1.8673170809906883,0.6265365838018624,11.408025280430628,2.0595692337555773,0,0.19183673469387758,9.457018215821924,0.05,5,5,1.8481334075213005,1476.17340124013,1.8452167515501625,11.199686886640931,1.8481334075213005,0.02269999822601676,0.0,1.7481632653061225,task3_raucb_plus_V800.0_w512_g50_T10000_s2,exp_2,bandit_dynamic_10000,1,121,11.36026775017336
raucb_plus,2,14,800.0,512,50,2.0575886615690675,0.5884822676861865,11.75198719731503,2.0713296783015034,0,0.19183673469387758,11.831905129139068,0.05,5,10,2.0384049880996797,1626.8000642364211,2.0335000802955263,11.408025280430628,2.0384049880996797,0.017899998056236655,0.0,2.115510204081633,task3_raucb_plus_V800.0_w512_g50_T10000_s2,exp_2,bandit_dynamic_10000,1,121,11.748596782398163
raucb_plus,2,15,800.0,512,50,2.31951125985715,0.53609774802857,12.107974773163335,2.181395702238845,0,0.19183673469387758,12.479969730683553,0.05,5,15,2.300327586387762,1836.0785076764373,2.2950981345955466,11.75198719731503,2.300327586387762,0.020899999071843922,0.0,2.482857142857143,task3_raucb_plus_V800.0_w512_g50_T10000_s2,exp_2,bandit_dynamic_10000,1,121,12.219283349830572
raucb_plus,2,16,800.0,512,50,2.7164001060349854,0.4567199787930029,12.870428246428975,2.0392645265112876,0,0.19183673469387758,12.374709952268521,0.05,5,20,2.6972164325655976,2148.541378632467,2.685676723290584,12.107974773163335,2.6972164325655976,0.019499995687510818,0.0,2.8502040816326533,task3_raucb_plus_V800.0_w512_g50_T10000_s2,exp_2,bandit_dynamic_10000,1,121,12.743404070437759
raucb_plus,2,17,800.0,512,50,3.387746635189786,0.3224506729620428,13.804221963102489,2.0994350330182083,0,0.19183673469387758,9.940833255119582,0.05,5,25,3.3685629617203983,2682.832044348906,3.3535400554361328,12.870428246428975,3.3685629617203983,0.016599995433352888,0.0,3.2175510204081634,task3_raucb_plus_V800.0_w512_g50_T10000_s2,exp_2,bandit_dynamic_10000,1,121,13.692055099614374
raucb_plus,2,18,800.0,512,50,3.5964227913593416,0.2807154417281317,14.906883791704274,2.2162343666769724,0,0.19183673469387758,9.931876957009184,0.05,5,30,3.577239117889954,2846.5699056797034,3.5582123820996294,13.804221963102489,3.577239117889954,0.017600003047846258,0.0,3.5848979591836736,task3_raucb_plus_V800.0_w512_g50_T10000_s2,exp_2,bandit_dynamic_10000,1,121,14.867885655454213
