algorithm,seed,t,V,window,grid_density,mos,swer,q_semantic,q_energy,violation_flag,energy_cum,snr_db,noise_std,P_index,B_index,reward,q_prev_before,utility_reward,lyapunov_reward,scaled_reward,decision_latency_ms,mu_star,mu_choice,run_tag,experiment_id,scenario
safe_linucb,2,1,800.0,5000,50,5.0,0.0,0.0,0.0,0,1.0,10.0,0.05,49,49,4.873862577925963,0.0,4.873862577925963,3899.0900623407706,4.873862577925963,22.40400000300724,4.99,4.9,task3_safe_linucb_V800.0_w5000_g50_T5000_s2,exp_2,bandit_stationary_pure
safe_linucb,2,2,800.0,5000,50,5.0,0.0,0.0,0.0,0,1.0,10.0,0.05,49,49,4.8793468228304056,0.0,4.8793468228304056,3903.4774582643245,4.8793468228304056,21.7871000058949,4.99,4.9,task3_safe_linucb_V800.0_w5000_g50_T5000_s2,exp_2,bandit_stationary_pure
safe_linucb,2,3,800.0,5000,50,5.0,0.0,0.0,0.0,0,1.0,10.0,0.05,49,49,4.7779266308680075,0.0,4.7779266308680075,3822.341304694406,4.7779266308680075,20.573300003889017,4.99,4.9,task3_safe_linucb_V800.0_w5000_g50_T5000_s2,exp_2,bandit_stationary_pure
safe_linucb,2,4,800.0,5000,50,5.0,0.0,0.0,0.0,0,1.0,10.0,0.05,49,49,4.989985369136045,0.0,4.989985369136045,3991.9882953088363,4.989985369136045,21.31599999847822,4.99,4.9,task3_safe_linucb_V800.0_w5000_g50_T5000_s2,exp_2,bandit_stationary_pure
safe_linucb,2,5,800.0,5000,50,5.0,0.0,0.0,0.0,0,1.0,10.0,0.05,49,49,4.9572082936018615,0.0,4.9572082936018615,3965.766634881489,4.9572082936018615,21.28789998823777,4.99,4.9,task3_safe_linucb_V800.0_w5000_g50_T5000_s2,exp_2,bandit_stationary_pure
safe_linucb,2,6,800.0,5000,50,5.0,0.0,0.0,0.0,0,1.0,10.0,0.05,49,49,4.883728858156609,0.0,4.883728858156609,3906.9830865252875,4.883728858156609,20.552000001771376,4.99,4.9,task3_safe_linucb_V800.0_w5000_g50_T5000_s2,exp_2,bandit_stationary_pure
safe_linucb,2,7,800.0,5000,50,5.0,0.0,0.0,0.0,0,1.0,10.0,0.05,49,49,4.938690329336383,0.0,4.938690329336383,3950.9522634691066,4.938690329336383,21.330600007786416,4.99,4.9,task3_safe_linucb_V800.0_w5000_g50_T5000_s2,exp_2,bandit_stationary_pure
safe_linucb,2,8,800.0,5000,50,5.0,0.0,0.0,0.0,0,1.0,10.0,0.05,49,49,4.914060533489883,0.0,4.914060533489883,3931.2484267919062,4.914060533489883,21.500100003322586,4.99,4.9,task3_safe_linucb_V800.0_w5000_g50_T5000_s2,exp_2,bandit_stationary_pure
safe_linucb,2,9,800.0,5000,50,5.0,0.0,0.0,0.0,0,1.0,10.0,0.05,49,49,4.872308858178798,0.0,4.872308858178798,3897.847086543038,4.872308858178798,21.674799994798377,4.99,4.9,task3_safe_linucb_V800.0_w5000_g50_T5000_s2,exp_2,bandit_stationary_pure
safe_linucb,2,10,800.0,5000,50,5.0,0.0,0.0,0.0,0,1.0,10.0,0.05,49,49,4.948878372556302,0.0,4.948878372556302,3959.1026980450415,4.948878372556302,21.620699990307912,4.99,4.9,task3_safe_linucb_V800.0_w5000_g50_T5000_s2,exp_2,bandit_stationary_pure
safe_linucb,2,11,800.0,5000,50,5.0,0.0,0.0,0.0,0,1.0,10.0,0.05,49,49,4.884472172667043,0.0,4.884472172667043,3907.5777381336343,4.884472172667043,20.938400004524738,4.99,4.9,task3_safe_linucb_V800.0_w5000_g50_T5000_s2,exp_2,bandit_stationary_pure
safe_linucb,2,12,800.0,5000,50,5.0,0.0,0.0,0.0,0,1.0,10.0,0.05,49,49,4.883558804797103,0.0,4.883558804797103,3906.847043837682,4.883558804797103,20.876299997325987,4.99,4.9,task3_safe_linucb_V800.0_w5000_g50_T5000_s2,exp_2,bandit_stationary_pure
safe_linucb,2,13,800.0,5000,50,5.0,0.0,0.0,0.0,0,1.0,10.0,0.05,49,49,4.860392662232055,0.0,4.860392662232055,3888.314129785644,4.860392662232055,20.554700007778592,4.99,4.9,task3_safe_linucb_V800.0_w5000_g50_T5000_s2,exp_2,bandit_stationary_pure
safe_linucb,2,14,800.0,5000,50,5.0,0.0,0.0,0.0,0,1.0,10.0,0.05,49,49,4.922747903562043,0.0,4.922747903562043,3938.1983228496347,4.922747903562043,20.989600001485087,4.99,4.9,task3_safe_linucb_V800.0_w5000_g50_T5000_s2,exp_2,bandit_stationary_pure
safe_linucb,2,15,800.0,5000,50,5.0,0.0,0.0,0.0,0,1.0,10.0,0.05,49,49,4.895040097414131,0.0,4.895040097414131,3916.0320779313047,4.895040097414131,21.22899999085348,4.99,4.9,task3_safe_linucb_V800.0_w5000_g50_T5000_s2,exp_2,bandit_stationary_pure
safe_linucb,2,16,800.0,5000,50,5.0,0.0,0.0,0.0,0,1.0,10.0,0.05,49,49,4.927264435698234,0.0,4.927264435698234,3941.811548558587,4.927264435698234,21.420000004582107,4.99,4.9,task3_safe_linucb_V800.0_w5000_g50_T5000_s2,exp_2,bandit_stationary_pure
safe_linucb,2,17,800.0,5000,50,5.0,0.0,0.0,0.0,0,1.0,10.0,0.05,49,49,4.869640715006469,0.0,4.869640715006469,3895.712572005175,4.869640715006469,21.870900003705174,4.99,4.9,task3_safe_linucb_V800.0_w5000_g50_T5000_s2,exp_2,bandit_stationary_pure
safe_linucb,2,18,800.0,5000,50,5.0,0.0,0.0,0.0,0,1.0,10.0,0.05,49,49,4.906341392355594,0.0,4.906341392355594,3925.073113884475,4.906341392355594,21.96709999407176,4.99,4.9,task3_safe_linucb_V800.0_w5000_g50_T5000_s2,exp_2,bandit_stationary_pure
