algorithm,seed,t,V,window,grid_density,mos,swer,q_semantic,q_energy,violation_flag,energy_cum,noise_std,reward,q_prev_before,utility_reward,lyapunov_reward,scaled_reward,decision_latency_ms,mu_star,mu_choice,run_tag,experiment_id,scenario
lyapunov_greedy_oracle,2,36,800.0,5000,50,5.0,0.0,0.0,0.0,0,0.1,0.05,4.981511975113843,0.0,4.981511975113843,3985.2095800910747,4.981511975113843,0.03370000922586769,4.99,4.99,task3_lyapunov_greedy_oracle_V800.0_w5000_g50_T5000_s2,exp_2,bandit_stationary_pure
lyapunov_greedy_oracle,2,37,800.0,5000,50,5.0,0.0,0.0,0.0,0,0.1,0.05,5.0334230105605755,0.0,5.0334230105605755,4026.73840844846,5.0334230105605755,0.03370000922586769,4.99,4.99,task3_lyapunov_greedy_oracle_V800.0_w5000_g50_T5000_s2,exp_2,bandit_stationary_pure
lyapunov_greedy_oracle,2,38,800.0,5000,50,5.0,0.0,0.0,0.0,0,0.1,0.05,4.933514201910962,0.0,4.933514201910962,3946.81136152877,4.933514201910962,0.038700003642588854,4.99,4.99,task3_lyapunov_greedy_oracle_V800.0_w5000_g50_T5000_s2,exp_2,bandit_stationary_pure
lyapunov_greedy_oracle,2,39,800.0,5000,50,5.0,0.0,0.0,0.0,0,0.1,0.05,4.968907058691085,0.0,4.968907058691085,3975.1256469528676,4.968907058691085,0.033499993151053786,4.99,4.99,task3_lyapunov_greedy_oracle_V800.0_w5000_g50_T5000_s2,exp_2,bandit_stationary_pure
lyapunov_greedy_oracle,2,40,800.0,5000,50,5.0,0.0,0.0,0.0,0,0.1,0.05,5.002146942654937,0.0,5.002146942654937,4001.7175541239494,5.002146942654937,0.03399999695830047,4.99,4.99,task3_lyapunov_greedy_oracle_V800.0_w5000_g50_T5000_s2,exp_2,bandit_stationary_pure
lyapunov_greedy_oracle,2,41,800.0,5000,50,5.0,0.0,0.0,0.0,0,0.1,0.05,5.080071042922467,0.0,5.080071042922467,4064.056834337973,5.080071042922467,0.03369999467395246,4.99,4.99,task3_lyapunov_greedy_oracle_V800.0_w5000_g50_T5000_s2,exp_2,bandit_stationary_pure
lyapunov_greedy_oracle,2,42,800.0,5000,50,5.0,0.0,0.0,0.0,0,0.1,0.05,4.9517767942139805,0.0,4.9517767942139805,3961.4214353711845,4.9517767942139805,0.03390001074876636,4.99,4.99,task3_lyapunov_greedy_oracle_V800.0_w5000_g50_T5000_s2,exp_2,bandit_stationary_pure
lyapunov_greedy_oracle,2,43,800.0,5000,50,5.0,0.0,0.0,0.0,0,0.1,0.05,4.936046977043153,0.0,4.936046977043153,3948.8375816345224,4.936046977043153,0.03770001058001071,4.99,4.99,task3_lyapunov_greedy_oracle_V800.0_w5000_g50_T5000_s2,exp_2,bandit_stationary_pure
lyapunov_greedy_oracle,2,44,800.0,5000,50,5.0,0.0,0.0,0.0,0,0.1,0.05,4.961835640074798,0.0,4.961835640074798,3969.4685120598388,4.961835640074798,0.034199998481199145,4.99,4.99,task3_lyapunov_greedy_oracle_V800.0_w5000_g50_T5000_s2,exp_2,bandit_stationary_pure
lyapunov_greedy_oracle,2,45,800.0,5000,50,5.0,0.0,0.0,0.0,0,0.1,0.05,5.038463610056908,0.0,5.038463610056908,4030.7708880455266,5.038463610056908,0.03949999518226832,4.99,4.99,task3_lyapunov_greedy_oracle_V800.0_w5000_g50_T5000_s2,exp_2,bandit_stationary_pure
lyapunov_greedy_oracle,2,46,800.0,5000,50,5.0,0.0,0.0,0.0,0,0.1,0.05,4.9782497246554085,0.0,4.9782497246554085,3982.5997797243267,4.9782497246554085,0.03700000524986535,4.99,4.99,task3_lyapunov_greedy_oracle_V800.0_w5000_g50_T5000_s2,exp_2,bandit_stationary_pure
lyapunov_greedy_oracle,2,47,800.0,5000,50,5.0,0.0,0.0,0.0,0,0.1,0.05,5.056217350961848,0.0,5.056217350961848,4044.9738807694785,5.056217350961848,0.03470000228844583,4.99,4.99,task3_lyapunov_greedy_oracle_V800.0_w5000_g50_T5000_s2,exp_2,bandit_stationary_pure
lyapunov_greedy_oracle,2,48,800.0,5000,50,5.0,0.0,0.0,0.0,0,0.1,0.05,4.896373524119699,0.0,4.896373524119699,3917.0988192957593,4.896373524119699,0.036900004488416016,4.99,4.99,task3_lyapunov_greedy_oracle_V800.0_w5000_g50_T5000_s2,exp_2,bandit_stationary_pure
lyapunov_greedy_oracle,2,49,800.0,5000,50,5.0,0.0,0.0,0.0,0,0.1,0.05,5.046426157095024,0.0,5.046426157095024,4037.1409256760194,5.046426157095024,0.037299992982298136,4.99,4.99,task3_lyapunov_greedy_oracle_V800.0_w5000_g50_T5000_s2,exp_2,bandit_stationary_pure
lyapunov_greedy_oracle,2,50,800.0,5000,50,5.0,0.0,0.0,0.0,0,0.1,0.05,5.041743311996477,0.0,5.041743311996477,4033.3946495971813,5.041743311996477,0.03399999695830047,4.99,4.99,task3_lyapunov_greedy_oracle_V800.0_w5000_g50_T5000_s2,exp_2,bandit_stationary_pure
lyapunov_greedy_oracle,2,51,800.0,5000,50,5.0,0.0,0.0,0.0,0,0.1,0.05,4.919066715509926,0.0,4.919066715509926,3935.253372407941,4.919066715509926,0.034500000765547156,4.99,4.99,task3_lyapunov_greedy_oracle_V800.0_w5000_g50_T5000_s2,exp_2,bandit_stationary_pure
lyapunov_greedy_oracle,2,52,800.0,5000,50,5.0,0.0,0.0,0.0,0,0.1,0.05,4.997679094326798,0.0,4.997679094326798,3998.143275461438,4.997679094326798,0.03460000152699649,4.99,4.99,task3_lyapunov_greedy_oracle_V800.0_w5000_g50_T5000_s2,exp_2,bandit_stationary_pure
lyapunov_greedy_oracle,2,53,800.0,5000,50,5.0,0.0,0.0,0.0,0,0.1,0.05,5.050787881759727,0.0,5.050787881759727,4040.6303054077816,5.050787881759727,0.03440000000409782,4.99,4.99,task3_lyapunov_greedy_oracle_V800.0_w5000_g50_T5000_s2,exp_2,bandit_stationary_pure
lyapunov_greedy_oracle,2,54,800.0,5000,50,5.0,0.0,0.0,0.0,0,0.1,0.05,4.994395952115476,0.0,4.994395952115476,3995.516761692381,4.994395952115476,0.0346999877365306,4.99,4.99,task3_lyapunov_greedy_oracle_V800.0_w5000_g50_T5000_s2,exp_2,bandit_stationary_pure
lyapunov_greedy_oracle,2,55,800.0,5000,50,5.0,0.0,0.0,0.0,0,0.1,0.05,5.039985071107589,0.0,5.039985071107589,4031.9880568860713,5.039985071107589,0.03440000000409782,4.99,4.99,task3_lyapunov_greedy_oracle_V800.0_w5000_g50_T5000_s2,exp_2,bandit_stationary_pure
lyapunov_greedy_oracle,2,56,800.0,5000,50,5.0,0.0,0.0,0.0,0,0.1,0.05,5.1087443456658574,0.0,5.1087443456658574,4086.995476532686,5.1087443456658574,0.03429999924264848,4.99,4.99,task3_lyapunov_greedy_oracle_V800.0_w5000_g50_T5000_s2,exp_2,bandit_stationary_pure
lyapunov_greedy_oracle,2,57,800.0,5000,50,5.0,0.0,0.0,0.0,0,0.1,0.05,5.003696612729617,0.0,5.003696612729617,4002.9572901836937,5.003696612729617,0.03440000000409782,4.99,4.99,task3_lyapunov_greedy_oracle_V800.0_w5000_g50_T5000_s2,exp_2,bandit_stationary_pure
lyapunov_greedy_oracle,2,58,800.0,5000,50,5.0,0.0,0.0,0.0,0,0.1,0.05,4.975980884302853,0.0,4.975980884302853,3980.7847074422825,4.975980884302853,0.03470000228844583,4.99,4.99,task3_lyapunov_greedy_oracle_V800.0_w5000_g50_T5000_s2,exp_2,bandit_stationary_pure
lyapunov_greedy_oracle,2,59,800.0,5000,50,5.0,0.0,0.0,0.0,0,0.1,0.05,4.951447392009023,0.0,4.951447392009023,3961.1579136072187,4.951447392009023,0.03390001074876636,4.99,4.99,task3_lyapunov_greedy_oracle_V800.0_w5000_g50_T5000_s2,exp_2,bandit_stationary_pure
lyapunov_greedy_oracle,2,60,800.0,5000,50,5.0,0.0,0.0,0.0,0,0.1,0.05,5.022403230077225,0.0,5.022403230077225,4017.9225840617796,5.022403230077225,0.033899996196851134,4.99,4.99,task3_lyapunov_greedy_oracle_V800.0_w5000_g50_T5000_s2,exp_2,bandit_stationary_pure
lyapunov_greedy_oracle,2,61,800.0,5000,50,5.0,0.0,0.0,0.0,0,0.1,0.05,4.980163496682114,0.0,4.980163496682114,3984.1307973456915,4.980163496682114,0.038999991375021636,4.99,4.99,task3_lyapunov_greedy_oracle_V800.0_w5000_g50_T5000_s2,exp_2,bandit_stationary_pure
lyapunov_greedy_oracle,2,62,800.0,5000,50,5.0,0.0,0.0,0.0,0,0.1,0.05,4.981062681460297,0.0,4.981062681460297,3984.8501451682373,4.981062681460297,0.0354999938281253,4.99,4.99,task3_lyapunov_greedy_oracle_V800.0_w5000_g50_T5000_s2,exp_2,bandit_stationary_pure
lyapunov_greedy_oracle,2,63,800.0,5000,50,5.0,0.0,0.0,0.0,0,0.1,0.05,4.984737011079249,0.0,4.984737011079249,3987.789608863399,4.984737011079249,0.03950000973418355,4.99,4.99,task3_lyapunov_greedy_oracle_V800.0_w5000_g50_T5000_s2,exp_2,bandit_stationary_pure
lyapunov_greedy_oracle,2,64,800.0,5000,50,5.0,0.0,0.0,0.0,0,0.1,0.05,5.022493482629275,0.0,5.022493482629275,4017.99478610342,5.022493482629275,0.0357000099029392,4.99,4.99,task3_lyapunov_greedy_oracle_V800.0_w5000_g50_T5000_s2,exp_2,bandit_stationary_pure
lyapunov_greedy_oracle,2,65,800.0,5000,50,5.0,0.0,0.0,0.0,0,0.1,0.05,4.936683019391754,0.0,4.936683019391754,3949.3464155134034,4.936683019391754,0.0354999938281253,4.99,4.99,task3_lyapunov_greedy_oracle_V800.0_w5000_g50_T5000_s2,exp_2,bandit_stationary_pure
lyapunov_greedy_oracle,2,66,800.0,5000,50,5.0,0.0,0.0,0.0,0,0.1,0.05,4.913506175466472,0.0,4.913506175466472,3930.804940373178,4.913506175466472,0.03569999535102397,4.99,4.99,task3_lyapunov_greedy_oracle_V800.0_w5000_g50_T5000_s2,exp_2,bandit_stationary_pure
lyapunov_greedy_oracle,2,67,800.0,5000,50,5.0,0.0,0.0,0.0,0,0.1,0.05,4.868306165142553,0.0,4.868306165142553,3894.6449321140426,4.868306165142553,0.03509999078232795,4.99,4.99,task3_lyapunov_greedy_oracle_V800.0_w5000_g50_T5000_s2,exp_2,bandit_stationary_pure
lyapunov_greedy_oracle,2,68,800.0,5000,50,5.0,0.0,0.0,0.0,0,0.1,0.05,5.049933544969504,0.0,5.049933544969504,4039.9468359756033,5.049933544969504,0.03499999002087861,4.99,4.99,task3_lyapunov_greedy_oracle_V800.0_w5000_g50_T5000_s2,exp_2,bandit_stationary_pure
lyapunov_greedy_oracle,2,69,800.0,5000,50,5.0,0.0,0.0,0.0,0,0.1,0.05,4.993689667979163,0.0,4.993689667979163,3994.951734383331,4.993689667979163,0.03539999306667596,4.99,4.99,task3_lyapunov_greedy_oracle_V800.0_w5000_g50_T5000_s2,exp_2,bandit_stationary_pure
lyapunov_greedy_oracle,2,70,800.0,5000,50,5.0,0.0,0.0,0.0,0,0.1,0.05,5.065505970656117,0.0,5.065505970656117,4052.404776524894,5.065505970656117,0.03540000761859119,4.99,4.99,task3_lyapunov_greedy_oracle_V800.0_w5000_g50_T5000_s2,exp_2,bandit_stationary_pure
lyapunov_greedy_oracle,2,71,800.0,5000,50,5.0,0.0,0.0,0.0,0,0.1,0.05,4.98955218509448,0.0,4.98955218509448,3991.641748075584,4.98955218509448,0.03500000457279384,4.99,4.99,task3_lyapunov_greedy_oracle_V800.0_w5000_g50_T5000_s2,exp_2,bandit_stationary_pure
lyapunov_greedy_oracle,2,72,800.0,5000,50,5.0,0.0,0.0,0.0,0,0.1,0.05,4.952892227240041,0.0,4.952892227240041,3962.313781792033,4.952892227240041,0.03470000228844583,4.99,4.99,task3_lyapunov_greedy_oracle_V800.0_w5000_g50_T5000_s2,exp_2,bandit_stationary_pure
lyapunov_greedy_oracle,2,73,800.0,5000,50,5.0,0.0,0.0,0.0,0,0.1,0.05,5.013896464939983,0.0,5.013896464939983,4011.1171719519866,5.013896464939983,0.038300000596791506,4.99,4.99,task3_lyapunov_greedy_oracle_V800.0_w5000_g50_T5000_s2,exp_2,bandit_stationary_pure
lyapunov_greedy_oracle,2,74,800.0,5000,50,5.0,0.0,0.0,0.0,0,0.1,0.05,4.98617057935314,0.0,4.98617057935314,3988.936463482512,4.98617057935314,0.0354999938281253,4.99,4.99,task3_lyapunov_greedy_oracle_V800.0_w5000_g50_T5000_s2,exp_2,bandit_stationary_pure
lyapunov_greedy_oracle,2,75,800.0,5000,50,5.0,0.0,0.0,0.0,0,0.1,0.05,4.927290666901318,0.0,4.927290666901318,3941.8325335210548,4.927290666901318,0.03480000304989517,4.99,4.99,task3_lyapunov_greedy_oracle_V800.0_w5000_g50_T5000_s2,exp_2,bandit_stationary_pure
lyapunov_greedy_oracle,2,76,800.0,5000,50,5.0,0.0,0.0,0.0,0,0.1,0.05,4.945746670927462,0.0,4.945746670927462,3956.5973367419692,4.945746670927462,0.03539999306667596,4.99,4.99,task3_lyapunov_greedy_oracle_V800.0_w5000_g50_T5000_s2,exp_2,bandit_stationary_pure
lyapunov_greedy_oracle,2,77,800.0,5000,50,5.0,0.0,0.0,0.0,0,0.1,0.05,5.07833896587423,0.0,5.07833896587423,4062.671172699384,5.07833896587423,0.03500000457279384,4.99,4.99,task3_lyapunov_greedy_oracle_V800.0_w5000_g50_T5000_s2,exp_2,bandit_stationary_pure
lyapunov_greedy_oracle,2,78,800.0,5000,50,5.0,0.0,0.0,0.0,0,0.1,0.05,5.007717529766176,0.0,5.007717529766176,4006.174023812941,5.007717529766176,0.035899996873922646,4.99,4.99,task3_lyapunov_greedy_oracle_V800.0_w5000_g50_T5000_s2,exp_2,bandit_stationary_pure
lyapunov_greedy_oracle,2,79,800.0,5000,50,5.0,0.0,0.0,0.0,0,0.1,0.05,5.010819326751509,0.0,5.010819326751509,4008.6554614012075,5.010819326751509,0.035299992305226624,4.99,4.99,task3_lyapunov_greedy_oracle_V800.0_w5000_g50_T5000_s2,exp_2,bandit_stationary_pure
lyapunov_greedy_oracle,2,80,800.0,5000,50,5.0,0.0,0.0,0.0,0,0.1,0.05,4.976172414083949,0.0,4.976172414083949,3980.9379312671595,4.976172414083949,0.03510000533424318,4.99,4.99,task3_lyapunov_greedy_oracle_V800.0_w5000_g50_T5000_s2,exp_2,bandit_stationary_pure
lyapunov_greedy_oracle,2,81,800.0,5000,50,5.0,0.0,0.0,0.0,0,0.1,0.05,4.9555140218116955,0.0,4.9555140218116955,3964.4112174493566,4.9555140218116955,0.038300000596791506,4.99,4.99,task3_lyapunov_greedy_oracle_V800.0_w5000_g50_T5000_s2,exp_2,bandit_stationary_pure
lyapunov_greedy_oracle,2,82,800.0,5000,50,5.0,0.0,0.0,0.0,0,0.1,0.05,5.034582790778547,0.0,5.034582790778547,4027.6662326228375,5.034582790778547,0.03809999907389283,4.99,4.99,task3_lyapunov_greedy_oracle_V800.0_w5000_g50_T5000_s2,exp_2,bandit_stationary_pure
lyapunov_greedy_oracle,2,83,800.0,5000,50,5.0,0.0,0.0,0.0,0,0.1,0.05,4.984768677366316,0.0,4.984768677366316,3987.8149418930525,4.984768677366316,0.0399000127799809,4.99,4.99,task3_lyapunov_greedy_oracle_V800.0_w5000_g50_T5000_s2,exp_2,bandit_stationary_pure
lyapunov_greedy_oracle,2,84,800.0,5000,50,5.0,0.0,0.0,0.0,0,0.1,0.05,4.9520445944126035,0.0,4.9520445944126035,3961.6356755300826,4.9520445944126035,0.035900011425837874,4.99,4.99,task3_lyapunov_greedy_oracle_V800.0_w5000_g50_T5000_s2,exp_2,bandit_stationary_pure
lyapunov_greedy_oracle,2,85,800.0,5000,50,5.0,0.0,0.0,0.0,0,0.1,0.05,4.983293574032523,0.0,4.983293574032523,3986.6348592260183,4.983293574032523,0.03569999535102397,4.99,4.99,task3_lyapunov_greedy_oracle_V800.0_w5000_g50_T5000_s2,exp_2,bandit_stationary_pure
lyapunov_greedy_oracle,2,86,800.0,5000,50,5.0,0.0,0.0,0.0,0,0.1,0.05,4.944719699163882,0.0,4.944719699163882,3955.7757593311057,4.944719699163882,0.035200006095692515,4.99,4.99,task3_lyapunov_greedy_oracle_V800.0_w5000_g50_T5000_s2,exp_2,bandit_stationary_pure
