algorithm,seed,t,V,window,grid_density,mos,swer,q_semantic,q_energy,violation_flag,energy_cum,snr_db,noise_std,P_index,B_index,reward,q_prev_before,utility_reward,lyapunov_reward,scaled_reward,decision_latency_ms,mu_star,mu_choice,run_tag,experiment_id
lagrangian_ppo,2,1,800.0,300,10,4.6,0.0,0.0,0.0,0,0.1,10.0,0.05,8,0,4.5638625779259625,0.0,4.5638625779259625,3651.09006234077,4.5638625779259625,0.08370000068680383,4.99,4.59,task3_lagrangian_ppo_V800.0_w300_g10_T10000_s2,exp_2
lagrangian_ppo,2,2,800.0,300,10,4.2,0.0,0.0,0.0,0,0.8,10.0,0.05,7,7,4.099346822830405,0.0,4.099346822830405,3279.477458264324,4.099346822830405,0.005300000339047983,4.99,4.12,task3_lagrangian_ppo_V800.0_w300_g10_T10000_s2,exp_2
lagrangian_ppo,2,3,800.0,300,10,3.4,0.0,0.0,0.0,0,0.7000000000000001,10.0,0.05,5,6,3.2079266308680072,0.0,3.2079266308680072,2566.3413046944056,3.2079266308680072,0.0031999989005271345,4.99,3.33,task3_lagrangian_ppo_V800.0_w300_g10_T10000_s2,exp_2
lagrangian_ppo,2,4,800.0,300,10,2.6,0.0,0.0,0.0,0,0.5,10.0,0.05,3,4,2.6399853691360455,0.0,2.6399853691360455,2111.9882953088363,2.6399853691360455,0.0027999994927085936,4.99,2.5500000000000003,task3_lagrangian_ppo_V800.0_w300_g10_T10000_s2,exp_2
lagrangian_ppo,2,5,800.0,300,10,2.6,0.0,0.0,0.0,0,0.5,10.0,0.05,3,4,2.607208293601862,0.0,2.607208293601862,2085.7666348814896,2.607208293601862,0.003399998604436405,4.99,2.5500000000000003,task3_lagrangian_ppo_V800.0_w300_g10_T10000_s2,exp_2
lagrangian_ppo,2,6,800.0,300,10,3.4,0.0,0.0,0.0,0,0.9,10.0,0.05,5,8,3.2937288581566087,0.0,3.2937288581566087,2634.983086525287,3.2937288581566087,0.00270000055024866,4.99,3.31,task3_lagrangian_ppo_V800.0_w300_g10_T10000_s2,exp_2
lagrangian_ppo,2,7,800.0,300,10,4.6,0.0,0.0,0.0,0,0.1,10.0,0.05,8,0,4.628690329336383,0.0,4.628690329336383,3702.952263469106,4.628690329336383,0.010900001143454574,4.99,4.59,task3_lagrangian_ppo_V800.0_w300_g10_T10000_s2,exp_2
lagrangian_ppo,2,8,800.0,300,10,5.0,0.0,0.0,0.0,0,0.7000000000000001,10.0,0.05,9,6,4.944060533489882,0.0,4.944060533489882,3955.2484267919053,4.944060533489882,0.008999999408842996,4.99,4.93,task3_lagrangian_ppo_V800.0_w300_g10_T10000_s2,exp_2
lagrangian_ppo,2,9,800.0,300,10,1.4,0.0,0.0,0.0,0,0.30000000000000004,10.0,0.05,0,2,1.3423088581787972,0.0,1.3423088581787972,1073.8470865430377,1.3423088581787972,0.003499999365885742,4.99,1.3699999999999999,task3_lagrangian_ppo_V800.0_w300_g10_T10000_s2,exp_2
lagrangian_ppo,2,10,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,9,0,5.038878372556302,0.0,5.038878372556302,4031.1026980450415,5.038878372556302,0.00270000055024866,4.99,4.99,task3_lagrangian_ppo_V800.0_w300_g10_T10000_s2,exp_2
