algorithm,seed,t,V,window,grid_density,mos,swer,q_semantic,q_energy,violation_flag,energy_cum,snr_db,noise_std,P_index,B_index,utility_reward,lyapunov_reward,scaled_reward,q_prev_before,reward,decision_latency_ms,mu_star,mu_choice,run_tag,experiment_id
raucb_plus,2,12,800.0,300,10,1.8,0.0,0.0,0.0,0,0.2,10.0,0.05,1,1,1.7635588047971018,1410.8470438376814,1.7635588047971018,0.0,1.7635588047971018,0.18650000129127875,4.99,1.78,task3_raucb_plus_V800.0_w300_g10_T10000_s2,exp_2
raucb_plus,2,13,800.0,300,10,2.2,0.0,0.0,0.0,0,0.2,10.0,0.05,1,2,2.1403926622320553,1712.3141297856441,2.1403926622320553,0.0,2.1403926622320553,0.2007000002777204,4.99,2.18,task3_raucb_plus_V800.0_w300_g10_T10000_s2,exp_2
raucb_plus,2,14,800.0,300,10,2.6,0.0,0.0,0.0,0,0.2,10.0,0.05,1,3,2.602747903562043,2082.198322849634,2.602747903562043,0.0,2.602747903562043,0.22499999977299012,4.99,2.58,task3_raucb_plus_V800.0_w300_g10_T10000_s2,exp_2
raucb_plus,2,15,800.0,300,10,3.0,0.0,0.0,0.0,0,0.2,10.0,0.05,1,4,2.9750400974141304,2380.0320779313042,2.9750400974141304,0.0,2.9750400974141304,0.22990000070421956,4.99,2.98,task3_raucb_plus_V800.0_w300_g10_T10000_s2,exp_2
raucb_plus,2,16,800.0,300,10,3.4,0.0,0.0,0.0,0,0.2,10.0,0.05,1,5,3.407264435698234,2725.811548558587,3.407264435698234,0.0,3.407264435698234,0.24420000045211054,4.99,3.38,task3_raucb_plus_V800.0_w300_g10_T10000_s2,exp_2
raucb_plus,2,17,800.0,300,10,3.8000000000000003,0.0,0.0,0.0,0,0.2,10.0,0.05,1,6,3.7496407150064686,2999.712572005175,3.7496407150064686,0.0,3.7496407150064686,0.2606999987619929,4.99,3.7800000000000002,task3_raucb_plus_V800.0_w300_g10_T10000_s2,exp_2
raucb_plus,2,18,800.0,300,10,4.2,0.0,0.0,0.0,0,0.2,10.0,0.05,1,7,4.186341392355594,3349.073113884475,4.186341392355594,0.0,4.186341392355594,0.27149999914399814,4.99,4.180000000000001,task3_raucb_plus_V800.0_w300_g10_T10000_s2,exp_2
raucb_plus,2,19,800.0,300,10,4.6,0.0,0.0,0.0,0,0.2,10.0,0.05,1,8,4.53538629782851,3628.3090382628084,4.53538629782851,0.0,4.53538629782851,0.2860000004147878,4.99,4.58,task3_raucb_plus_V800.0_w300_g10_T10000_s2,exp_2
raucb_plus,2,20,800.0,300,10,5.0,0.0,0.0,0.0,0,0.2,10.0,0.05,1,9,5.022073248618508,4017.6585988948063,5.022073248618508,0.0,5.022073248618508,0.30930000139051117,4.99,4.98,task3_raucb_plus_V800.0_w300_g10_T10000_s2,exp_2
raucb_plus,2,21,800.0,300,10,1.4,0.0,0.0,0.0,0,0.30000000000000004,10.0,0.05,2,0,1.3794017543490342,1103.5214034792273,1.379401754349034,0.0,1.3794017543490342,0.3237000000808621,4.99,1.3699999999999999,task3_raucb_plus_V800.0_w300_g10_T10000_s2,exp_2
raucb_plus,2,22,800.0,300,10,1.8,0.0,0.0,0.0,0,0.30000000000000004,10.0,0.05,2,1,1.7865285504067663,1429.222840325413,1.7865285504067663,0.0,1.7865285504067663,0.37429999974847306,4.99,1.77,task3_raucb_plus_V800.0_w300_g10_T10000_s2,exp_2
raucb_plus,2,23,800.0,300,10,2.2,0.0,0.0,0.0,0,0.30000000000000004,10.0,0.05,2,2,2.1905251956485134,1752.4201565188107,2.1905251956485134,0.0,2.1905251956485134,0.37479999991774093,4.99,2.1700000000000004,task3_raucb_plus_V800.0_w300_g10_T10000_s2,exp_2
raucb_plus,2,24,800.0,300,10,2.6,0.0,0.0,0.0,0,0.30000000000000004,10.0,0.05,2,3,2.5194621249923337,2015.5696999938668,2.5194621249923337,0.0,2.5194621249923337,0.3775999994104495,4.99,2.5700000000000003,task3_raucb_plus_V800.0_w300_g10_T10000_s2,exp_2
raucb_plus,2,25,800.0,300,10,3.0,0.0,0.0,0.0,0,0.30000000000000004,10.0,0.05,2,4,3.009159049807204,2407.3272398457634,3.009159049807204,0.0,3.009159049807204,0.40980000085255597,4.99,2.97,task3_raucb_plus_V800.0_w300_g10_T10000_s2,exp_2
raucb_plus,2,26,800.0,300,10,3.4,0.0,0.0,0.0,0,0.30000000000000004,10.0,0.05,2,5,3.4728351409171188,2778.268112733695,3.4728351409171188,0.0,3.4728351409171188,0.4107999993721023,4.99,3.37,task3_raucb_plus_V800.0_w300_g10_T10000_s2,exp_2
raucb_plus,2,27,800.0,300,10,3.8000000000000003,0.0,0.0,0.0,0,0.30000000000000004,10.0,0.05,2,6,3.6880778748382244,2950.4622998705795,3.6880778748382244,0.0,3.6880778748382244,0.49029999900085386,4.99,3.7700000000000005,task3_raucb_plus_V800.0_w300_g10_T10000_s2,exp_2
raucb_plus,2,28,800.0,300,10,4.2,0.0,0.0,0.0,0,0.30000000000000004,10.0,0.05,2,7,4.083529426642276,3266.8235413138204,4.083529426642276,0.0,4.083529426642276,0.4576999999699183,4.99,4.17,task3_raucb_plus_V800.0_w300_g10_T10000_s2,exp_2
raucb_plus,2,29,800.0,300,10,4.6,0.0,0.0,0.0,0,0.30000000000000004,10.0,0.05,2,8,4.494758429306783,3595.8067434454265,4.494758429306783,0.0,4.494758429306783,0.475499999083695,4.99,4.569999999999999,task3_raucb_plus_V800.0_w300_g10_T10000_s2,exp_2
raucb_plus,2,30,800.0,300,10,5.0,0.0,0.0,0.0,0,0.30000000000000004,10.0,0.05,2,9,5.0120729446727,4009.65835573816,5.0120729446727,0.0,5.0120729446727,0.48720000086177606,4.99,4.97,task3_raucb_plus_V800.0_w300_g10_T10000_s2,exp_2
raucb_plus,2,31,800.0,300,10,1.4,0.0,0.0,0.0,0,0.4,10.0,0.05,3,0,1.3664357828737033,1093.1486262989627,1.3664357828737033,0.0,1.3664357828737033,0.5107999986648792,4.99,1.3599999999999999,task3_raucb_plus_V800.0_w300_g10_T10000_s2,exp_2
raucb_plus,2,32,800.0,300,10,1.8,0.0,0.0,0.0,0,0.4,10.0,0.05,3,1,1.813917122036965,1451.133697629572,1.813917122036965,0.0,1.813917122036965,0.5230999995546881,4.99,1.76,task3_raucb_plus_V800.0_w300_g10_T10000_s2,exp_2
raucb_plus,2,33,800.0,300,10,2.2,0.0,0.0,0.0,0,0.4,10.0,0.05,3,2,2.196121543615375,1756.8972348923,2.196121543615375,0.0,2.196121543615375,0.545599999895785,4.99,2.16,task3_raucb_plus_V800.0_w300_g10_T10000_s2,exp_2
raucb_plus,2,34,800.0,300,10,2.6,0.0,0.0,0.0,0,0.4,10.0,0.05,3,3,2.570528590618764,2056.4228724950112,2.570528590618764,0.0,2.570528590618764,0.562700000955374,4.99,2.56,task3_raucb_plus_V800.0_w300_g10_T10000_s2,exp_2
raucb_plus,2,35,800.0,300,10,3.0,0.0,0.0,0.0,0,0.4,10.0,0.05,3,4,2.9742019072625183,2379.3615258100144,2.974201907262518,0.0,2.9742019072625183,0.5786999990959885,4.99,2.96,task3_raucb_plus_V800.0_w300_g10_T10000_s2,exp_2
raucb_plus,2,36,800.0,300,10,3.4,0.0,0.0,0.0,0,0.4,10.0,0.05,3,5,3.351511975113843,2681.2095800910743,3.351511975113843,0.0,3.351511975113843,0.6164000005810522,4.99,3.36,task3_raucb_plus_V800.0_w300_g10_T10000_s2,exp_2
raucb_plus,2,37,800.0,300,10,3.8000000000000003,0.0,0.0,0.0,0,0.4,10.0,0.05,3,6,3.803423010560576,3042.7384084484606,3.803423010560576,0.0,3.803423010560576,0.6241000010049902,4.99,3.7600000000000002,task3_raucb_plus_V800.0_w300_g10_T10000_s2,exp_2
raucb_plus,2,38,800.0,300,10,4.2,0.0,0.0,0.0,0,0.4,10.0,0.05,3,7,4.103514201910962,3282.81136152877,4.103514201910962,0.0,4.103514201910962,0.6357000002026325,4.99,4.16,task3_raucb_plus_V800.0_w300_g10_T10000_s2,exp_2
raucb_plus,2,39,800.0,300,10,4.6,0.0,0.0,0.0,0,0.4,10.0,0.05,3,8,4.538907058691084,3631.125646952867,4.538907058691084,0.0,4.538907058691084,0.6493999990198063,4.99,4.56,task3_raucb_plus_V800.0_w300_g10_T10000_s2,exp_2
raucb_plus,2,40,800.0,300,10,5.0,0.0,0.0,0.0,0,0.4,10.0,0.05,3,9,4.972146942654937,3977.7175541239494,4.972146942654937,0.0,4.972146942654937,0.7084999997459818,4.99,4.96,task3_raucb_plus_V800.0_w300_g10_T10000_s2,exp_2
raucb_plus,2,41,800.0,300,10,1.4,0.0,0.0,0.0,0,0.5,10.0,0.05,4,0,1.4400710429224666,1152.0568343379732,1.4400710429224666,0.0,1.4400710429224666,0.6843000010121614,4.99,1.3499999999999999,task3_raucb_plus_V800.0_w300_g10_T10000_s2,exp_2
raucb_plus,2,42,800.0,300,10,1.8,0.0,0.0,0.0,0,0.5,10.0,0.05,4,1,1.71177679421398,1369.421435371184,1.71177679421398,0.0,1.71177679421398,0.7700000005570473,4.99,1.75,task3_raucb_plus_V800.0_w300_g10_T10000_s2,exp_2
raucb_plus,2,43,800.0,300,10,2.2,0.0,0.0,0.0,0,0.5,10.0,0.05,4,2,2.0960469770431533,1676.8375816345226,2.0960469770431533,0.0,2.0960469770431533,0.7337000006373273,4.99,2.1500000000000004,task3_raucb_plus_V800.0_w300_g10_T10000_s2,exp_2
raucb_plus,2,44,800.0,300,10,2.6,0.0,0.0,0.0,0,0.5,10.0,0.05,4,3,2.5218356400747983,2017.4685120598388,2.5218356400747983,0.0,2.5218356400747983,0.7506000001740176,4.99,2.5500000000000003,task3_raucb_plus_V800.0_w300_g10_T10000_s2,exp_2
raucb_plus,2,45,800.0,300,10,3.0,0.0,0.0,0.0,0,0.5,10.0,0.05,4,4,2.998463610056908,2398.7708880455266,2.998463610056908,0.0,2.998463610056908,0.7626999995409278,4.99,2.95,task3_raucb_plus_V800.0_w300_g10_T10000_s2,exp_2
raucb_plus,2,46,800.0,300,10,3.4,0.0,0.0,0.0,0,0.5,10.0,0.05,4,5,3.338249724655409,2670.599779724327,3.338249724655409,0.0,3.338249724655409,0.7802000000083353,4.99,3.35,task3_raucb_plus_V800.0_w300_g10_T10000_s2,exp_2
raucb_plus,2,47,800.0,300,10,3.8000000000000003,0.0,0.0,0.0,0,0.5,10.0,0.05,4,6,3.8162173509618484,3052.973880769479,3.8162173509618484,0.0,3.8162173509618484,0.8030999997572508,4.99,3.7500000000000004,task3_raucb_plus_V800.0_w300_g10_T10000_s2,exp_2
raucb_plus,2,48,800.0,300,10,4.2,0.0,0.0,0.0,0,0.5,10.0,0.05,4,7,4.056373524119699,3245.0988192957593,4.056373524119699,0.0,4.056373524119699,0.811500000054366,4.99,4.15,task3_raucb_plus_V800.0_w300_g10_T10000_s2,exp_2
raucb_plus,2,49,800.0,300,10,4.6,0.0,0.0,0.0,0,0.5,10.0,0.05,4,8,4.606426157095024,3685.1409256760194,4.606426157095024,0.0,4.606426157095024,0.9288000001106411,4.99,4.55,task3_raucb_plus_V800.0_w300_g10_T10000_s2,exp_2
raucb_plus,2,50,800.0,300,10,5.0,0.0,0.0,0.0,0,0.5,10.0,0.05,4,9,5.001743311996477,4001.3946495971813,5.001743311996477,0.0,5.001743311996477,0.8680999999342021,4.99,4.95,task3_raucb_plus_V800.0_w300_g10_T10000_s2,exp_2
raucb_plus,2,51,800.0,300,10,1.4,0.0,0.0,0.0,0,0.6,10.0,0.05,5,0,1.2690667155099256,1015.2533724079404,1.2690667155099256,0.0,1.2690667155099256,0.8627000006526941,4.99,1.3399999999999999,task3_raucb_plus_V800.0_w300_g10_T10000_s2,exp_2
raucb_plus,2,52,800.0,300,10,1.8,0.0,0.0,0.0,0,0.6,10.0,0.05,5,1,1.747679094326798,1398.1432754614384,1.747679094326798,0.0,1.747679094326798,0.8785999998508487,4.99,1.74,task3_raucb_plus_V800.0_w300_g10_T10000_s2,exp_2
raucb_plus,2,53,800.0,300,10,2.2,0.0,0.0,0.0,0,0.6,10.0,0.05,5,2,2.200787881759727,1760.6303054077816,2.200787881759727,0.0,2.200787881759727,0.9052000004885485,4.99,2.14,task3_raucb_plus_V800.0_w300_g10_T10000_s2,exp_2
raucb_plus,2,54,800.0,300,10,2.6,0.0,0.0,0.0,0,0.6,10.0,0.05,5,3,2.544395952115476,2035.516761692381,2.544395952115476,0.0,2.544395952115476,0.9200999993481673,4.99,2.54,task3_raucb_plus_V800.0_w300_g10_T10000_s2,exp_2
raucb_plus,2,55,800.0,300,10,3.0,0.0,0.0,0.0,0,0.6,10.0,0.05,5,4,2.989985071107589,2391.9880568860713,2.989985071107589,0.0,2.989985071107589,0.9439000004931586,4.99,2.94,task3_raucb_plus_V800.0_w300_g10_T10000_s2,exp_2
raucb_plus,2,56,800.0,300,10,3.4,0.0,0.0,0.0,0,0.6,10.0,0.05,5,5,3.458744345665857,2766.9954765326856,3.458744345665857,0.0,3.458744345665857,0.9659999996074475,4.99,3.34,task3_raucb_plus_V800.0_w300_g10_T10000_s2,exp_2
raucb_plus,2,57,800.0,300,10,3.8000000000000003,0.0,0.0,0.0,0,0.6,10.0,0.05,5,6,3.7536966127296165,3002.957290183693,3.7536966127296165,0.0,3.7536966127296165,1.0196000002906658,4.99,3.74,task3_raucb_plus_V800.0_w300_g10_T10000_s2,exp_2
raucb_plus,2,58,800.0,300,10,4.2,0.0,0.0,0.0,0,0.6,10.0,0.05,5,7,4.125980884302853,3300.7847074422825,4.125980884302853,0.0,4.125980884302853,0.9681999999884283,4.99,4.140000000000001,task3_raucb_plus_V800.0_w300_g10_T10000_s2,exp_2
raucb_plus,2,59,800.0,300,10,4.6,0.0,0.0,0.0,0,0.6,10.0,0.05,5,8,4.501447392009023,3601.1579136072187,4.501447392009023,0.0,4.501447392009023,0.933400000576512,4.99,4.54,task3_raucb_plus_V800.0_w300_g10_T10000_s2,exp_2
raucb_plus,2,60,800.0,300,10,5.0,0.0,0.0,0.0,0,0.6,10.0,0.05,5,9,4.972403230077225,3977.9225840617796,4.972403230077225,0.0,4.972403230077225,0.9238999991794117,4.99,4.94,task3_raucb_plus_V800.0_w300_g10_T10000_s2,exp_2
raucb_plus,2,61,800.0,300,10,1.4,0.0,0.0,0.0,0,0.7000000000000001,10.0,0.05,6,0,1.3201634966821136,1056.130797345691,1.3201634966821139,0.0,1.3201634966821136,0.9104000000661472,4.99,1.3299999999999998,task3_raucb_plus_V800.0_w300_g10_T10000_s2,exp_2
raucb_plus,2,62,800.0,300,10,1.8,0.0,0.0,0.0,0,0.7000000000000001,10.0,0.05,6,1,1.7210626814602965,1376.8501451682373,1.7210626814602967,0.0,1.7210626814602965,0.9276000000681961,4.99,1.73,task3_raucb_plus_V800.0_w300_g10_T10000_s2,exp_2
raucb_plus,2,63,800.0,300,10,2.2,0.0,0.0,0.0,0,0.7000000000000001,10.0,0.05,6,2,2.1247370110792487,1699.789608863399,2.1247370110792487,0.0,2.1247370110792487,0.9265000007872004,4.99,2.1300000000000003,task3_raucb_plus_V800.0_w300_g10_T10000_s2,exp_2
raucb_plus,2,64,800.0,300,10,2.6,0.0,0.0,0.0,0,0.7000000000000001,10.0,0.05,6,3,2.562493482629275,2049.99478610342,2.562493482629275,0.0,2.562493482629275,0.9432999995624414,4.99,2.5300000000000002,task3_raucb_plus_V800.0_w300_g10_T10000_s2,exp_2
raucb_plus,2,65,800.0,300,10,3.0,0.0,0.0,0.0,0,0.7000000000000001,10.0,0.05,6,4,2.8766830193917547,2301.346415513404,2.8766830193917547,0.0,2.8766830193917547,1.2382000004436122,4.99,2.93,task3_raucb_plus_V800.0_w300_g10_T10000_s2,exp_2
raucb_plus,2,66,800.0,300,10,3.4,0.0,0.0,0.0,0,0.7000000000000001,10.0,0.05,6,5,3.2535061754664722,2602.804940373178,3.2535061754664722,0.0,3.2535061754664722,1.2638999996852363,4.99,3.33,task3_raucb_plus_V800.0_w300_g10_T10000_s2,exp_2
raucb_plus,2,67,800.0,300,10,3.8000000000000003,0.0,0.0,0.0,0,0.7000000000000001,10.0,0.05,6,6,3.6083061651425536,2886.644932114043,3.6083061651425536,0.0,3.6083061651425536,0.9999000012612669,4.99,3.7300000000000004,task3_raucb_plus_V800.0_w300_g10_T10000_s2,exp_2
raucb_plus,2,68,800.0,300,10,4.2,0.0,0.0,0.0,0,0.7000000000000001,10.0,0.05,6,7,4.189933544969504,3351.9468359756033,4.189933544969504,0.0,4.189933544969504,1.0020999998232583,4.99,4.13,task3_raucb_plus_V800.0_w300_g10_T10000_s2,exp_2
raucb_plus,2,69,800.0,300,10,4.6,0.0,0.0,0.0,0,0.7000000000000001,10.0,0.05,6,8,4.5336896679791625,3626.95173438333,4.5336896679791625,0.0,4.5336896679791625,1.0235999998258194,4.99,4.529999999999999,task3_raucb_plus_V800.0_w300_g10_T10000_s2,exp_2
raucb_plus,2,70,800.0,300,10,5.0,0.0,0.0,0.0,0,0.7000000000000001,10.0,0.05,6,9,5.005505970656117,4004.4047765248934,5.005505970656117,0.0,5.005505970656117,1.056099999914295,4.99,4.93,task3_raucb_plus_V800.0_w300_g10_T10000_s2,exp_2
raucb_plus,2,71,800.0,300,10,1.4,0.0,0.0,0.0,0,0.8,10.0,0.05,7,0,1.3195521850944798,1055.6417480755838,1.3195521850944798,0.0,1.3195521850944798,1.113600001190207,4.99,1.3199999999999998,task3_raucb_plus_V800.0_w300_g10_T10000_s2,exp_2
raucb_plus,2,72,800.0,300,10,1.8,0.0,0.0,0.0,0,0.8,10.0,0.05,7,1,1.682892227240041,1346.3137817920328,1.682892227240041,0.0,1.682892227240041,1.1056000003009103,4.99,1.72,task3_raucb_plus_V800.0_w300_g10_T10000_s2,exp_2
raucb_plus,2,73,800.0,300,10,2.2,0.0,0.0,0.0,0,0.8,10.0,0.05,7,2,2.1438964649399828,1715.1171719519862,2.1438964649399828,0.0,2.1438964649399828,1.117300000260002,4.99,2.12,task3_raucb_plus_V800.0_w300_g10_T10000_s2,exp_2
raucb_plus,2,74,800.0,300,10,2.6,0.0,0.0,0.0,0,0.8,10.0,0.05,7,3,2.5161705793531404,2012.9364634825124,2.5161705793531404,0.0,2.5161705793531404,1.1634000002231915,4.99,2.52,task3_raucb_plus_V800.0_w300_g10_T10000_s2,exp_2
raucb_plus,2,75,800.0,300,10,3.0,0.0,0.0,0.0,0,0.8,10.0,0.05,7,4,2.8572906669013185,2285.8325335210548,2.8572906669013185,0.0,2.8572906669013185,1.157700000476325,4.99,2.92,task3_raucb_plus_V800.0_w300_g10_T10000_s2,exp_2
raucb_plus,2,76,800.0,300,10,3.4,0.0,0.0,0.0,0,0.8,10.0,0.05,7,5,3.2757466709274614,2620.5973367419692,3.2757466709274614,0.0,3.2757466709274614,1.1626000014075544,4.99,3.32,task3_raucb_plus_V800.0_w300_g10_T10000_s2,exp_2
raucb_plus,2,77,800.0,300,10,3.8000000000000003,0.0,0.0,0.0,0,0.8,10.0,0.05,7,6,3.8083389658742295,3046.6711726993835,3.8083389658742295,0.0,3.8083389658742295,1.2023999988741707,4.99,3.72,task3_raucb_plus_V800.0_w300_g10_T10000_s2,exp_2
raucb_plus,2,78,800.0,300,10,4.2,0.0,0.0,0.0,0,0.8,10.0,0.05,7,7,4.137717529766176,3310.174023812941,4.137717529766176,0.0,4.137717529766176,1.481499999499647,4.99,4.12,task3_raucb_plus_V800.0_w300_g10_T10000_s2,exp_2
raucb_plus,2,79,800.0,300,10,4.6,0.0,0.0,0.0,0,0.8,10.0,0.05,7,8,4.5408193267515085,3632.6554614012066,4.5408193267515085,0.0,4.5408193267515085,1.3608000008389354,4.99,4.52,task3_raucb_plus_V800.0_w300_g10_T10000_s2,exp_2
raucb_plus,2,80,800.0,300,10,5.0,0.0,0.0,0.0,0,0.8,10.0,0.05,7,9,4.906172414083949,3924.9379312671595,4.906172414083949,0.0,4.906172414083949,1.2389000003167894,4.99,4.92,task3_raucb_plus_V800.0_w300_g10_T10000_s2,exp_2
raucb_plus,2,81,800.0,300,10,1.4,0.0,0.0,0.0,0,0.9,10.0,0.05,8,0,1.2755140218116952,1020.4112174493562,1.2755140218116952,0.0,1.2755140218116952,1.2967999991815304,4.99,1.3099999999999998,task3_raucb_plus_V800.0_w300_g10_T10000_s2,exp_2
raucb_plus,2,82,800.0,300,10,1.8,0.0,0.0,0.0,0,0.9,10.0,0.05,8,1,1.7545827907785467,1403.6662326228375,1.7545827907785467,0.0,1.7545827907785467,1.288600000407314,4.99,1.71,task3_raucb_plus_V800.0_w300_g10_T10000_s2,exp_2
raucb_plus,2,83,800.0,300,10,2.2,0.0,0.0,0.0,0,0.9,10.0,0.05,8,2,2.104768677366316,1683.8149418930527,2.104768677366316,0.0,2.104768677366316,1.4390999986062525,4.99,2.1100000000000003,task3_raucb_plus_V800.0_w300_g10_T10000_s2,exp_2
raucb_plus,2,84,800.0,300,10,2.6,0.0,0.0,0.0,0,0.9,10.0,0.05,8,3,2.472044594412604,1977.635675530083,2.472044594412604,0.0,2.472044594412604,1.2993000000278698,4.99,2.5100000000000002,task3_raucb_plus_V800.0_w300_g10_T10000_s2,exp_2
raucb_plus,2,85,800.0,300,10,3.0,0.0,0.0,0.0,0,0.9,10.0,0.05,8,4,2.9032935740325225,2322.634859226018,2.9032935740325225,0.0,2.9032935740325225,1.280300000871648,4.99,2.91,task3_raucb_plus_V800.0_w300_g10_T10000_s2,exp_2
raucb_plus,2,86,800.0,300,10,3.4,0.0,0.0,0.0,0,0.9,10.0,0.05,8,5,3.2647196991638823,2611.7757593311057,3.2647196991638823,0.0,3.2647196991638823,1.31139999939478,4.99,3.31,task3_raucb_plus_V800.0_w300_g10_T10000_s2,exp_2
raucb_plus,2,87,800.0,300,10,3.8000000000000003,0.0,0.0,0.0,0,0.9,10.0,0.05,8,6,3.719502291929556,2975.6018335436447,3.719502291929556,0.0,3.719502291929556,1.530300000013085,4.99,3.7100000000000004,task3_raucb_plus_V800.0_w300_g10_T10000_s2,exp_2
raucb_plus,2,88,800.0,300,10,4.2,0.0,0.0,0.0,0,0.9,10.0,0.05,8,7,4.166461381503452,3333.1691052027613,4.166461381503452,0.0,4.166461381503452,1.5027000008558389,4.99,4.11,task3_raucb_plus_V800.0_w300_g10_T10000_s2,exp_2
raucb_plus,2,89,800.0,300,10,4.6,0.0,0.0,0.0,0,0.9,10.0,0.05,8,8,4.4681957416928375,3574.55659335427,4.4681957416928375,0.0,4.4681957416928375,1.8190999999205815,4.99,4.51,task3_raucb_plus_V800.0_w300_g10_T10000_s2,exp_2
raucb_plus,2,90,800.0,300,10,5.0,0.0,0.0,0.0,0,0.9,10.0,0.05,8,9,4.98142720025854,3985.141760206832,4.98142720025854,0.0,4.98142720025854,1.9591000000218628,4.99,4.91,task3_raucb_plus_V800.0_w300_g10_T10000_s2,exp_2
raucb_plus,2,91,800.0,300,10,1.4,0.0,0.0,0.0,0,1.0,10.0,0.05,9,0,1.266619002566927,1013.2952020535416,1.266619002566927,0.0,1.266619002566927,1.541099998576101,4.99,1.2999999999999998,task3_raucb_plus_V800.0_w300_g10_T10000_s2,exp_2
raucb_plus,2,92,800.0,300,10,1.8,0.0,0.0,0.0,0,1.0,10.0,0.05,9,1,1.707670608136197,1366.1364865089577,1.707670608136197,0.0,1.707670608136197,1.3818999996146886,4.99,1.7,task3_raucb_plus_V800.0_w300_g10_T10000_s2,exp_2
raucb_plus,2,93,800.0,300,10,2.2,0.0,0.0,0.0,0,1.0,10.0,0.05,9,2,2.0581806737347907,1646.5445389878325,2.0581806737347907,0.0,2.0581806737347907,1.3686999991477933,4.99,2.1,task3_raucb_plus_V800.0_w300_g10_T10000_s2,exp_2
raucb_plus,2,94,800.0,300,10,2.6,0.0,0.0,0.0,0,1.0,10.0,0.05,9,3,2.4888882416822833,1991.1105933458266,2.4888882416822833,0.0,2.4888882416822833,1.4860000010230578,4.99,2.5,task3_raucb_plus_V800.0_w300_g10_T10000_s2,exp_2
raucb_plus,2,95,800.0,300,10,3.0,0.0,0.0,0.0,0,1.0,10.0,0.05,9,4,2.9023702206247064,2321.8961764997653,2.9023702206247064,0.0,2.9023702206247064,1.474900000175694,4.99,2.9,task3_raucb_plus_V800.0_w300_g10_T10000_s2,exp_2
