algorithm,seed,t,V,window,grid_density,mos,swer,q_semantic,q_energy,violation_flag,energy_cum,snr_db,noise_std,P_index,B_index,reward,q_prev_before,utility_reward,lyapunov_reward,scaled_reward,decision_latency_ms,mu_star,mu_choice,run_tag,experiment_id
lagrangian_ppo,0,18,800.0,300,10,2.2,0.0,0.0,0.0,0,0.2,10.0,0.05,2,1,2.200581526818707,0.0,2.200581526818707,1760.4652214549656,2.200581526818707,0.0021000014385208488,4.99,2.18,task3_lagrangian_ppo_V800.0_w300_g10_T10000_s0,exp_0
lagrangian_ppo,0,19,800.0,300,10,2.6,0.0,0.0,0.0,0,0.9,10.0,0.05,3,8,2.562125668472134,0.0,2.562125668472134,2049.700534777707,2.562125668472134,0.0021999985619913787,4.99,2.5100000000000002,task3_lagrangian_ppo_V800.0_w300_g10_T10000_s0,exp_0
lagrangian_ppo,0,20,800.0,300,10,3.4,0.0,0.0,0.0,0,0.5,10.0,0.05,5,4,3.343573266852798,0.0,3.343573266852798,2674.8586134822385,3.343573266852798,0.002099999619531445,4.99,3.35,task3_lagrangian_ppo_V800.0_w300_g10_T10000_s0,exp_0
lagrangian_ppo,0,21,800.0,300,10,1.4,0.0,0.0,0.0,0,0.6,10.0,0.05,0,5,1.4083231735274842,0.0,1.4083231735274842,1126.6585388219873,1.4083231735274842,0.002200000380980782,4.99,1.3399999999999999,task3_lagrangian_ppo_V800.0_w300_g10_T10000_s0,exp_0
lagrangian_ppo,0,22,800.0,300,10,4.2,0.0,0.0,0.0,0,0.4,10.0,0.05,7,3,4.12674026632567,0.0,4.12674026632567,3301.392213060536,4.12674026632567,0.0022999993234407157,4.99,4.16,task3_lagrangian_ppo_V800.0_w300_g10_T10000_s0,exp_0
lagrangian_ppo,0,23,800.0,300,10,4.6,0.0,0.0,0.0,0,0.2,10.0,0.05,8,1,4.597575503504651,0.0,4.597575503504651,3678.060402803721,4.597575503504651,0.002599999788799323,4.99,4.58,task3_lagrangian_ppo_V800.0_w300_g10_T10000_s0,exp_0
lagrangian_ppo,0,24,800.0,300,10,2.2,0.0,0.0,0.0,0,1.0,10.0,0.05,2,9,2.1451735090825905,0.0,2.1451735090825905,1716.1388072660725,2.1451735090825905,0.0021000014385208488,4.99,2.1,task3_lagrangian_ppo_V800.0_w300_g10_T10000_s0,exp_0
lagrangian_ppo,0,25,800.0,300,10,4.6,0.0,0.0,0.0,0,0.8,10.0,0.05,8,7,4.524700614888043,0.0,4.524700614888043,3619.760491910434,4.524700614888043,0.002200000380980782,4.99,4.52,task3_lagrangian_ppo_V800.0_w300_g10_T10000_s0,exp_0
lagrangian_ppo,0,26,800.0,300,10,3.0,0.0,0.0,0.0,0,0.7000000000000001,10.0,0.05,4,6,2.89282503753231,0.0,2.89282503753231,2314.2600300258478,2.89282503753231,0.002200000380980782,4.99,2.93,task3_lagrangian_ppo_V800.0_w300_g10_T10000_s0,exp_0
lagrangian_ppo,0,27,800.0,300,10,1.4,0.0,0.0,0.0,0,0.5,10.0,0.05,0,4,1.303913731187079,0.0,1.303913731187079,1043.1309849496631,1.303913731187079,0.003600000127335079,4.99,1.3499999999999999,task3_lagrangian_ppo_V800.0_w300_g10_T10000_s0,exp_0
lagrangian_ppo,0,28,800.0,300,10,2.2,0.0,0.0,0.0,0,0.9,10.0,0.05,2,8,2.0871137087166334,0.0,2.0871137087166334,1669.6909669733068,2.0871137087166334,0.002999999196617864,4.99,2.1100000000000003,task3_lagrangian_ppo_V800.0_w300_g10_T10000_s0,exp_0
lagrangian_ppo,0,29,800.0,300,10,3.0,0.0,0.0,0.0,0,0.6,10.0,0.05,4,5,2.9510097561735025,0.0,2.9510097561735025,2360.807804938802,2.9510097561735025,0.002200000380980782,4.99,2.94,task3_lagrangian_ppo_V800.0_w300_g10_T10000_s0,exp_0
lagrangian_ppo,0,30,800.0,300,10,3.0,0.0,0.0,0.0,0,0.5,10.0,0.05,4,4,2.8995190908230635,0.0,2.8995190908230635,2319.615272658451,2.899519090823064,0.002200000380980782,4.99,2.95,task3_lagrangian_ppo_V800.0_w300_g10_T10000_s0,exp_0
