algorithm,seed,t,V,window,grid_density,mos,swer,q_semantic,q_energy,violation_flag,energy_cum,snr_db,noise_std,P_index,B_index,reward,q_prev_before,utility_reward,lyapunov_reward,scaled_reward,decision_latency_ms,mu_star,mu_choice,run_tag,experiment_id
sw_ucb,2,43,800.0,300,10,2.2,0.0,0.0,0.0,0,0.5,10.0,0.05,4,2,2.0960469770431533,0.0,2.0960469770431533,1676.8375816345226,2.0960469770431533,0.10339999971620273,4.99,2.1500000000000004,task3_sw_ucb_V800.0_w300_g10_T10000_s2,exp_2
sw_ucb,2,44,800.0,300,10,2.6,0.0,0.0,0.0,0,0.5,10.0,0.05,4,3,2.5218356400747983,0.0,2.5218356400747983,2017.4685120598388,2.5218356400747983,0.10549999933573417,4.99,2.5500000000000003,task3_sw_ucb_V800.0_w300_g10_T10000_s2,exp_2
sw_ucb,2,45,800.0,300,10,3.0,0.0,0.0,0.0,0,0.5,10.0,0.05,4,4,2.998463610056908,0.0,2.998463610056908,2398.7708880455266,2.998463610056908,0.10689999908208847,4.99,2.95,task3_sw_ucb_V800.0_w300_g10_T10000_s2,exp_2
sw_ucb,2,46,800.0,300,10,3.4,0.0,0.0,0.0,0,0.5,10.0,0.05,4,5,3.338249724655409,0.0,3.338249724655409,2670.599779724327,3.338249724655409,0.134599999000784,4.99,3.35,task3_sw_ucb_V800.0_w300_g10_T10000_s2,exp_2
sw_ucb,2,47,800.0,300,10,3.8000000000000003,0.0,0.0,0.0,0,0.5,10.0,0.05,4,6,3.8162173509618484,0.0,3.8162173509618484,3052.973880769479,3.8162173509618484,0.11339999946358148,4.99,3.7500000000000004,task3_sw_ucb_V800.0_w300_g10_T10000_s2,exp_2
sw_ucb,2,48,800.0,300,10,4.2,0.0,0.0,0.0,0,0.5,10.0,0.05,4,7,4.056373524119699,0.0,4.056373524119699,3245.0988192957593,4.056373524119699,0.112599998828955,4.99,4.15,task3_sw_ucb_V800.0_w300_g10_T10000_s2,exp_2
sw_ucb,2,49,800.0,300,10,4.6,0.0,0.0,0.0,0,0.5,10.0,0.05,4,8,4.606426157095024,0.0,4.606426157095024,3685.1409256760194,4.606426157095024,0.11590000030992087,4.99,4.55,task3_sw_ucb_V800.0_w300_g10_T10000_s2,exp_2
sw_ucb,2,50,800.0,300,10,5.0,0.0,0.0,0.0,0,0.5,10.0,0.05,4,9,5.001743311996477,0.0,5.001743311996477,4001.3946495971813,5.001743311996477,0.12029999925289303,4.99,4.95,task3_sw_ucb_V800.0_w300_g10_T10000_s2,exp_2
sw_ucb,2,51,800.0,300,10,1.4,0.0,0.0,0.0,0,0.6,10.0,0.05,5,0,1.2690667155099256,0.0,1.2690667155099256,1015.2533724079404,1.2690667155099256,0.11660000018309802,4.99,1.3399999999999999,task3_sw_ucb_V800.0_w300_g10_T10000_s2,exp_2
sw_ucb,2,52,800.0,300,10,1.8,0.0,0.0,0.0,0,0.6,10.0,0.05,5,1,1.747679094326798,0.0,1.747679094326798,1398.1432754614384,1.747679094326798,0.11970000014116522,4.99,1.74,task3_sw_ucb_V800.0_w300_g10_T10000_s2,exp_2
