algorithm,seed,t,V,window,grid_density,mos,swer,q_semantic,q_energy,violation_flag,energy_cum,snr_db,noise_std,P_index,B_index,reward,q_prev_before,utility_reward,lyapunov_reward,scaled_reward,decision_latency_ms,mu_star,mu_choice,run_tag,experiment_id
safe_linucb,1,1,800.0,300,10,5.0,0.0,0.0,0.0,0,1.0,10.0,0.05,9,9,4.941080907175058,0.0,4.941080907175058,3952.8647257400467,4.941080907175058,1.1647999999695458,4.99,4.9,task3_safe_linucb_V800.0_w300_g10_T10000_s1,exp_1
safe_linucb,1,2,800.0,300,10,5.0,0.0,0.0,0.0,0,1.0,10.0,0.05,9,9,4.9165218538091695,0.0,4.9165218538091695,3933.2174830473355,4.9165218538091695,1.147000000855769,4.99,4.9,task3_safe_linucb_V800.0_w300_g10_T10000_s1,exp_1
safe_linucb,1,3,800.0,300,10,5.0,0.0,0.0,0.0,0,1.0,10.0,0.05,9,9,4.834842138419782,0.0,4.834842138419782,3867.873710735826,4.834842138419782,1.017399999909685,4.99,4.9,task3_safe_linucb_V800.0_w300_g10_T10000_s1,exp_1
safe_linucb,1,4,800.0,300,10,5.0,0.0,0.0,0.0,0,1.0,10.0,0.05,9,9,4.945267793333656,0.0,4.945267793333656,3956.2142346669248,4.945267793333656,1.152400000137277,4.99,4.9,task3_safe_linucb_V800.0_w300_g10_T10000_s1,exp_1
safe_linucb,1,5,800.0,300,10,5.0,0.0,0.0,0.0,0,1.0,10.0,0.05,9,9,4.922318728618201,0.0,4.922318728618201,3937.8549828945606,4.922318728618201,1.1193999998795334,4.99,4.9,task3_safe_linucb_V800.0_w300_g10_T10000_s1,exp_1
safe_linucb,1,6,800.0,300,10,5.0,0.0,0.0,0.0,0,1.0,10.0,0.05,9,9,4.873152338231986,0.0,4.873152338231986,3898.5218705855887,4.873152338231986,1.2284000004001427,4.99,4.9,task3_safe_linucb_V800.0_w300_g10_T10000_s1,exp_1
safe_linucb,1,7,800.0,300,10,5.0,0.0,0.0,0.0,0,1.0,10.0,0.05,9,9,4.929055905209818,0.0,4.929055905209818,3943.2447241678547,4.929055905209818,1.0705000004236354,4.99,4.9,task3_safe_linucb_V800.0_w300_g10_T10000_s1,exp_1
safe_linucb,1,8,800.0,300,10,5.0,0.0,0.0,0.0,0,1.0,10.0,0.05,9,9,4.918228619809304,0.0,4.918228619809304,3934.5828958474435,4.918228619809304,1.3017999990552198,4.99,4.9,task3_safe_linucb_V800.0_w300_g10_T10000_s1,exp_1
safe_linucb,1,9,800.0,300,10,5.0,0.0,0.0,0.0,0,1.0,10.0,0.05,9,9,4.914706624832776,0.0,4.914706624832776,3931.765299866221,4.914706624832776,1.1606999996729428,4.99,4.9,task3_safe_linucb_V800.0_w300_g10_T10000_s1,exp_1
safe_linucb,1,10,800.0,300,10,5.0,0.0,0.0,0.0,0,1.0,10.0,0.05,9,9,4.9014211120657905,0.0,4.9014211120657905,3921.1368896526324,4.9014211120657905,1.0782000008475734,4.99,4.9,task3_safe_linucb_V800.0_w300_g10_T10000_s1,exp_1
safe_linucb,1,11,800.0,300,10,5.0,0.0,0.0,0.0,0,1.0,10.0,0.05,9,9,4.927335649330622,0.0,4.927335649330622,3941.8685194644977,4.927335649330622,1.2834000008297153,4.99,4.9,task3_safe_linucb_V800.0_w300_g10_T10000_s1,exp_1
safe_linucb,1,12,800.0,300,10,5.0,0.0,0.0,0.0,0,1.0,10.0,0.05,9,9,4.863177295649917,0.0,4.863177295649917,3890.541836519934,4.863177295649917,1.0813000008056406,4.99,4.9,task3_safe_linucb_V800.0_w300_g10_T10000_s1,exp_1
safe_linucb,1,13,800.0,300,10,5.0,0.0,0.0,0.0,0,1.0,10.0,0.05,9,9,4.8918545026003475,0.0,4.8918545026003475,3913.483602080278,4.8918545026003475,1.1082000000897096,4.99,4.9,task3_safe_linucb_V800.0_w300_g10_T10000_s1,exp_1
safe_linucb,1,14,800.0,300,10,5.0,0.0,0.0,0.0,0,1.0,10.0,0.05,9,9,4.875894034366001,0.0,4.875894034366001,3900.715227492801,4.875894034366001,1.1007999983121408,4.99,4.9,task3_safe_linucb_V800.0_w300_g10_T10000_s1,exp_1
safe_linucb,1,15,800.0,300,10,5.0,0.0,0.0,0.0,0,1.0,10.0,0.05,9,9,4.9299423106317315,0.0,4.9299423106317315,3943.9538485053854,4.9299423106317315,1.1664999983622693,4.99,4.9,task3_safe_linucb_V800.0_w300_g10_T10000_s1,exp_1
safe_linucb,1,16,800.0,300,10,5.0,0.0,0.0,0.0,0,1.0,10.0,0.05,9,9,4.901986105374084,0.0,4.901986105374084,3921.5888842992667,4.901986105374084,1.0922000001301058,4.99,4.9,task3_safe_linucb_V800.0_w300_g10_T10000_s1,exp_1
