algorithm,seed,t,V,window,grid_density,mos,swer,q_semantic,q_energy,violation_flag,energy_cum,snr_db,noise_std,P_index,B_index,reward,q_prev_before,utility_reward,lyapunov_reward,scaled_reward,decision_latency_ms,mu_star,mu_choice,run_tag,experiment_id
safe_linucb,0,17,800.0,300,10,5.0,0.0,0.0,0.0,0,1.0,10.0,0.05,9,9,4.884184992181543,0.0,4.884184992181543,3907.347993745234,4.884184992181543,1.1240999992878642,4.99,4.9,task3_safe_linucb_V800.0_w300_g10_T10000_s0,exp_0
safe_linucb,0,18,800.0,300,10,5.0,0.0,0.0,0.0,0,1.0,10.0,0.05,9,9,4.920581526818707,0.0,4.920581526818707,3936.4652214549656,4.920581526818707,1.1558999995031627,4.99,4.9,task3_safe_linucb_V800.0_w300_g10_T10000_s0,exp_0
safe_linucb,0,19,800.0,300,10,5.0,0.0,0.0,0.0,0,1.0,10.0,0.05,9,9,4.952125668472134,0.0,4.952125668472134,3961.700534777707,4.952125668472134,0.9886999996524537,4.99,4.9,task3_safe_linucb_V800.0_w300_g10_T10000_s0,exp_0
safe_linucb,0,20,800.0,300,10,5.0,0.0,0.0,0.0,0,1.0,10.0,0.05,9,9,4.8935732668527985,0.0,4.8935732668527985,3914.858613482239,4.8935732668527985,1.145399999586516,4.99,4.9,task3_safe_linucb_V800.0_w300_g10_T10000_s0,exp_0
safe_linucb,0,21,800.0,300,10,5.0,0.0,0.0,0.0,0,1.0,10.0,0.05,9,9,4.968323173527485,0.0,4.968323173527485,3974.658538821988,4.968323173527485,1.0378999995737104,4.99,4.9,task3_safe_linucb_V800.0_w300_g10_T10000_s0,exp_0
safe_linucb,0,22,800.0,300,10,5.0,0.0,0.0,0.0,0,1.0,10.0,0.05,9,9,4.86674026632567,0.0,4.86674026632567,3893.392213060536,4.86674026632567,1.0294000003341353,4.99,4.9,task3_safe_linucb_V800.0_w300_g10_T10000_s0,exp_0
safe_linucb,0,23,800.0,300,10,5.0,0.0,0.0,0.0,0,1.0,10.0,0.05,9,9,4.917575503504652,0.0,4.917575503504652,3934.0604028037214,4.917575503504652,1.0237999995297287,4.99,4.9,task3_safe_linucb_V800.0_w300_g10_T10000_s0,exp_0
safe_linucb,0,24,800.0,300,10,5.0,0.0,0.0,0.0,0,1.0,10.0,0.05,9,9,4.945173509082591,0.0,4.945173509082591,3956.1388072660725,4.945173509082591,1.0352000008424511,4.99,4.9,task3_safe_linucb_V800.0_w300_g10_T10000_s0,exp_0
safe_linucb,0,25,800.0,300,10,5.0,0.0,0.0,0.0,0,1.0,10.0,0.05,9,9,4.904700614888044,0.0,4.904700614888044,3923.760491910435,4.904700614888044,1.061900000422611,4.99,4.9,task3_safe_linucb_V800.0_w300_g10_T10000_s0,exp_0
safe_linucb,0,26,800.0,300,10,5.0,0.0,0.0,0.0,0,1.0,10.0,0.05,9,9,4.86282503753231,0.0,4.86282503753231,3890.2600300258478,4.86282503753231,1.04510000164737,4.99,4.9,task3_safe_linucb_V800.0_w300_g10_T10000_s0,exp_0
safe_linucb,0,27,800.0,300,10,5.0,0.0,0.0,0.0,0,1.0,10.0,0.05,9,9,4.853913731187079,0.0,4.853913731187079,3883.1309849496633,4.853913731187079,1.0543999997025821,4.99,4.9,task3_safe_linucb_V800.0_w300_g10_T10000_s0,exp_0
safe_linucb,0,28,800.0,300,10,5.0,0.0,0.0,0.0,0,1.0,10.0,0.05,9,9,4.877113708716633,0.0,4.877113708716633,3901.690966973307,4.877113708716633,1.050799999575247,4.99,4.9,task3_safe_linucb_V800.0_w300_g10_T10000_s0,exp_0
safe_linucb,0,29,800.0,300,10,5.0,0.0,0.0,0.0,0,1.0,10.0,0.05,9,9,4.911009756173502,0.0,4.911009756173502,3928.807804938802,4.911009756173502,1.138100000389386,4.99,4.9,task3_safe_linucb_V800.0_w300_g10_T10000_s0,exp_0
safe_linucb,0,30,800.0,300,10,5.0,0.0,0.0,0.0,0,1.0,10.0,0.05,9,9,4.849519090823064,0.0,4.849519090823064,3879.615272658451,4.849519090823064,1.0559999991528457,4.99,4.9,task3_safe_linucb_V800.0_w300_g10_T10000_s0,exp_0
safe_linucb,0,31,800.0,300,10,5.0,0.0,0.0,0.0,0,1.0,10.0,0.05,9,9,4.889541221256414,0.0,4.889541221256414,3911.6329770051316,4.889541221256414,1.0490000004210742,4.99,4.9,task3_safe_linucb_V800.0_w300_g10_T10000_s0,exp_0
safe_linucb,0,32,800.0,300,10,5.0,0.0,0.0,0.0,0,1.0,10.0,0.05,9,9,4.892038749504277,0.0,4.892038749504277,3913.6309996034215,4.892038749504277,1.2258999995538034,4.99,4.9,task3_safe_linucb_V800.0_w300_g10_T10000_s0,exp_0
safe_linucb,0,33,800.0,300,10,5.0,0.0,0.0,0.0,0,1.0,10.0,0.05,9,9,4.927042279234291,0.0,4.927042279234291,3941.6338233874326,4.927042279234291,1.1181000008946285,4.99,4.9,task3_safe_linucb_V800.0_w300_g10_T10000_s0,exp_0
safe_linucb,0,34,800.0,300,10,5.0,0.0,0.0,0.0,0,1.0,10.0,0.05,9,9,4.910732956125317,0.0,4.910732956125317,3928.5863649002536,4.910732956125317,1.0695999990275595,4.99,4.9,task3_safe_linucb_V800.0_w300_g10_T10000_s0,exp_0
safe_linucb,0,35,800.0,300,10,5.0,0.0,0.0,0.0,0,1.0,10.0,0.05,9,9,4.9177686354519965,0.0,4.9177686354519965,3934.2149083615973,4.9177686354519965,1.0930999997071922,4.99,4.9,task3_safe_linucb_V800.0_w300_g10_T10000_s0,exp_0
safe_linucb,0,36,800.0,300,10,5.0,0.0,0.0,0.0,0,1.0,10.0,0.05,9,9,4.867308569529083,0.0,4.867308569529083,3893.8468556232665,4.867308569529083,1.0557000005064765,4.99,4.9,task3_safe_linucb_V800.0_w300_g10_T10000_s0,exp_0
safe_linucb,0,37,800.0,300,10,5.0,0.0,0.0,0.0,0,1.0,10.0,0.05,9,9,4.893519318315362,0.0,4.893519318315362,3914.8154546522896,4.893519318315362,1.0652000000845874,4.99,4.9,task3_safe_linucb_V800.0_w300_g10_T10000_s0,exp_0
safe_linucb,0,38,800.0,300,10,5.0,0.0,0.0,0.0,0,1.0,10.0,0.05,9,9,4.939198773503067,0.0,4.939198773503067,3951.3590188024536,4.939198773503067,1.0550000006332994,4.99,4.9,task3_safe_linucb_V800.0_w300_g10_T10000_s0,exp_0
safe_linucb,0,39,800.0,300,10,5.0,0.0,0.0,0.0,0,1.0,10.0,0.05,9,9,4.974671557261038,0.0,4.974671557261038,3979.7372458088303,4.974671557261038,1.0601999983919086,4.99,4.9,task3_safe_linucb_V800.0_w300_g10_T10000_s0,exp_0
safe_linucb,0,40,800.0,300,10,5.0,0.0,0.0,0.0,0,1.0,10.0,0.05,9,9,4.837046723394795,0.0,4.837046723394795,3869.637378715836,4.837046723394795,1.0559999991528457,4.99,4.9,task3_safe_linucb_V800.0_w300_g10_T10000_s0,exp_0
safe_linucb,0,41,800.0,300,10,5.0,0.0,0.0,0.0,0,1.0,10.0,0.05,9,9,4.975696188736953,0.0,4.975696188736953,3980.5569509895627,4.975696188736953,1.1662000015348895,4.99,4.9,task3_safe_linucb_V800.0_w300_g10_T10000_s0,exp_0
safe_linucb,0,42,800.0,300,10,5.0,0.0,0.0,0.0,0,1.0,10.0,0.05,9,9,4.967293771189116,0.0,4.967293771189116,3973.835016951293,4.967293771189116,1.105900000766269,4.99,4.9,task3_safe_linucb_V800.0_w300_g10_T10000_s0,exp_0
safe_linucb,0,43,800.0,300,10,5.0,0.0,0.0,0.0,0,1.0,10.0,0.05,9,9,4.939065570035022,0.0,4.939065570035022,3951.2524560280176,4.939065570035022,1.2549000002763933,4.99,4.9,task3_safe_linucb_V800.0_w300_g10_T10000_s0,exp_0
safe_linucb,0,44,800.0,300,10,5.0,0.0,0.0,0.0,0,1.0,10.0,0.05,9,9,4.913222781516466,0.0,4.913222781516466,3930.5782252131726,4.913222781516466,1.0388000009697862,4.99,4.9,task3_safe_linucb_V800.0_w300_g10_T10000_s0,exp_0
safe_linucb,0,45,800.0,300,10,5.0,0.0,0.0,0.0,0,1.0,10.0,0.05,9,9,4.884303859273179,0.0,4.884303859273179,3907.443087418543,4.884303859273179,1.2605000010807998,4.99,4.9,task3_safe_linucb_V800.0_w300_g10_T10000_s0,exp_0
safe_linucb,0,46,800.0,300,10,5.0,0.0,0.0,0.0,0,1.0,10.0,0.05,9,9,4.972901034176848,0.0,4.972901034176848,3978.3208273414784,4.972901034176848,1.2667000009969342,4.99,4.9,task3_safe_linucb_V800.0_w300_g10_T10000_s0,exp_0
safe_linucb,0,47,800.0,300,10,5.0,0.0,0.0,0.0,0,1.0,10.0,0.05,9,9,4.998012915822499,0.0,4.998012915822499,3998.410332657999,4.998012915822499,1.1962999997194856,4.99,4.9,task3_safe_linucb_V800.0_w300_g10_T10000_s0,exp_0
safe_linucb,0,48,800.0,300,10,5.0,0.0,0.0,0.0,0,1.0,10.0,0.05,9,9,4.990081743493307,0.0,4.990081743493307,3992.0653947946457,4.990081743493307,1.2912999991385732,4.99,4.9,task3_safe_linucb_V800.0_w300_g10_T10000_s0,exp_0
safe_linucb,0,49,800.0,300,10,5.0,0.0,0.0,0.0,0,1.0,10.0,0.05,9,9,4.965755188236719,0.0,4.965755188236719,3972.6041505893754,4.965755188236719,1.3389000014285557,4.99,4.9,task3_safe_linucb_V800.0_w300_g10_T10000_s0,exp_0
safe_linucb,0,50,800.0,300,10,5.0,0.0,0.0,0.0,0,1.0,10.0,0.05,9,9,4.917869020532948,0.0,4.917869020532948,3934.295216426359,4.917869020532948,1.1244000015722122,4.99,4.9,task3_safe_linucb_V800.0_w300_g10_T10000_s0,exp_0
safe_linucb,0,51,800.0,300,10,5.0,0.0,0.0,0.0,0,1.0,10.0,0.05,9,9,4.839584068385892,0.0,4.839584068385892,3871.6672547087137,4.839584068385892,1.0581000005913666,4.99,4.9,task3_safe_linucb_V800.0_w300_g10_T10000_s0,exp_0
safe_linucb,0,52,800.0,300,10,5.0,0.0,0.0,0.0,0,1.0,10.0,0.05,9,9,4.8997772933439965,0.0,4.8997772933439965,3919.8218346751974,4.8997772933439965,1.0844999997061677,4.99,4.9,task3_safe_linucb_V800.0_w300_g10_T10000_s0,exp_0
safe_linucb,0,53,800.0,300,10,5.0,0.0,0.0,0.0,0,1.0,10.0,0.05,9,9,4.932823746753817,0.0,4.932823746753817,3946.2589974030534,4.932823746753817,1.074400001016329,4.99,4.9,task3_safe_linucb_V800.0_w300_g10_T10000_s0,exp_0
safe_linucb,0,54,800.0,300,10,5.0,0.0,0.0,0.0,0,1.0,10.0,0.05,9,9,4.835581926812523,0.0,4.835581926812523,3868.4655414500185,4.835581926812523,1.1422999996284489,4.99,4.9,task3_safe_linucb_V800.0_w300_g10_T10000_s0,exp_0
safe_linucb,0,55,800.0,300,10,5.0,0.0,0.0,0.0,0,1.0,10.0,0.05,9,9,4.9197561030091,0.0,4.9197561030091,3935.8048824072803,4.9197561030091,1.1329999997542473,4.99,4.9,task3_safe_linucb_V800.0_w300_g10_T10000_s0,exp_0
safe_linucb,0,56,800.0,300,10,5.0,0.0,0.0,0.0,0,1.0,10.0,0.05,9,9,4.921493184741112,0.0,4.921493184741112,3937.19454779289,4.921493184741112,1.1147000004712027,4.99,4.9,task3_safe_linucb_V800.0_w300_g10_T10000_s0,exp_0
safe_linucb,0,57,800.0,300,10,5.0,0.0,0.0,0.0,0,1.0,10.0,0.05,9,9,4.934802136198144,0.0,4.934802136198144,3947.841708958515,4.934802136198144,1.0882000005949521,4.99,4.9,task3_safe_linucb_V800.0_w300_g10_T10000_s0,exp_0
safe_linucb,0,58,800.0,300,10,5.0,0.0,0.0,0.0,0,1.0,10.0,0.05,9,9,4.840794101662141,0.0,4.840794101662141,3872.6352813297126,4.840794101662141,1.0760999994090525,4.99,4.9,task3_safe_linucb_V800.0_w300_g10_T10000_s0,exp_0
safe_linucb,0,59,800.0,300,10,5.0,0.0,0.0,0.0,0,1.0,10.0,0.05,9,9,4.866914871398048,0.0,4.866914871398048,3893.531897118439,4.866914871398048,1.3194000002840767,4.99,4.9,task3_safe_linucb_V800.0_w300_g10_T10000_s0,exp_0
safe_linucb,0,60,800.0,300,10,5.0,0.0,0.0,0.0,0,1.0,10.0,0.05,9,9,4.878178237642839,0.0,4.878178237642839,3902.542590114271,4.878178237642839,1.5106999999261461,4.99,4.9,task3_safe_linucb_V800.0_w300_g10_T10000_s0,exp_0
safe_linucb,0,61,800.0,300,10,5.0,0.0,0.0,0.0,0,1.0,10.0,0.05,9,9,4.841509904611357,0.0,4.841509904611357,3873.2079236890854,4.841509904611357,1.1268999987805728,4.99,4.9,task3_safe_linucb_V800.0_w300_g10_T10000_s0,exp_0
safe_linucb,0,62,800.0,300,10,5.0,0.0,0.0,0.0,0,1.0,10.0,0.05,9,9,4.9869683938565075,0.0,4.9869683938565075,3989.5747150852058,4.9869683938565075,1.3964999998279382,4.99,4.9,task3_safe_linucb_V800.0_w300_g10_T10000_s0,exp_0
safe_linucb,0,63,800.0,300,10,5.0,0.0,0.0,0.0,0,1.0,10.0,0.05,9,9,4.875204463577893,0.0,4.875204463577893,3900.163570862314,4.875204463577893,1.5103999994607875,4.99,4.9,task3_safe_linucb_V800.0_w300_g10_T10000_s0,exp_0
safe_linucb,0,64,800.0,300,10,5.0,0.0,0.0,0.0,0,1.0,10.0,0.05,9,9,4.916448481473011,0.0,4.916448481473011,3933.1587851784084,4.916448481473011,1.1133000007248484,4.99,4.9,task3_safe_linucb_V800.0_w300_g10_T10000_s0,exp_0
safe_linucb,0,65,800.0,300,10,5.0,0.0,0.0,0.0,0,1.0,10.0,0.05,9,9,4.887071372726304,0.0,4.887071372726304,3909.657098181043,4.887071372726304,1.1243000008107629,4.99,4.9,task3_safe_linucb_V800.0_w300_g10_T10000_s0,exp_0
safe_linucb,0,66,800.0,300,10,5.0,0.0,0.0,0.0,0,1.0,10.0,0.05,9,9,4.979173643940107,0.0,4.979173643940107,3983.3389151520855,4.979173643940107,1.2409000009938609,4.99,4.9,task3_safe_linucb_V800.0_w300_g10_T10000_s0,exp_0
safe_linucb,0,67,800.0,300,10,5.0,0.0,0.0,0.0,0,1.0,10.0,0.05,9,9,4.966018049354092,0.0,4.966018049354092,3972.814439483274,4.966018049354092,1.1036999985662987,4.99,4.9,task3_safe_linucb_V800.0_w300_g10_T10000_s0,exp_0
safe_linucb,0,68,800.0,300,10,5.0,0.0,0.0,0.0,0,1.0,10.0,0.05,9,9,4.931667631141246,0.0,4.931667631141246,3945.3341049129967,4.931667631141246,1.1220000014873222,4.99,4.9,task3_safe_linucb_V800.0_w300_g10_T10000_s0,exp_0
safe_linucb,0,69,800.0,300,10,5.0,0.0,0.0,0.0,0,1.0,10.0,0.05,9,9,4.789824505967668,0.0,4.789824505967668,3831.8596047741344,4.789824505967668,1.2157999990449753,4.99,4.9,task3_safe_linucb_V800.0_w300_g10_T10000_s0,exp_0
safe_linucb,0,70,800.0,300,10,5.0,0.0,0.0,0.0,0,1.0,10.0,0.05,9,9,4.9026014487129945,0.0,4.9026014487129945,3922.081158970396,4.9026014487129945,1.1617000000114786,4.99,4.9,task3_safe_linucb_V800.0_w300_g10_T10000_s0,exp_0
safe_linucb,0,71,800.0,300,10,5.0,0.0,0.0,0.0,0,1.0,10.0,0.05,9,9,4.934184309538827,0.0,4.934184309538827,3947.347447631061,4.934184309538827,1.1484999995445833,4.99,4.9,task3_safe_linucb_V800.0_w300_g10_T10000_s0,exp_0
safe_linucb,0,72,800.0,300,10,5.0,0.0,0.0,0.0,0,1.0,10.0,0.05,9,9,4.950198078792109,0.0,4.950198078792109,3960.1584630336874,4.950198078792109,1.2691000010818243,4.99,4.9,task3_safe_linucb_V800.0_w300_g10_T10000_s0,exp_0
safe_linucb,0,73,800.0,300,10,5.0,0.0,0.0,0.0,0,1.0,10.0,0.05,9,9,4.869104647764621,0.0,4.869104647764621,3895.2837182116964,4.869104647764621,1.329700000496814,4.99,4.9,task3_safe_linucb_V800.0_w300_g10_T10000_s0,exp_0
safe_linucb,0,74,800.0,300,10,5.0,0.0,0.0,0.0,0,1.0,10.0,0.05,9,9,4.9911005681664165,0.0,4.9911005681664165,3992.880454533133,4.9911005681664165,1.1420000009820797,4.99,4.9,task3_safe_linucb_V800.0_w300_g10_T10000_s0,exp_0
safe_linucb,0,75,800.0,300,10,5.0,0.0,0.0,0.0,0,1.0,10.0,0.05,9,9,4.833978451499336,0.0,4.833978451499336,3867.1827611994686,4.833978451499336,1.2925999999424675,4.99,4.9,task3_safe_linucb_V800.0_w300_g10_T10000_s0,exp_0
safe_linucb,0,76,800.0,300,10,5.0,0.0,0.0,0.0,0,1.0,10.0,0.05,9,9,4.866923598909239,0.0,4.866923598909239,3893.5388791273917,4.866923598909239,1.4408999995794147,4.99,4.9,task3_safe_linucb_V800.0_w300_g10_T10000_s0,exp_0
safe_linucb,0,77,800.0,300,10,5.0,0.0,0.0,0.0,0,1.0,10.0,0.05,9,9,4.946752499405702,0.0,4.946752499405702,3957.4019995245612,4.946752499405702,1.1669999985315371,4.99,4.9,task3_safe_linucb_V800.0_w300_g10_T10000_s0,exp_0
safe_linucb,0,78,800.0,300,10,5.0,0.0,0.0,0.0,0,1.0,10.0,0.05,9,9,4.902452730691266,0.0,4.902452730691266,3921.962184553013,4.902452730691266,1.1501999997562962,4.99,4.9,task3_safe_linucb_V800.0_w300_g10_T10000_s0,exp_0
safe_linucb,0,79,800.0,300,10,5.0,0.0,0.0,0.0,0,1.0,10.0,0.05,9,9,5.000119629182263,0.0,5.000119629182263,4000.0957033458108,5.000119629182263,1.114400000005844,4.99,4.9,task3_safe_linucb_V800.0_w300_g10_T10000_s0,exp_0
safe_linucb,0,80,800.0,300,10,5.0,0.0,0.0,0.0,0,1.0,10.0,0.05,9,9,4.909425959625624,0.0,4.909425959625624,3927.540767700499,4.909425959625624,1.078600000255392,4.99,4.9,task3_safe_linucb_V800.0_w300_g10_T10000_s0,exp_0
safe_linucb,0,81,800.0,300,10,5.0,0.0,0.0,0.0,0,1.0,10.0,0.05,9,9,4.868340295490389,0.0,4.868340295490389,3894.6722363923113,4.868340295490389,1.1448000004747882,4.99,4.9,task3_safe_linucb_V800.0_w300_g10_T10000_s0,exp_0
safe_linucb,0,82,800.0,300,10,5.0,0.0,0.0,0.0,0,1.0,10.0,0.05,9,9,4.88112182473836,0.0,4.88112182473836,3904.8974597906877,4.88112182473836,1.0664000001270324,4.99,4.9,task3_safe_linucb_V800.0_w300_g10_T10000_s0,exp_0
safe_linucb,0,83,800.0,300,10,5.0,0.0,0.0,0.0,0,1.0,10.0,0.05,9,9,4.845442694119041,0.0,4.845442694119041,3876.3541552952324,4.845442694119041,1.3157000012142817,4.99,4.9,task3_safe_linucb_V800.0_w300_g10_T10000_s0,exp_0
safe_linucb,0,84,800.0,300,10,5.0,0.0,0.0,0.0,0,1.0,10.0,0.05,9,9,4.8361159916806695,0.0,4.8361159916806695,3868.8927933445357,4.8361159916806695,1.2246999995113583,4.99,4.9,task3_safe_linucb_V800.0_w300_g10_T10000_s0,exp_0
safe_linucb,0,85,800.0,300,10,5.0,0.0,0.0,0.0,0,1.0,10.0,0.05,9,9,4.931520574538412,0.0,4.931520574538412,3945.21645963073,4.931520574538412,1.175199999124743,4.99,4.9,task3_safe_linucb_V800.0_w300_g10_T10000_s0,exp_0
safe_linucb,0,86,800.0,300,10,5.0,0.0,0.0,0.0,0,1.0,10.0,0.05,9,9,4.929058290620641,0.0,4.929058290620641,3943.2466324965126,4.929058290620641,1.2126000001444481,4.99,4.9,task3_safe_linucb_V800.0_w300_g10_T10000_s0,exp_0
safe_linucb,0,87,800.0,300,10,5.0,0.0,0.0,0.0,0,1.0,10.0,0.05,9,9,4.964727940972057,0.0,4.964727940972057,3971.7823527776454,4.964727940972057,1.1391000007279217,4.99,4.9,task3_safe_linucb_V800.0_w300_g10_T10000_s0,exp_0
safe_linucb,0,88,800.0,300,10,5.0,0.0,0.0,0.0,0,1.0,10.0,0.05,9,9,4.862269710437004,0.0,4.862269710437004,3889.815768349603,4.862269710437004,1.1604000010265736,4.99,4.9,task3_safe_linucb_V800.0_w300_g10_T10000_s0,exp_0
safe_linucb,0,89,800.0,300,10,5.0,0.0,0.0,0.0,0,1.0,10.0,0.05,9,9,4.984455372622184,0.0,4.984455372622184,3987.5642980977473,4.984455372622184,1.4350999990710989,4.99,4.9,task3_safe_linucb_V800.0_w300_g10_T10000_s0,exp_0
safe_linucb,0,90,800.0,300,10,5.0,0.0,0.0,0.0,0,1.0,10.0,0.05,9,9,4.885630614609567,0.0,4.885630614609567,3908.504491687653,4.885630614609567,1.2520000000222353,4.99,4.9,task3_safe_linucb_V800.0_w300_g10_T10000_s0,exp_0
safe_linucb,0,91,800.0,300,10,5.0,0.0,0.0,0.0,0,1.0,10.0,0.05,9,9,4.97872041394223,0.0,4.97872041394223,3982.976331153784,4.97872041394223,1.1525999998411862,4.99,4.9,task3_safe_linucb_V800.0_w300_g10_T10000_s0,exp_0
safe_linucb,0,92,800.0,300,10,5.0,0.0,0.0,0.0,0,1.0,10.0,0.05,9,9,4.87836070764087,0.0,4.87836070764087,3902.688566112696,4.87836070764087,1.1084999987360789,4.99,4.9,task3_safe_linucb_V800.0_w300_g10_T10000_s0,exp_0
safe_linucb,0,93,800.0,300,10,5.0,0.0,0.0,0.0,0,1.0,10.0,0.05,9,9,4.863225835382886,0.0,4.863225835382886,3890.5806683063092,4.863225835382886,1.1588999986997806,4.99,4.9,task3_safe_linucb_V800.0_w300_g10_T10000_s0,exp_0
safe_linucb,0,94,800.0,300,10,5.0,0.0,0.0,0.0,0,1.0,10.0,0.05,9,9,4.912489268577934,0.0,4.912489268577934,3929.991414862347,4.912489268577934,1.1977000012848293,4.99,4.9,task3_safe_linucb_V800.0_w300_g10_T10000_s0,exp_0
safe_linucb,0,95,800.0,300,10,5.0,0.0,0.0,0.0,0,1.0,10.0,0.05,9,9,4.951572654243474,0.0,4.951572654243474,3961.2581233947794,4.951572654243474,1.1967000009462936,4.99,4.9,task3_safe_linucb_V800.0_w300_g10_T10000_s0,exp_0
safe_linucb,0,96,800.0,300,10,5.0,0.0,0.0,0.0,0,1.0,10.0,0.05,9,9,4.908050478835768,0.0,4.908050478835768,3926.440383068614,4.908050478835768,1.276299999517505,4.99,4.9,task3_safe_linucb_V800.0_w300_g10_T10000_s0,exp_0
safe_linucb,0,97,800.0,300,10,5.0,0.0,0.0,0.0,0,1.0,10.0,0.05,9,9,4.870723558793833,0.0,4.870723558793833,3896.5788470350667,4.870723558793833,1.3249999992694939,4.99,4.9,task3_safe_linucb_V800.0_w300_g10_T10000_s0,exp_0
safe_linucb,0,98,800.0,300,10,5.0,0.0,0.0,0.0,0,1.0,10.0,0.05,9,9,4.832939014296167,0.0,4.832939014296167,3866.351211436933,4.832939014296167,1.1763000002247281,4.99,4.9,task3_safe_linucb_V800.0_w300_g10_T10000_s0,exp_0
