algorithm,seed,t,V,window,grid_density,mos,swer,q_semantic,q_energy,violation_flag,energy_cum,snr_db,noise_std,P_index,B_index,reward,q_prev_before,utility_reward,lyapunov_reward,scaled_reward,decision_latency_ms,mu_star,mu_choice,run_tag,experiment_id
safe_linucb,2,66,800.0,300,10,5.0,0.0,0.0,0.0,0,1.0,10.0,0.05,9,9,4.8235061754664725,0.0,4.8235061754664725,3858.804940373178,4.8235061754664725,0.9551000002829824,4.99,4.9,task3_safe_linucb_V800.0_w300_g10_T10000_s2,exp_2
safe_linucb,2,67,800.0,300,10,5.0,0.0,0.0,0.0,0,1.0,10.0,0.05,9,9,4.778306165142554,0.0,4.778306165142554,3822.644932114043,4.778306165142554,0.9403999993082834,4.99,4.9,task3_safe_linucb_V800.0_w300_g10_T10000_s2,exp_2
safe_linucb,2,68,800.0,300,10,5.0,0.0,0.0,0.0,0,1.0,10.0,0.05,9,9,4.959933544969505,0.0,4.959933544969505,3967.946835975604,4.959933544969505,0.9405999990121927,4.99,4.9,task3_safe_linucb_V800.0_w300_g10_T10000_s2,exp_2
safe_linucb,2,69,800.0,300,10,5.0,0.0,0.0,0.0,0,1.0,10.0,0.05,9,9,4.9036896679791635,0.0,4.9036896679791635,3922.951734383331,4.9036896679791635,0.9417000001121778,4.99,4.9,task3_safe_linucb_V800.0_w300_g10_T10000_s2,exp_2
safe_linucb,2,70,800.0,300,10,5.0,0.0,0.0,0.0,0,1.0,10.0,0.05,9,9,4.975505970656117,0.0,4.975505970656117,3980.404776524894,4.975505970656117,0.9491000000707572,4.99,4.9,task3_safe_linucb_V800.0_w300_g10_T10000_s2,exp_2
safe_linucb,2,71,800.0,300,10,5.0,0.0,0.0,0.0,0,1.0,10.0,0.05,9,9,4.89955218509448,0.0,4.89955218509448,3919.641748075584,4.89955218509448,0.9405999990121927,4.99,4.9,task3_safe_linucb_V800.0_w300_g10_T10000_s2,exp_2
safe_linucb,2,72,800.0,300,10,5.0,0.0,0.0,0.0,0,1.0,10.0,0.05,9,9,4.862892227240041,0.0,4.862892227240041,3890.3137817920333,4.862892227240041,0.9810000010475051,4.99,4.9,task3_safe_linucb_V800.0_w300_g10_T10000_s2,exp_2
safe_linucb,2,73,800.0,300,10,5.0,0.0,0.0,0.0,0,1.0,10.0,0.05,9,9,4.9238964649399835,0.0,4.9238964649399835,3939.1171719519866,4.9238964649399835,0.9432000006199814,4.99,4.9,task3_safe_linucb_V800.0_w300_g10_T10000_s2,exp_2
safe_linucb,2,74,800.0,300,10,5.0,0.0,0.0,0.0,0,1.0,10.0,0.05,9,9,4.89617057935314,0.0,4.89617057935314,3916.9364634825124,4.89617057935314,0.9493999987171264,4.99,4.9,task3_safe_linucb_V800.0_w300_g10_T10000_s2,exp_2
safe_linucb,2,75,800.0,300,10,5.0,0.0,0.0,0.0,0,1.0,10.0,0.05,9,9,4.8372906669013185,0.0,4.8372906669013185,3869.8325335210548,4.8372906669013185,0.956299998506438,4.99,4.9,task3_safe_linucb_V800.0_w300_g10_T10000_s2,exp_2
safe_linucb,2,76,800.0,300,10,5.0,0.0,0.0,0.0,0,1.0,10.0,0.05,9,9,4.855746670927462,0.0,4.855746670927462,3884.5973367419697,4.855746670927462,0.9609999997337582,4.99,4.9,task3_safe_linucb_V800.0_w300_g10_T10000_s2,exp_2
safe_linucb,2,77,800.0,300,10,5.0,0.0,0.0,0.0,0,1.0,10.0,0.05,9,9,4.98833896587423,0.0,4.98833896587423,3990.671172699384,4.98833896587423,1.7091000008804258,4.99,4.9,task3_safe_linucb_V800.0_w300_g10_T10000_s2,exp_2
safe_linucb,2,78,800.0,300,10,5.0,0.0,0.0,0.0,0,1.0,10.0,0.05,9,9,4.917717529766176,0.0,4.917717529766176,3934.174023812941,4.917717529766176,1.7267000002902932,4.99,4.9,task3_safe_linucb_V800.0_w300_g10_T10000_s2,exp_2
safe_linucb,2,79,800.0,300,10,5.0,0.0,0.0,0.0,0,1.0,10.0,0.05,9,9,4.920819326751509,0.0,4.920819326751509,3936.6554614012075,4.920819326751509,1.8216999997093808,4.99,4.9,task3_safe_linucb_V800.0_w300_g10_T10000_s2,exp_2
safe_linucb,2,80,800.0,300,10,5.0,0.0,0.0,0.0,0,1.0,10.0,0.05,9,9,4.8861724140839495,0.0,4.8861724140839495,3908.9379312671595,4.8861724140839495,1.1020999991160352,4.99,4.9,task3_safe_linucb_V800.0_w300_g10_T10000_s2,exp_2
safe_linucb,2,81,800.0,300,10,5.0,0.0,0.0,0.0,0,1.0,10.0,0.05,9,9,4.865514021811696,0.0,4.865514021811696,3892.4112174493566,4.865514021811696,1.0991999988618772,4.99,4.9,task3_safe_linucb_V800.0_w300_g10_T10000_s2,exp_2
safe_linucb,2,82,800.0,300,10,5.0,0.0,0.0,0.0,0,1.0,10.0,0.05,9,9,4.944582790778547,0.0,4.944582790778547,3955.666232622838,4.944582790778547,1.0879999990720535,4.99,4.9,task3_safe_linucb_V800.0_w300_g10_T10000_s2,exp_2
safe_linucb,2,83,800.0,300,10,5.0,0.0,0.0,0.0,0,1.0,10.0,0.05,9,9,4.894768677366316,0.0,4.894768677366316,3915.814941893053,4.894768677366316,1.1813999990408774,4.99,4.9,task3_safe_linucb_V800.0_w300_g10_T10000_s2,exp_2
safe_linucb,2,84,800.0,300,10,5.0,0.0,0.0,0.0,0,1.0,10.0,0.05,9,9,4.862044594412604,0.0,4.862044594412604,3889.635675530083,4.862044594412604,1.186200001029647,4.99,4.9,task3_safe_linucb_V800.0_w300_g10_T10000_s2,exp_2
safe_linucb,2,85,800.0,300,10,5.0,0.0,0.0,0.0,0,1.0,10.0,0.05,9,9,4.893293574032523,0.0,4.893293574032523,3914.6348592260183,4.893293574032523,1.1326999992888886,4.99,4.9,task3_safe_linucb_V800.0_w300_g10_T10000_s2,exp_2
safe_linucb,2,86,800.0,300,10,5.0,0.0,0.0,0.0,0,1.0,10.0,0.05,9,9,4.854719699163883,0.0,4.854719699163883,3883.775759331106,4.854719699163883,1.1333999991620658,4.99,4.9,task3_safe_linucb_V800.0_w300_g10_T10000_s2,exp_2
safe_linucb,2,87,800.0,300,10,5.0,0.0,0.0,0.0,0,1.0,10.0,0.05,9,9,4.909502291929556,0.0,4.909502291929556,3927.6018335436447,4.909502291929556,1.0696999997890089,4.99,4.9,task3_safe_linucb_V800.0_w300_g10_T10000_s2,exp_2
safe_linucb,2,88,800.0,300,10,5.0,0.0,0.0,0.0,0,1.0,10.0,0.05,9,9,4.956461381503452,0.0,4.956461381503452,3965.169105202762,4.956461381503452,1.184599999760394,4.99,4.9,task3_safe_linucb_V800.0_w300_g10_T10000_s2,exp_2
safe_linucb,2,89,800.0,300,10,5.0,0.0,0.0,0.0,0,1.0,10.0,0.05,9,9,4.858195741692838,0.0,4.858195741692838,3886.5565933542703,4.858195741692838,1.3342999991436955,4.99,4.9,task3_safe_linucb_V800.0_w300_g10_T10000_s2,exp_2
safe_linucb,2,90,800.0,300,10,5.0,0.0,0.0,0.0,0,1.0,10.0,0.05,9,9,4.97142720025854,0.0,4.97142720025854,3977.141760206832,4.97142720025854,1.5905000000202563,4.99,4.9,task3_safe_linucb_V800.0_w300_g10_T10000_s2,exp_2
safe_linucb,2,91,800.0,300,10,5.0,0.0,0.0,0.0,0,1.0,10.0,0.05,9,9,4.866619002566927,0.0,4.866619002566927,3893.2952020535417,4.866619002566927,1.1604999999690335,4.99,4.9,task3_safe_linucb_V800.0_w300_g10_T10000_s2,exp_2
safe_linucb,2,92,800.0,300,10,5.0,0.0,0.0,0.0,0,1.0,10.0,0.05,9,9,4.907670608136197,0.0,4.907670608136197,3926.1364865089577,4.907670608136197,1.115600000048289,4.99,4.9,task3_safe_linucb_V800.0_w300_g10_T10000_s2,exp_2
safe_linucb,2,93,800.0,300,10,5.0,0.0,0.0,0.0,0,1.0,10.0,0.05,9,9,4.858180673734791,0.0,4.858180673734791,3886.5445389878323,4.858180673734791,1.1212999997951556,4.99,4.9,task3_safe_linucb_V800.0_w300_g10_T10000_s2,exp_2
safe_linucb,2,94,800.0,300,10,5.0,0.0,0.0,0.0,0,1.0,10.0,0.05,9,9,4.888888241682284,0.0,4.888888241682284,3911.110593345827,4.888888241682284,1.1544999997568084,4.99,4.9,task3_safe_linucb_V800.0_w300_g10_T10000_s2,exp_2
safe_linucb,2,95,800.0,300,10,5.0,0.0,0.0,0.0,0,1.0,10.0,0.05,9,9,4.902370220624706,0.0,4.902370220624706,3921.8961764997653,4.902370220624706,1.1241000011068536,4.99,4.9,task3_safe_linucb_V800.0_w300_g10_T10000_s2,exp_2
safe_linucb,2,96,800.0,300,10,5.0,0.0,0.0,0.0,0,1.0,10.0,0.05,9,9,4.878265752691329,0.0,4.878265752691329,3902.612602153063,4.878265752691329,1.099400000384776,4.99,4.9,task3_safe_linucb_V800.0_w300_g10_T10000_s2,exp_2
