algorithm,seed,t,V,window,grid_density,mos,swer,q_semantic,q_energy,violation_flag,energy_cum,snr_db,noise_std,P_index,B_index,utility_reward,lyapunov_reward,scaled_reward,q_prev_before,reward,decision_latency_ms,mu_star,mu_choice,run_tag,experiment_id
raucb_plus,1,1568,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.940297389270167,3952.237911416134,4.940297389270167,0.0,4.940297389270167,4.212800000459538,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,1569,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.970035970209166,3976.0287761673326,4.970035970209166,0.0,4.970035970209166,4.40820000039821,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,1570,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.994757205927842,3995.8057647422734,4.994757205927842,0.0,4.994757205927842,4.780500001288601,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,1571,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.8619201497529065,3889.536119802325,4.8619201497529065,0.0,4.8619201497529065,4.791299999851617,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,1572,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,5.008020039073969,4006.4160312591753,5.008020039073969,0.0,5.008020039073969,4.519800000707619,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,1573,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,5.060733481851572,4048.5867854812577,5.060733481851572,0.0,5.060733481851572,5.228300000453601,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,1574,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.980131559732675,3984.1052477861404,4.980131559732675,0.0,4.980131559732675,5.028799998399336,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,1575,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.970865253854752,3976.692203083802,4.970865253854752,0.0,4.970865253854752,5.0176000004285015,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,1576,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,5.044679522295742,4035.743617836594,5.044679522295742,0.0,5.044679522295742,5.046600001151091,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,1577,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.926668068697026,3941.334454957621,4.926668068697026,0.0,4.926668068697026,5.069700000603916,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,1578,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.927705490944572,3942.1643927556574,4.927705490944572,0.0,4.927705490944572,5.05660000089847,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,1579,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.920473196865174,3936.3785574921394,4.920473196865174,0.0,4.920473196865174,5.121500000313972,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,1580,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.982131102156718,3985.704881725374,4.982131102156718,0.0,4.982131102156718,4.58249999974214,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,1581,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,5.00970134888086,4007.761079104688,5.00970134888086,0.0,5.00970134888086,4.772100000991486,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,1582,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.985471352797007,3988.377082237606,4.985471352797007,0.0,4.985471352797007,4.738300000099116,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,1583,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,5.017488811164905,4013.991048931924,5.017488811164905,0.0,5.017488811164905,4.897599999821978,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,1584,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,5.031537359998123,4025.2298879984983,5.031537359998123,0.0,5.031537359998123,4.9813999994512415,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,1585,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,5.014829263363576,4011.8634106908607,5.014829263363576,0.0,5.014829263363576,4.651500001273234,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,1586,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.949567309672937,3959.6538477383497,4.949567309672937,0.0,4.949567309672937,4.473499999221531,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,1587,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.976595615543184,3981.2764924345474,4.976595615543184,0.0,4.976595615543184,4.368399999293615,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,1588,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,5.052412359760521,4041.929887808417,5.052412359760521,0.0,5.052412359760521,4.298799998650793,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,1589,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.937665670338819,3950.1325362710554,4.937665670338819,0.0,4.937665670338819,4.457299999558018,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,1590,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.977328814775703,3981.8630518205623,4.977328814775703,0.0,4.977328814775703,4.554600000119535,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,1591,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.969136309316759,3975.309047453407,4.969136309316759,0.0,4.969136309316759,4.849799999647075,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,1592,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.980995567051951,3984.796453641561,4.980995567051951,0.0,4.980995567051951,4.661100001612795,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,1593,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.936216575413404,3948.973260330723,4.936216575413404,0.0,4.936216575413404,4.592900000716327,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,1594,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.922533324870635,3938.026659896508,4.922533324870635,0.0,4.922533324870635,4.968799999915063,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,1595,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,5.117798198987475,4094.23855918998,5.117798198987475,0.0,5.117798198987475,5.00599999941187,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,1596,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,5.0372950542543835,4029.8360434035067,5.0372950542543835,0.0,5.0372950542543835,4.528900000877911,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,1597,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.954369138251131,3963.495310600905,4.954369138251131,0.0,4.954369138251131,4.666900000302121,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,1598,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.987051751177926,3989.641400942341,4.987051751177926,0.0,4.987051751177926,5.9380000002420275,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,1599,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,5.023835425764665,4019.0683406117323,5.023835425764665,0.0,5.023835425764665,6.819799998993403,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,1600,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.972816951055916,3978.2535608447324,4.972816951055916,0.0,4.972816951055916,5.570100000113598,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,1601,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,5.02082617829766,4016.660942638128,5.02082617829766,0.0,5.02082617829766,6.007399999361951,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,1602,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.959235765334493,3967.3886122675945,4.959235765334493,0.0,4.959235765334493,5.747900000642403,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,1603,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.972073542509013,3977.6588340072103,4.972073542509013,0.0,4.972073542509013,6.264300000111689,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,1604,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.98576156220793,3988.609249766344,4.98576156220793,0.0,4.98576156220793,5.48240000171063,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,1605,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.967125224462146,3973.700179569717,4.967125224462146,0.0,4.967125224462146,5.350400000679656,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,1606,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.867358875468791,3893.887100375033,4.867358875468791,0.0,4.867358875468791,5.419400000391761,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,1607,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.991057604201491,3992.846083361193,4.991057604201491,0.0,4.991057604201491,5.944900000031339,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,1608,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,5.003081100786416,4002.464880629133,5.003081100786416,0.0,5.003081100786416,5.797900001198286,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,1609,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,5.013809823424748,4011.0478587397984,5.013809823424748,0.0,5.013809823424748,4.8569999999017455,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,1610,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.940300749585083,3952.240599668066,4.940300749585083,0.0,4.940300749585083,4.7921000004862435,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,1611,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,5.007212368279802,4005.7698946238415,5.007212368279802,0.0,5.007212368279802,5.058300001110183,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,1612,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,5.000785029344511,4000.628023475609,5.000785029344511,0.0,5.000785029344511,5.179699999644072,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,1613,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.901559106429671,3921.247285143737,4.901559106429671,0.0,4.901559106429671,5.02520000009099,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,1614,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.8799032347270375,3903.9225877816298,4.8799032347270375,0.0,4.8799032347270375,5.68100000054983,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,1615,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,5.013823529231797,4011.058823385438,5.013823529231797,0.0,5.013823529231797,5.323200000930228,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,1616,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.942290733191554,3953.8325865532433,4.942290733191554,0.0,4.942290733191554,5.108100000143168,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,1617,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,5.04011031639216,4032.088253113728,5.04011031639216,0.0,5.04011031639216,5.871100000149454,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,1618,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,5.097018564816543,4077.6148518532345,5.097018564816543,0.0,5.097018564816543,5.102400000396301,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,1619,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.960863654701697,3968.6909237613577,4.960863654701697,0.0,4.960863654701697,5.142199999681907,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,1620,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.955530262179468,3964.4242097435745,4.955530262179468,0.0,4.955530262179468,5.061399999249261,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,1621,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.989415193745788,3991.53215499663,4.989415193745788,0.0,4.989415193745788,5.487200000061421,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,1622,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,5.023737333844269,4018.9898670754155,5.023737333844269,0.0,5.023737333844269,5.3198000005068025,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,1623,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.93321003931951,3946.568031455608,4.93321003931951,0.0,4.93321003931951,4.629600000043865,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,1624,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,5.0522735831304235,4041.818866504339,5.0522735831304235,0.0,5.0522735831304235,4.324899999119225,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,1625,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,5.039561078880646,4031.6488631045167,5.039561078880646,0.0,5.039561078880646,4.547399999864865,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,1626,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,5.023055323917086,4018.444259133669,5.023055323917086,0.0,5.023055323917086,4.755699999805074,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,1627,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.963007950988817,3970.4063607910534,4.963007950988817,0.0,4.963007950988817,4.694000001109089,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,1628,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,5.035815104792202,4028.6520838337615,5.035815104792202,0.0,5.035815104792202,4.71079999988433,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,1629,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,5.032860643001524,4026.2885144012193,5.032860643001524,0.0,5.032860643001524,4.916899999443558,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,1630,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.929951455085753,3943.9611640686026,4.929951455085753,0.0,4.929951455085753,4.2738000011013355,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,1631,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,5.094509214967095,4075.607371973676,5.094509214967095,0.0,5.094509214967095,4.170100000919774,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,1632,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.974973633363435,3979.978906690748,4.974973633363435,0.0,4.974973633363435,4.6844999997119885,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,1633,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,5.008459298710782,4006.7674389686254,5.008459298710782,0.0,5.008459298710782,4.267099999196944,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,1634,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.963792228168031,3971.0337825344245,4.963792228168031,0.0,4.963792228168031,4.385799998999573,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,1635,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,5.00924483857681,4007.3958708614477,5.00924483857681,0.0,5.00924483857681,4.505999999310006,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,1636,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,5.048004120879607,4038.403296703686,5.048004120879607,0.0,5.048004120879607,4.690900001151022,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,1637,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.949631567100523,3959.7052536804185,4.949631567100523,0.0,4.949631567100523,4.662999999709427,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,1638,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.907228706618542,3925.782965294834,4.907228706618542,0.0,4.907228706618542,4.71790000119654,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,1639,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.967500725668248,3974.0005805345986,4.967500725668248,0.0,4.967500725668248,5.015299999286071,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,1640,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.924697699353618,3939.7581594828944,4.924697699353618,0.0,4.924697699353618,4.854599999816855,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,1641,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.952071363637938,3961.6570909103502,4.952071363637938,0.0,4.952071363637938,4.956599999786704,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,1642,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.983675849738472,3986.9406797907777,4.983675849738472,0.0,4.983675849738472,6.645999999818741,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,1643,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.986792129867337,3989.4337038938693,4.986792129867337,0.0,4.986792129867337,4.6493999998347135,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,1644,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,5.054536448151261,4043.6291585210083,5.054536448151261,0.0,5.054536448151261,5.028499999752967,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,1645,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.93926008244257,3951.408065954056,4.93926008244257,0.0,4.93926008244257,5.513599999176222,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,1646,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,5.007635420176379,4006.108336141103,5.007635420176379,0.0,5.007635420176379,5.17760000002454,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,1647,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.964621627355689,3971.6973018845515,4.964621627355689,0.0,4.964621627355689,5.461800001285155,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,1648,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,5.058252851758898,4046.602281407118,5.058252851758898,0.0,5.058252851758898,5.616699998427066,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,1649,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,5.116384924783375,4093.1079398267,5.116384924783375,0.0,5.116384924783375,4.520699998465716,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,1650,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,5.005171986791759,4004.1375894334074,5.005171986791759,0.0,5.005171986791759,4.397599999720114,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,1651,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,5.073709552572504,4058.9676420580035,5.073709552572504,0.0,5.073709552572504,4.328799999711919,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,1652,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.963489720428049,3970.791776342439,4.963489720428049,0.0,4.963489720428049,5.04450000153156,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,1653,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.910029674560395,3928.0237396483158,4.910029674560395,0.0,4.910029674560395,4.273300000932068,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,1654,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.926480074200025,3941.1840593600205,4.926480074200025,0.0,4.926480074200025,4.87769999926968,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,1655,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.911045503126657,3928.8364025013257,4.911045503126657,0.0,4.911045503126657,6.898499999806518,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,1656,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.942262533894963,3953.8100271159706,4.942262533894963,0.0,4.942262533894963,7.182699999248143,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,1657,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.977989064789339,3982.3912518314714,4.977989064789339,0.0,4.977989064789339,6.223100001079729,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,1658,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,5.047505172261395,4038.0041378091155,5.047505172261395,0.0,5.047505172261395,4.987999998775194,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,1659,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,5.02499295561481,4019.9943644918476,5.02499295561481,0.0,5.02499295561481,5.188600000110455,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,1660,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,5.013188192045969,4010.550553636775,5.013188192045969,0.0,5.013188192045969,5.1044000010733726,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,1661,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.96881319650831,3975.050557206648,4.96881319650831,0.0,4.96881319650831,4.60679999923741,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,1662,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.9539043839889345,3963.123507191148,4.9539043839889345,0.0,4.9539043839889345,4.888599998594145,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,1663,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.99166323278231,3993.330586225848,4.99166323278231,0.0,4.99166323278231,4.733399999167887,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,1664,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,4.996883336515249,3997.506669212199,4.996883336515249,0.0,4.996883336515249,4.5499000007112045,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,1665,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,5.002810560468359,4002.248448374687,5.002810560468359,0.0,5.002810560468359,6.875799999761512,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
raucb_plus,1,1666,800.0,300,10,5.0,0.0,0.0,0.0,0,0.1,10.0,0.05,0,9,5.008577406208922,4006.861924967138,5.008577406208922,0.0,5.008577406208922,4.918200000247452,4.99,4.99,task3_raucb_plus_V800.0_w300_g10_T10000_s1,exp_1
