algorithm,seed,t,V,window,grid_density,mos,swer,q_semantic,q_energy,violation_flag,energy_cum,noise_std,reward,q_prev_before,utility_reward,lyapunov_reward,scaled_reward,decision_latency_ms,mu_star,mu_choice,run_tag,experiment_id,scenario
lyapunov_greedy_oracle,0,40,800.0,2000,50,5.0,0.0,0.0,0.0,0,0.1,0.05,4.9270467233947945,0.0,4.9270467233947945,3941.6373787158354,4.9270467233947945,0.02059999678749591,4.99,4.99,task3_lyapunov_greedy_oracle_V800.0_w2000_g50_T2000_s0,exp_0,bandit_stationary_pure
lyapunov_greedy_oracle,0,41,800.0,2000,50,5.0,0.0,0.0,0.0,0,0.1,0.05,5.065696188736953,0.0,5.065696188736953,4052.5569509895627,5.065696188736953,0.020800012862309813,4.99,4.99,task3_lyapunov_greedy_oracle_V800.0_w2000_g50_T2000_s0,exp_0,bandit_stationary_pure
lyapunov_greedy_oracle,0,42,800.0,2000,50,5.0,0.0,0.0,0.0,0,0.1,0.05,5.057293771189116,0.0,5.057293771189116,4045.8350169512923,5.057293771189116,0.021100000594742596,4.99,4.99,task3_lyapunov_greedy_oracle_V800.0_w2000_g50_T2000_s0,exp_0,bandit_stationary_pure
lyapunov_greedy_oracle,0,43,800.0,2000,50,5.0,0.0,0.0,0.0,0,0.1,0.05,5.029065570035022,0.0,5.029065570035022,4023.2524560280176,5.029065570035022,0.020800012862309813,4.99,4.99,task3_lyapunov_greedy_oracle_V800.0_w2000_g50_T2000_s0,exp_0,bandit_stationary_pure
lyapunov_greedy_oracle,0,44,800.0,2000,50,5.0,0.0,0.0,0.0,0,0.1,0.05,5.003222781516466,0.0,5.003222781516466,4002.5782252131726,5.003222781516466,0.020799998310394585,4.99,4.99,task3_lyapunov_greedy_oracle_V800.0_w2000_g50_T2000_s0,exp_0,bandit_stationary_pure
lyapunov_greedy_oracle,0,45,800.0,2000,50,5.0,0.0,0.0,0.0,0,0.1,0.05,4.974303859273179,0.0,4.974303859273179,3979.443087418543,4.974303859273179,0.020699997548945248,4.99,4.99,task3_lyapunov_greedy_oracle_V800.0_w2000_g50_T2000_s0,exp_0,bandit_stationary_pure
lyapunov_greedy_oracle,0,46,800.0,2000,50,5.0,0.0,0.0,0.0,0,0.1,0.05,5.062901034176848,0.0,5.062901034176848,4050.3208273414784,5.062901034176848,0.02130000211764127,4.99,4.99,task3_lyapunov_greedy_oracle_V800.0_w2000_g50_T2000_s0,exp_0,bandit_stationary_pure
lyapunov_greedy_oracle,0,47,800.0,2000,50,5.0,0.0,0.0,0.0,0,0.1,0.05,5.088012915822499,0.0,5.088012915822499,4070.410332657999,5.088012915822499,0.021400002879090607,4.99,4.99,task3_lyapunov_greedy_oracle_V800.0_w2000_g50_T2000_s0,exp_0,bandit_stationary_pure
lyapunov_greedy_oracle,0,48,800.0,2000,50,5.0,0.0,0.0,0.0,0,0.1,0.05,5.080081743493307,0.0,5.080081743493307,4064.0653947946453,5.080081743493307,0.02099999983329326,4.99,4.99,task3_lyapunov_greedy_oracle_V800.0_w2000_g50_T2000_s0,exp_0,bandit_stationary_pure
lyapunov_greedy_oracle,0,49,800.0,2000,50,5.0,0.0,0.0,0.0,0,0.1,0.05,5.055755188236719,0.0,5.055755188236719,4044.6041505893754,5.055755188236719,0.02130000211764127,4.99,4.99,task3_lyapunov_greedy_oracle_V800.0_w2000_g50_T2000_s0,exp_0,bandit_stationary_pure
lyapunov_greedy_oracle,0,50,800.0,2000,50,5.0,0.0,0.0,0.0,0,0.1,0.05,5.007869020532948,0.0,5.007869020532948,4006.2952164263584,5.007869020532948,0.021500003640539944,4.99,4.99,task3_lyapunov_greedy_oracle_V800.0_w2000_g50_T2000_s0,exp_0,bandit_stationary_pure
lyapunov_greedy_oracle,0,51,800.0,2000,50,5.0,0.0,0.0,0.0,0,0.1,0.05,4.929584068385892,0.0,4.929584068385892,3943.6672547087132,4.929584068385892,0.02130000211764127,4.99,4.99,task3_lyapunov_greedy_oracle_V800.0_w2000_g50_T2000_s0,exp_0,bandit_stationary_pure
lyapunov_greedy_oracle,0,52,800.0,2000,50,5.0,0.0,0.0,0.0,0,0.1,0.05,4.989777293343996,0.0,4.989777293343996,3991.821834675197,4.989777293343996,0.021200001356191933,4.99,4.99,task3_lyapunov_greedy_oracle_V800.0_w2000_g50_T2000_s0,exp_0,bandit_stationary_pure
lyapunov_greedy_oracle,0,53,800.0,2000,50,5.0,0.0,0.0,0.0,0,0.1,0.05,5.022823746753817,0.0,5.022823746753817,4018.2589974030534,5.022823746753817,0.021200001356191933,4.99,4.99,task3_lyapunov_greedy_oracle_V800.0_w2000_g50_T2000_s0,exp_0,bandit_stationary_pure
lyapunov_greedy_oracle,0,54,800.0,2000,50,5.0,0.0,0.0,0.0,0,0.1,0.05,4.925581926812523,0.0,4.925581926812523,3940.4655414500185,4.925581926812523,0.02099999983329326,4.99,4.99,task3_lyapunov_greedy_oracle_V800.0_w2000_g50_T2000_s0,exp_0,bandit_stationary_pure
lyapunov_greedy_oracle,0,55,800.0,2000,50,5.0,0.0,0.0,0.0,0,0.1,0.05,5.0097561030091,0.0,5.0097561030091,4007.8048824072803,5.0097561030091,0.020799998310394585,4.99,4.99,task3_lyapunov_greedy_oracle_V800.0_w2000_g50_T2000_s0,exp_0,bandit_stationary_pure
lyapunov_greedy_oracle,0,56,800.0,2000,50,5.0,0.0,0.0,0.0,0,0.1,0.05,5.011493184741112,0.0,5.011493184741112,4009.1945477928894,5.011493184741112,0.021100000594742596,4.99,4.99,task3_lyapunov_greedy_oracle_V800.0_w2000_g50_T2000_s0,exp_0,bandit_stationary_pure
lyapunov_greedy_oracle,0,57,800.0,2000,50,5.0,0.0,0.0,0.0,0,0.1,0.05,5.024802136198144,0.0,5.024802136198144,4019.841708958515,5.024802136198144,0.021500003640539944,4.99,4.99,task3_lyapunov_greedy_oracle_V800.0_w2000_g50_T2000_s0,exp_0,bandit_stationary_pure
lyapunov_greedy_oracle,0,58,800.0,2000,50,5.0,0.0,0.0,0.0,0,0.1,0.05,4.930794101662141,0.0,4.930794101662141,3944.6352813297126,4.930794101662141,0.021200001356191933,4.99,4.99,task3_lyapunov_greedy_oracle_V800.0_w2000_g50_T2000_s0,exp_0,bandit_stationary_pure
lyapunov_greedy_oracle,0,59,800.0,2000,50,5.0,0.0,0.0,0.0,0,0.1,0.05,4.956914871398048,0.0,4.956914871398048,3965.531897118439,4.956914871398048,0.021200001356191933,4.99,4.99,task3_lyapunov_greedy_oracle_V800.0_w2000_g50_T2000_s0,exp_0,bandit_stationary_pure
lyapunov_greedy_oracle,0,60,800.0,2000,50,5.0,0.0,0.0,0.0,0,0.1,0.05,4.968178237642839,0.0,4.968178237642839,3974.5425901142708,4.968178237642839,0.021299987565726042,4.99,4.99,task3_lyapunov_greedy_oracle_V800.0_w2000_g50_T2000_s0,exp_0,bandit_stationary_pure
lyapunov_greedy_oracle,0,61,800.0,2000,50,5.0,0.0,0.0,0.0,0,0.1,0.05,4.931509904611357,0.0,4.931509904611357,3945.2079236890854,4.931509904611357,0.021200001356191933,4.99,4.99,task3_lyapunov_greedy_oracle_V800.0_w2000_g50_T2000_s0,exp_0,bandit_stationary_pure
lyapunov_greedy_oracle,0,62,800.0,2000,50,5.0,0.0,0.0,0.0,0,0.1,0.05,5.076968393856507,0.0,5.076968393856507,4061.5747150852058,5.076968393856507,0.02099999983329326,4.99,4.99,task3_lyapunov_greedy_oracle_V800.0_w2000_g50_T2000_s0,exp_0,bandit_stationary_pure
lyapunov_greedy_oracle,0,63,800.0,2000,50,5.0,0.0,0.0,0.0,0,0.1,0.05,4.9652044635778925,0.0,4.9652044635778925,3972.163570862314,4.9652044635778925,0.02130000211764127,4.99,4.99,task3_lyapunov_greedy_oracle_V800.0_w2000_g50_T2000_s0,exp_0,bandit_stationary_pure
lyapunov_greedy_oracle,0,64,800.0,2000,50,5.0,0.0,0.0,0.0,0,0.1,0.05,5.006448481473011,0.0,5.006448481473011,4005.1587851784084,5.006448481473011,0.021299987565726042,4.99,4.99,task3_lyapunov_greedy_oracle_V800.0_w2000_g50_T2000_s0,exp_0,bandit_stationary_pure
lyapunov_greedy_oracle,0,65,800.0,2000,50,5.0,0.0,0.0,0.0,0,0.1,0.05,4.977071372726304,0.0,4.977071372726304,3981.657098181043,4.977071372726304,0.021899992134422064,4.99,4.99,task3_lyapunov_greedy_oracle_V800.0_w2000_g50_T2000_s0,exp_0,bandit_stationary_pure
lyapunov_greedy_oracle,0,66,800.0,2000,50,5.0,0.0,0.0,0.0,0,0.1,0.05,5.069173643940107,0.0,5.069173643940107,4055.3389151520855,5.069173643940107,0.02160000440198928,4.99,4.99,task3_lyapunov_greedy_oracle_V800.0_w2000_g50_T2000_s0,exp_0,bandit_stationary_pure
lyapunov_greedy_oracle,0,67,800.0,2000,50,5.0,0.0,0.0,0.0,0,0.1,0.05,5.056018049354092,0.0,5.056018049354092,4044.814439483274,5.056018049354092,0.02130000211764127,4.99,4.99,task3_lyapunov_greedy_oracle_V800.0_w2000_g50_T2000_s0,exp_0,bandit_stationary_pure
lyapunov_greedy_oracle,0,68,800.0,2000,50,5.0,0.0,0.0,0.0,0,0.1,0.05,5.021667631141246,0.0,5.021667631141246,4017.3341049129967,5.021667631141246,0.02139998832717538,4.99,4.99,task3_lyapunov_greedy_oracle_V800.0_w2000_g50_T2000_s0,exp_0,bandit_stationary_pure
lyapunov_greedy_oracle,0,69,800.0,2000,50,5.0,0.0,0.0,0.0,0,0.1,0.05,4.879824505967668,0.0,4.879824505967668,3903.8596047741344,4.879824505967668,0.021500003640539944,4.99,4.99,task3_lyapunov_greedy_oracle_V800.0_w2000_g50_T2000_s0,exp_0,bandit_stationary_pure
lyapunov_greedy_oracle,0,70,800.0,2000,50,5.0,0.0,0.0,0.0,0,0.1,0.05,4.992601448712994,0.0,4.992601448712994,3994.0811589703953,4.992601448712994,0.021800005924887955,4.99,4.99,task3_lyapunov_greedy_oracle_V800.0_w2000_g50_T2000_s0,exp_0,bandit_stationary_pure
lyapunov_greedy_oracle,0,71,800.0,2000,50,5.0,0.0,0.0,0.0,0,0.1,0.05,5.0241843095388266,0.0,5.0241843095388266,4019.347447631061,5.0241843095388266,0.021100000594742596,4.99,4.99,task3_lyapunov_greedy_oracle_V800.0_w2000_g50_T2000_s0,exp_0,bandit_stationary_pure
lyapunov_greedy_oracle,0,72,800.0,2000,50,5.0,0.0,0.0,0.0,0,0.1,0.05,5.040198078792109,0.0,5.040198078792109,4032.1584630336874,5.040198078792109,0.021200001356191933,4.99,4.99,task3_lyapunov_greedy_oracle_V800.0_w2000_g50_T2000_s0,exp_0,bandit_stationary_pure
lyapunov_greedy_oracle,0,73,800.0,2000,50,5.0,0.0,0.0,0.0,0,0.1,0.05,4.959104647764621,0.0,4.959104647764621,3967.2837182116964,4.959104647764621,0.021100000594742596,4.99,4.99,task3_lyapunov_greedy_oracle_V800.0_w2000_g50_T2000_s0,exp_0,bandit_stationary_pure
lyapunov_greedy_oracle,0,74,800.0,2000,50,5.0,0.0,0.0,0.0,0,0.1,0.05,5.081100568166416,0.0,5.081100568166416,4064.880454533133,5.081100568166416,0.021200001356191933,4.99,4.99,task3_lyapunov_greedy_oracle_V800.0_w2000_g50_T2000_s0,exp_0,bandit_stationary_pure
lyapunov_greedy_oracle,0,75,800.0,2000,50,5.0,0.0,0.0,0.0,0,0.1,0.05,4.923978451499336,0.0,4.923978451499336,3939.1827611994686,4.923978451499336,0.021800005924887955,4.99,4.99,task3_lyapunov_greedy_oracle_V800.0_w2000_g50_T2000_s0,exp_0,bandit_stationary_pure
lyapunov_greedy_oracle,0,76,800.0,2000,50,5.0,0.0,0.0,0.0,0,0.1,0.05,4.956923598909239,0.0,4.956923598909239,3965.5388791273913,4.956923598909239,0.02160000440198928,4.99,4.99,task3_lyapunov_greedy_oracle_V800.0_w2000_g50_T2000_s0,exp_0,bandit_stationary_pure
lyapunov_greedy_oracle,0,77,800.0,2000,50,5.0,0.0,0.0,0.0,0,0.1,0.05,5.036752499405702,0.0,5.036752499405702,4029.4019995245612,5.036752499405702,0.021500003640539944,4.99,4.99,task3_lyapunov_greedy_oracle_V800.0_w2000_g50_T2000_s0,exp_0,bandit_stationary_pure
lyapunov_greedy_oracle,0,78,800.0,2000,50,5.0,0.0,0.0,0.0,0,0.1,0.05,4.992452730691266,0.0,4.992452730691266,3993.962184553013,4.992452730691266,0.02169999061152339,4.99,4.99,task3_lyapunov_greedy_oracle_V800.0_w2000_g50_T2000_s0,exp_0,bandit_stationary_pure
lyapunov_greedy_oracle,0,79,800.0,2000,50,5.0,0.0,0.0,0.0,0,0.1,0.05,5.090119629182263,0.0,5.090119629182263,4072.0957033458108,5.090119629182263,0.021599989850074053,4.99,4.99,task3_lyapunov_greedy_oracle_V800.0_w2000_g50_T2000_s0,exp_0,bandit_stationary_pure
lyapunov_greedy_oracle,0,80,800.0,2000,50,5.0,0.0,0.0,0.0,0,0.1,0.05,4.999425959625624,0.0,4.999425959625624,3999.540767700499,4.999425959625624,0.021500003640539944,4.99,4.99,task3_lyapunov_greedy_oracle_V800.0_w2000_g50_T2000_s0,exp_0,bandit_stationary_pure
lyapunov_greedy_oracle,0,81,800.0,2000,50,5.0,0.0,0.0,0.0,0,0.1,0.05,4.958340295490389,0.0,4.958340295490389,3966.6722363923113,4.958340295490389,0.02130000211764127,4.99,4.99,task3_lyapunov_greedy_oracle_V800.0_w2000_g50_T2000_s0,exp_0,bandit_stationary_pure
lyapunov_greedy_oracle,0,82,800.0,2000,50,5.0,0.0,0.0,0.0,0,0.1,0.05,4.9711218247383595,0.0,4.9711218247383595,3976.8974597906877,4.9711218247383595,0.021100000594742596,4.99,4.99,task3_lyapunov_greedy_oracle_V800.0_w2000_g50_T2000_s0,exp_0,bandit_stationary_pure
lyapunov_greedy_oracle,0,83,800.0,2000,50,5.0,0.0,0.0,0.0,0,0.1,0.05,4.935442694119041,0.0,4.935442694119041,3948.3541552952324,4.935442694119041,0.02130000211764127,4.99,4.99,task3_lyapunov_greedy_oracle_V800.0_w2000_g50_T2000_s0,exp_0,bandit_stationary_pure
lyapunov_greedy_oracle,0,84,800.0,2000,50,5.0,0.0,0.0,0.0,0,0.1,0.05,4.926115991680669,0.0,4.926115991680669,3940.8927933445357,4.926115991680669,0.021400002879090607,4.99,4.99,task3_lyapunov_greedy_oracle_V800.0_w2000_g50_T2000_s0,exp_0,bandit_stationary_pure
lyapunov_greedy_oracle,0,85,800.0,2000,50,5.0,0.0,0.0,0.0,0,0.1,0.05,5.021520574538412,0.0,5.021520574538412,4017.21645963073,5.021520574538412,0.021400002879090607,4.99,4.99,task3_lyapunov_greedy_oracle_V800.0_w2000_g50_T2000_s0,exp_0,bandit_stationary_pure
