algorithm,seed,t,V,window,grid_density,mos,swer,q_semantic,q_energy,violation_flag,energy_cum,snr_db,P_index,B_index,utility_reward,lyapunov_reward,scaled_reward,q_prev_before,reward,decision_latency_ms,run_tag,experiment_id
raucb_plus,2,28,800.0,300,50,3.649927370765061,0.2700145258469878,15.312593804916396,0.0,0,0.82,7.235043992001005,4,3,3.567927370765061,2843.490257151656,3.55436282143957,14.567681915478229,3.567927370765061,0.40940000326372683,task3_raucb_plus_V800.0_w300_g50_T2000_s2,exp_2
raucb_plus,2,29,800.0,300,50,4.356535468376611,0.12869290632467772,16.539895715901306,0.0,0,0.82,7.0767963767294395,4,4,4.2745354683766115,3400.8351990623796,4.251043998827974,15.312593804916396,4.2745354683766115,0.39599998854100704,task3_raucb_plus_V800.0_w300_g50_T2000_s2,exp_2
raucb_plus,2,30,800.0,300,50,4.983607123704481,0.0032785752591038887,17.906432051772185,0.0,0,0.82,7.122604212508815,4,5,4.901607123704481,3898.6833304762904,4.873354163095363,16.539895715901306,4.901607123704481,0.44720000005327165,task3_raucb_plus_V800.0_w300_g50_T2000_s2,exp_2
raucb_plus,2,31,800.0,300,50,1.3450629439242947,0.7309874112151411,17.15143194170913,0.0,0,1.0,7.847380706049908,5,0,1.2450629439242946,1009.5697133093604,1.2619621416367004,17.906432051772185,1.2450629439242946,1.0229999898001552,task3_raucb_plus_V800.0_w300_g50_T2000_s2,exp_2
raucb_plus,2,32,800.0,300,50,2.2648884110028815,0.5470223177994237,16.903301450984543,0.0,0,1.0,7.315315378271297,5,1,2.1648884110028814,1736.1665220266307,2.1702081525332884,17.15143194170913,2.1648884110028814,0.6714000192005187,task3_raucb_plus_V800.0_w300_g50_T2000_s2,exp_2
raucb_plus,2,33,800.0,300,50,2.972037948936678,0.4055924102126644,17.123664785308147,0.0,0,1.0,6.72374049538008,5,2,2.872037948936678,2293.9054912805263,2.867381864100658,16.903301450984543,2.872037948936678,0.8376000041607767,task3_raucb_plus_V800.0_w300_g50_T2000_s2,exp_2
raucb_plus,2,34,800.0,300,50,3.767518777631539,0.24649624447369217,17.689170442587944,0.0,0,1.0,5.915394617820749,5,3,3.667518777631539,2924.3314927957767,3.655414365994721,17.123664785308147,3.667518777631539,0.6529999955091625,task3_raucb_plus_V800.0_w300_g50_T2000_s2,exp_2
raucb_plus,2,35,800.0,300,50,4.198931053570055,0.160213789285989,18.862723611469743,0.0,0,1.0,5.866671073195046,5,4,4.098931053570055,3258.385660828255,4.072982076035319,17.689170442587944,4.098931053570055,0.5219999875407666,task3_raucb_plus_V800.0_w300_g50_T2000_s2,exp_2
raucb_plus,2,36,800.0,300,50,1.0,0.8,20.076653263928932,0.0,1,1.0,6.0683663740656835,5,5,0.9,697.1019804818948,0.8713774756023684,18.862723611469743,0.9,0.5421999958343804,task3_raucb_plus_V800.0_w300_g50_T2000_s2,exp_2
raucb_plus,2,37,800.0,300,50,1.0,0.8,22.044785524778263,0.0,1,0.45999999999999996,6.730371344214622,2,5,0.954,723.6864910213754,0.9046081137767193,20.076653263928932,0.954,0.5680999893229455,task3_raucb_plus_V800.0_w300_g50_T2000_s2,exp_2
