algorithm,seed,t,V,window,grid_density,mos,swer,q_semantic,q_energy,violation_flag,energy_cum,snr_db,P_index,B_index,reward,q_prev_before,utility_reward,lyapunov_reward,scaled_reward,decision_latency_ms,run_tag,experiment_id
safe_linucb,0,1,800.0,300,50,5.0,0.0,1.4065034025178524,0.0,0,1.0,9.590060847932284,19,19,4.9,0.2750565466872109,4.9,3919.6887881350754,4.899610985168844,5.780799983767793,task3_safe_linucb_V800.0_w300_g50_T2000_s0,exp_0
safe_linucb,0,2,800.0,300,50,5.0,0.0,2.6437706400324057,0.0,0,1.0,8.88632561212529,19,19,4.9,1.4065034025178524,4.9,3918.259779420612,4.8978247242757655,5.737899977248162,task3_safe_linucb_V800.0_w300_g50_T2000_s0,exp_0
safe_linucb,0,3,800.0,300,50,4.926773264529655,0.014645347094069016,3.45047724559097,0.0,0,1.0,6.561294837486456,19,19,4.826773264529655,2.6437706400324057,4.826773264529655,3859.2858643848285,4.824107330481036,6.037300016032532,task3_safe_linucb_V800.0_w300_g50_T2000_s0,exp_0
safe_linucb,0,4,800.0,300,50,5.0,0.0,4.7315167399616,0.0,0,1.0,6.017035854629147,19,19,4.9,3.45047724559097,4.9,3915.5798023739712,4.894474752967464,5.478400009451434,task3_safe_linucb_V800.0_w300_g50_T2000_s0,exp_0
safe_linucb,0,5,800.0,300,50,5.0,0.0,5.694880712200612,0.0,0,1.0,5.888501191685113,19,19,4.9,4.7315167399616,4.9,3915.4418272386756,4.8943022840483446,5.787199974292889,task3_safe_linucb_V800.0_w300_g50_T2000_s0,exp_0
safe_linucb,0,6,800.0,300,50,4.907827462374158,0.018434507525168443,6.752826333943004,0.0,0,1.0,6.791971373336922,19,19,4.807827462374158,5.694880712200612,4.807827462374158,3840.2370957835087,4.800296369729386,5.825200001709163,task3_safe_linucb_V800.0_w300_g50_T2000_s0,exp_0
safe_linucb,0,7,800.0,300,50,4.979082442512829,0.004183511497434189,8.081413061498559,0.0,0,1.0,6.334245547669583,19,19,4.879082442512829,6.752826333943004,4.879082442512829,3894.294238569499,4.867867798211874,5.325000005541369,task3_safe_linucb_V800.0_w300_g50_T2000_s0,exp_0
safe_linucb,0,8,800.0,300,50,5.0,0.0,9.486726166434437,0.0,0,1.0,6.175020537755104,19,19,4.9,8.081413061498559,4.9,3908.6430843182766,4.885803855397846,5.836899974383414,task3_safe_linucb_V800.0_w300_g50_T2000_s0,exp_0
safe_linucb,0,9,800.0,300,50,5.0,0.0,11.108167442871542,0.0,0,1.0,5.521191928336765,19,19,4.9,9.486726166434437,4.9,3904.6178306154875,4.880772288269359,5.99160001729615,task3_safe_linucb_V800.0_w300_g50_T2000_s0,exp_0
safe_linucb,0,10,800.0,300,50,5.0,0.0,12.432897156203214,0.0,0,1.0,4.262126396232645,19,19,4.9,11.108167442871542,4.9,3905.284680527765,4.881605850659707,5.230199982179329,task3_safe_linucb_V800.0_w300_g50_T2000_s0,exp_0
safe_linucb,0,11,800.0,300,50,5.0,0.0,14.179293884486803,0.0,0,1.0,4.5265820265619485,19,19,4.9,12.432897156203214,4.9,3898.2872290833207,4.872859036354151,5.558300006669015,task3_safe_linucb_V800.0_w300_g50_T2000_s0,exp_0
safe_linucb,0,12,800.0,300,50,4.879168136771783,0.024166372645643364,15.654382090556012,0.0,0,1.0,6.328216896428074,19,19,4.7791681367717835,14.179293884486803,4.7791681367717835,3802.418800238031,4.753023500297539,5.93230000231415,task3_safe_linucb_V800.0_w300_g50_T2000_s0,exp_0
safe_linucb,0,13,800.0,300,50,5.0,0.0,16.510766172986667,0.0,0,1.0,6.3237627633079905,19,19,4.9,15.654382090556012,4.9,3906.593836357361,4.883242295446701,5.389099998865277,task3_safe_linucb_V800.0_w300_g50_T2000_s0,exp_0
