algorithm,seed,t,V,window,grid_density,mos,swer,q_semantic,q_energy,violation_flag,energy_cum,snr_db,P_index,B_index,reward,q_prev_before,utility_reward,lyapunov_reward,scaled_reward,decision_latency_ms,run_tag,experiment_id,best_by_metric
best_fixed_arm_oracle,0,24,800.0,300,50,3.5014471175876665,0.2997105764824667,10.027156949365475,0,0,1.0,10.32054098719792,5,3,3.4014471175876664,9.795238620087861,3.4014471175876664,2718.8859986944867,3.3986074983681083,0.0,task3_best_fixed_arm_oracle_V800.0_w300_g50_T2000_s0,exp_0,scaled_reward
best_fixed_arm_oracle,0,25,800.0,300,50,3.6589713033285807,0.2682057393342839,10.04771672508064,0,0,1.0,8.97932127312125,5,3,3.5589713033285806,10.027156949365475,3.5589713033285806,2846.970886564925,3.558713608206156,0.0,task3_best_fixed_arm_oracle_V800.0_w300_g50_T2000_s0,exp_0,scaled_reward
best_fixed_arm_oracle,0,26,800.0,300,50,3.4319606055285425,0.3136078788942915,10.245772806721204,0,0,1.0,8.81502668049596,5,3,3.3319606055285425,10.04771672508064,3.3319606055285425,2663.57847301883,3.3294730912735377,0.0,task3_best_fixed_arm_oracle_V800.0_w300_g50_T2000_s0,exp_0,scaled_reward
best_fixed_arm_oracle,0,27,800.0,300,50,3.5986369597566306,0.2802726080486739,10.631815155717776,0,0,1.0,8.101958585436687,5,3,3.4986369597566305,10.245772806721204,3.4986369597566305,2794.9542656037124,3.4936928320046405,0.0,task3_best_fixed_arm_oracle_V800.0_w300_g50_T2000_s0,exp_0,scaled_reward
best_fixed_arm_oracle,0,28,800.0,300,50,3.5802114395043962,0.28395771209912074,10.723963202605447,0,0,1.0,7.5203177490271855,5,3,3.480211439504396,10.631815155717776,3.480211439504396,2783.189450602047,3.478986813252559,0.0,task3_best_fixed_arm_oracle_V800.0_w300_g50_T2000_s0,exp_0,scaled_reward
best_fixed_arm_oracle,0,29,800.0,300,50,3.6326093788947764,0.2734781242210447,10.754986230211399,0,0,1.0,8.214489685734193,5,3,3.5326093788947763,10.723963202605447,3.5326093788947763,2825.7548133093414,3.532193516636677,0.0,task3_best_fixed_arm_oracle_V800.0_w300_g50_T2000_s0,exp_0,scaled_reward
best_fixed_arm_oracle,0,30,800.0,300,50,3.644407868057859,0.2711184263884282,10.867021387464007,0,0,1.0,9.058222348037463,5,3,3.544407868057859,10.754986230211399,3.544407868057859,2834.3213578727355,3.5429016973409193,0.0,task3_best_fixed_arm_oracle_V800.0_w300_g50_T2000_s0,exp_0,scaled_reward
best_fixed_arm_oracle,0,31,800.0,300,50,3.4830485359823293,0.30339029280353413,10.873032358232768,0,0,1.0,9.133815958780348,5,3,3.3830485359823292,10.867021387464007,3.3830485359823292,2706.3735074379597,3.3829668842974496,0.0,task3_best_fixed_arm_oracle_V800.0_w300_g50_T2000_s0,exp_0,scaled_reward
best_fixed_arm_oracle,0,32,800.0,300,50,3.4570195561988535,0.3085960887602293,11.233243093633769,0,0,1.0,7.7110741902649345,5,3,3.3570195561988534,10.873032358232768,3.3570195561988534,2681.6990619772846,3.3521238274716056,0.0,task3_best_fixed_arm_oracle_V800.0_w300_g50_T2000_s0,exp_0,scaled_reward
best_fixed_arm_oracle,0,33,800.0,300,50,3.6922457469766834,0.2615508506046633,11.571405616648377,0,0,1.0,6.668073110193369,5,3,3.5922457469766833,11.233243093633769,3.5922457469766833,2869.997935755167,3.5874974196939586,0.0,task3_best_fixed_arm_oracle_V800.0_w300_g50_T2000_s0,exp_0,scaled_reward
best_fixed_arm_oracle,0,34,800.0,300,50,3.675016563614969,0.26499668727700615,12.254683564500809,0,0,1.0,6.654158441669274,5,3,3.575016563614969,11.571405616648377,3.575016563614969,2852.1067646084634,3.5651334557605794,0.0,task3_best_fixed_arm_oracle_V800.0_w300_g50_T2000_s0,exp_0,scaled_reward
best_fixed_arm_oracle,0,35,800.0,300,50,3.6023771352853347,0.2795245729429331,13.176901846213601,0,0,1.0,4.2888545353923,5,3,3.5023771352853346,12.254683564500809,3.5023771352853346,2790.6002150084796,3.4882502687605994,0.0,task3_best_fixed_arm_oracle_V800.0_w300_g50_T2000_s0,exp_0,scaled_reward
best_fixed_arm_oracle,0,36,800.0,300,50,3.524108669146138,0.29517826617077236,13.640441849019453,0,0,1.0,4.660081953128559,5,3,3.424108669146138,13.176901846213601,3.424108669146138,2733.178914198144,3.41647364274768,0.0,task3_best_fixed_arm_oracle_V800.0_w300_g50_T2000_s0,exp_0,scaled_reward
best_fixed_arm_oracle,0,37,800.0,300,50,3.6680163412537885,0.2663967317492423,14.324732752308716,0,0,1.0,2.7584466547525643,5,3,3.5680163412537884,13.640441849019453,3.5680163412537884,2845.0790427289003,3.5563488034111255,0.0,task3_best_fixed_arm_oracle_V800.0_w300_g50_T2000_s0,exp_0,scaled_reward
best_fixed_arm_oracle,0,38,800.0,300,50,3.5089377532101875,0.2982124493579625,15.18023347219704,0,0,1.0,2.469680148757187,5,3,3.4089377532101874,14.324732752308716,3.4089377532101874,2714.895383386342,3.3936192292329275,0.0,task3_best_fixed_arm_oracle_V800.0_w300_g50_T2000_s0,exp_0,scaled_reward
best_fixed_arm_oracle,0,39,800.0,300,50,3.549392774655225,0.290121445068955,16.33973157355841,0,0,1.0,2.4581470870706,5,3,3.449392774655225,15.18023347219704,3.449392774655225,2741.912767834945,3.4273909597936814,0.0,task3_best_fixed_arm_oracle_V800.0_w300_g50_T2000_s0,exp_0,scaled_reward
best_fixed_arm_oracle,0,40,800.0,300,50,3.5302415961056672,0.2939516807788666,17.364022541537143,0,0,1.0,2.0,5,3,3.430241596105667,16.33973157355841,3.430241596105667,2727.4566374145406,3.409320796768176,0.0,task3_best_fixed_arm_oracle_V800.0_w300_g50_T2000_s0,exp_0,scaled_reward
best_fixed_arm_oracle,0,41,800.0,300,50,3.5550199030940357,0.28899601938119285,18.276178975713552,0,0,1.0,2.0,5,3,3.4550199030940356,17.364022541537143,3.4550199030940356,2748.177217590781,3.435221521988476,0.0,task3_best_fixed_arm_oracle_V800.0_w300_g50_T2000_s0,exp_0,scaled_reward
best_fixed_arm_oracle,0,42,800.0,300,50,3.6517487983444297,0.26965024033111407,19.215630982092694,0,0,1.0,2.0866192629885423,5,3,3.5517487983444296,18.276178975713552,3.5517487983444296,2824.229445667865,3.5302868070848312,0.0,task3_best_fixed_arm_oracle_V800.0_w300_g50_T2000_s0,exp_0,scaled_reward
best_fixed_arm_oracle,0,43,800.0,300,50,1.037094683509441,0.7925810632981118,20.296046953951162,0,1,1.0,3.1535541299937213,5,3,0.937094683509441,19.215630982092694,0.937094683509441,728.9148721851615,0.9111435902314519,0.0,task3_best_fixed_arm_oracle_V800.0_w300_g50_T2000_s0,exp_0,scaled_reward
best_fixed_arm_oracle,0,44,800.0,300,50,1.1028854347803183,0.7794229130439364,21.323169916503353,0,1,1.0,3.7667432078527274,5,3,1.0028854347803182,20.296046953951162,1.0028854347803182,781.4618119488139,0.9768272649360173,0.0,task3_best_fixed_arm_oracle_V800.0_w300_g50_T2000_s0,exp_0,scaled_reward
best_fixed_arm_oracle,0,45,800.0,300,50,1.0,0.8,22.16948815363668,0,1,1.0,2.0,5,3,0.9,21.323169916503353,0.9,701.9538124261704,0.877442265532713,0.0,task3_best_fixed_arm_oracle_V800.0_w300_g50_T2000_s0,exp_0,scaled_reward
best_fixed_arm_oracle,0,46,800.0,300,50,1.0519841730977642,0.7896031653804472,23.069373085424306,0,1,1.0,2.6131231363365797,5,3,0.9519841730977642,22.16948815363668,0.9519841730977642,741.6373501433094,0.9270466876791368,0.0,task3_best_fixed_arm_oracle_V800.0_w300_g50_T2000_s0,exp_0,scaled_reward
best_fixed_arm_oracle,0,47,800.0,300,50,1.0,0.8,23.925699517172124,0,1,1.0,2.136544095778166,5,3,0.9,23.069373085424306,0.9,700.2450860630995,0.8753063575788744,0.0,task3_best_fixed_arm_oracle_V800.0_w300_g50_T2000_s0,exp_0,scaled_reward
best_fixed_arm_oracle,0,48,800.0,300,50,1.0,0.8,25.202454176052996,0,1,1.0,2.0,5,3,0.9,23.925699517172124,0.9,689.4527516744666,0.8618159395930833,0.0,task3_best_fixed_arm_oracle_V800.0_w300_g50_T2000_s0,exp_0,scaled_reward
best_fixed_arm_oracle,0,49,800.0,300,50,1.0,0.8,26.47732622153915,0,1,1.0,2.0,5,3,0.9,25.202454176052996,0.9,687.8700956933042,0.8598376196166302,0.0,task3_best_fixed_arm_oracle_V800.0_w300_g50_T2000_s0,exp_0,scaled_reward
best_fixed_arm_oracle,0,50,800.0,300,50,1.0,0.8,27.59565985810459,0,1,1.0,2.0,5,3,0.9,26.47732622153915,0.9,690.3895154801367,0.8629868943501708,0.0,task3_best_fixed_arm_oracle_V800.0_w300_g50_T2000_s0,exp_0,scaled_reward
best_fixed_arm_oracle,0,51,800.0,300,50,1.0,0.8,28.862420481784273,0,1,1.0,2.0,5,3,0.9,27.59565985810459,0.9,685.0429047072951,0.8563036308841189,0.0,task3_best_fixed_arm_oracle_V800.0_w300_g50_T2000_s0,exp_0,scaled_reward
best_fixed_arm_oracle,0,52,800.0,300,50,1.1377950952722522,0.7724409809455496,29.648205483800556,0,1,1.0,2.1633399455412987,5,3,1.037795095272252,28.862420481784273,1.037795095272252,807.556419081328,1.00944552385166,0.0,task3_best_fixed_arm_oracle_V800.0_w300_g50_T2000_s0,exp_0,scaled_reward
best_fixed_arm_oracle,0,53,800.0,300,50,1.0580284416724308,0.7883943116655139,30.83206523598332,0,1,1.0,2.299070679608433,5,3,0.9580284416724308,29.648205483800556,0.9580284416724308,731.3234361412289,0.914154295176536,0.0,task3_best_fixed_arm_oracle_V800.0_w300_g50_T2000_s0,exp_0,scaled_reward
best_fixed_arm_oracle,0,54,800.0,300,50,1.0,0.8,32.06176549708863,0,1,1.0,2.1035648517753307,5,3,0.9,30.83206523598332,0.9,682.0858013288953,0.8526072516611191,0.0,task3_best_fixed_arm_oracle_V800.0_w300_g50_T2000_s0,exp_0,scaled_reward
best_fixed_arm_oracle,0,55,800.0,300,50,1.0,0.8,33.280618895794454,0,1,1.0,2.0,5,3,0.9,32.06176549708863,0.9,680.9214081553644,0.8511517601942055,0.0,task3_best_fixed_arm_oracle_V800.0_w300_g50_T2000_s0,exp_0,scaled_reward
best_fixed_arm_oracle,0,56,800.0,300,50,1.1360446202485257,0.772791075950295,34.399570415910816,0,1,1.0,2.0,5,3,1.0360446202485256,33.280618895794454,1.0360446202485256,791.596297094958,0.9894953713686975,0.0,task3_best_fixed_arm_oracle_V800.0_w300_g50_T2000_s0,exp_0,scaled_reward
best_fixed_arm_oracle,0,57,800.0,300,50,1.0,0.8,35.30809520040412,0,1,1.0,3.002398272843958,5,3,0.9,34.399570415910816,0.9,688.7471377012224,0.860933922126528,0.0,task3_best_fixed_arm_oracle_V800.0_w300_g50_T2000_s0,exp_0,scaled_reward
best_fixed_arm_oracle,0,58,800.0,300,50,1.1590700787126063,0.7681859842574787,36.14527552710327,0,1,1.0,2.302431730530633,5,3,1.0590700787126062,35.30809520040412,1.0590700787126062,817.6968202950858,1.0221210253688573,0.0,task3_best_fixed_arm_oracle_V800.0_w300_g50_T2000_s0,exp_0,scaled_reward
best_fixed_arm_oracle,0,59,800.0,300,50,1.0,0.8,37.01294250933724,0,1,1.0,2.0,5,3,0.9,36.14527552710327,0.9,688.637937861383,0.8607974223267287,0.0,task3_best_fixed_arm_oracle_V800.0_w300_g50_T2000_s0,exp_0,scaled_reward
best_fixed_arm_oracle,0,60,800.0,300,50,1.0,0.8,38.20347195019722,0,1,1.0,2.0,5,3,0.9,37.01294250933724,0.9,675.9350022497763,0.8449187528122204,0.0,task3_best_fixed_arm_oracle_V800.0_w300_g50_T2000_s0,exp_0,scaled_reward
best_fixed_arm_oracle,0,61,800.0,300,50,1.0199217983013857,0.7960156403397228,38.90406737404312,0,1,1.0,2.8545842348534083,5,3,0.9199217983013858,38.20347195019722,0.9199217983013858,709.1722610177751,0.8864653262722189,0.0,task3_best_fixed_arm_oracle_V800.0_w300_g50_T2000_s0,exp_0,scaled_reward
best_fixed_arm_oracle,0,62,800.0,300,50,1.0,0.8,40.12793633806389,0,1,1.0,2.472581942709928,5,3,0.9,38.90406737404312,0.9,672.3865193667357,0.8404831492084196,0.0,task3_best_fixed_arm_oracle_V800.0_w300_g50_T2000_s0,exp_0,scaled_reward
best_fixed_arm_oracle,0,63,800.0,300,50,1.0,0.8,41.2669196447865,0,1,1.0,2.674491944670038,5,3,0.9,40.12793633806389,0.9,674.2949503777177,0.8428686879721471,0.0,task3_best_fixed_arm_oracle_V800.0_w300_g50_T2000_s0,exp_0,scaled_reward
best_fixed_arm_oracle,0,64,800.0,300,50,1.0163244005722678,0.7967351198855465,42.265207081682455,0,1,1.0,3.4792088761495354,5,3,0.9163244005722678,41.2669196447865,0.9163244005722678,691.863273017029,0.8648290912712863,0.0,task3_best_fixed_arm_oracle_V800.0_w300_g50_T2000_s0,exp_0,scaled_reward
best_fixed_arm_oracle,0,65,800.0,300,50,1.0,0.8,43.14365163741866,0,1,1.0,2.6484569192951977,5,3,0.9,42.265207081682455,0.9,682.8723589420329,0.8535904486775411,0.0,task3_best_fixed_arm_oracle_V800.0_w300_g50_T2000_s0,exp_0,scaled_reward
best_fixed_arm_oracle,0,66,800.0,300,50,1.0767789135344688,0.7846442172931063,44.126008911345984,0,1,1.0,2.0,5,3,0.9767789135344688,43.14365163741866,0.9767789135344688,739.0406508177701,0.9238008135222127,0.0,task3_best_fixed_arm_oracle_V800.0_w300_g50_T2000_s0,exp_0,scaled_reward
best_fixed_arm_oracle,0,67,800.0,300,50,1.0,0.8,44.97114193105553,0,1,1.0,2.0,5,3,0.9,44.126008911345984,0.9,682.707652841024,0.85338456605128,0.0,task3_best_fixed_arm_oracle_V800.0_w300_g50_T2000_s0,exp_0,scaled_reward
best_fixed_arm_oracle,0,68,800.0,300,50,1.0,0.8,45.83268675420382,0,1,1.0,4.755807558275952,5,3,0.9,44.97114193105553,0.9,681.255345478232,0.8515691818477901,0.0,task3_best_fixed_arm_oracle_V800.0_w300_g50_T2000_s0,exp_0,scaled_reward
best_fixed_arm_oracle,0,69,800.0,300,50,1.0,0.8,46.64204127659498,0,1,1.0,3.780224727676293,5,3,0.9,45.83268675420382,0.9,682.9051077021477,0.8536313846276846,0.0,task3_best_fixed_arm_oracle_V800.0_w300_g50_T2000_s0,exp_0,scaled_reward
best_fixed_arm_oracle,0,70,800.0,300,50,1.0,0.8,47.796593549419356,0,1,1.0,2.4936502609386486,5,3,0.9,46.64204127659498,0.9,666.1493252349389,0.8326866565436737,0.0,task3_best_fixed_arm_oracle_V800.0_w300_g50_T2000_s0,exp_0,scaled_reward
best_fixed_arm_oracle,0,71,800.0,300,50,1.0115661827092626,0.7976867634581475,48.828660528139096,0,1,1.0,2.2729890531225623,5,3,0.9115661827092626,47.796593549419356,0.9115661827092626,679.9236602697654,0.8499045753372068,0.0,task3_best_fixed_arm_oracle_V800.0_w300_g50_T2000_s0,exp_0,scaled_reward
best_fixed_arm_oracle,0,72,800.0,300,50,1.0732301714711296,0.7853539657057741,49.8464580133062,0,1,1.0,2.0,5,3,0.9732301714711297,48.828660528139096,0.9732301714711297,728.8864492872857,0.9111080616091072,0.0,task3_best_fixed_arm_oracle_V800.0_w300_g50_T2000_s0,exp_0,scaled_reward
best_fixed_arm_oracle,0,73,800.0,300,50,1.075436890463955,0.784912621907209,50.68327563131635,0,1,1.0,2.0,5,3,0.9754368904639551,49.8464580133062,0.9754368904639551,738.6371181102262,0.9232963976377827,0.0,task3_best_fixed_arm_oracle_V800.0_w300_g50_T2000_s0,exp_0,scaled_reward
best_fixed_arm_oracle,0,74,800.0,300,50,1.030129217655356,0.7939741564689288,51.91643786223539,0,1,1.0,2.0,5,3,0.930129217655356,50.68327563131635,0.930129217655356,681.602672876486,0.8520033410956076,0.0,task3_best_fixed_arm_oracle_V800.0_w300_g50_T2000_s0,exp_0,scaled_reward
best_fixed_arm_oracle,0,75,800.0,300,50,1.0637073235626184,0.7872585352874764,52.98177909961823,0,1,1.0,2.0,5,3,0.9637073235626185,51.91643786223539,0.9637073235626185,715.6571366974316,0.8945714208717895,0.0,task3_best_fixed_arm_oracle_V800.0_w300_g50_T2000_s0,exp_0,scaled_reward
best_fixed_arm_oracle,0,76,800.0,300,50,1.045358384273372,0.7909283231453256,54.19645587445945,0,1,1.0,2.5583399616951437,5,3,0.945358384273372,52.98177909961823,0.945358384273372,691.9309708566233,0.8649137135707791,0.0,task3_best_fixed_arm_oracle_V800.0_w300_g50_T2000_s0,exp_0,scaled_reward
best_fixed_arm_oracle,0,77,800.0,300,50,1.0,0.8,55.25364625542542,0,1,1.0,2.818969710762083,5,3,0.9,54.19645587445945,0.9,662.7040281670749,0.8283800352088435,0.0,task3_best_fixed_arm_oracle_V800.0_w300_g50_T2000_s0,exp_0,scaled_reward
best_fixed_arm_oracle,0,78,800.0,300,50,1.0,0.8,56.29012965731417,0,1,1.0,2.874334685675637,5,3,0.9,55.25364625542542,0.9,662.7305127624194,0.8284131409530242,0.0,task3_best_fixed_arm_oracle_V800.0_w300_g50_T2000_s0,exp_0,scaled_reward
best_fixed_arm_oracle,0,79,800.0,300,50,1.0176812463730525,0.7964637507253896,57.09009795965105,0,1,1.0,4.104088496614908,5,3,0.9176812463730525,56.29012965731417,0.9176812463730525,689.1146776381576,0.861393347047697,0.0,task3_best_fixed_arm_oracle_V800.0_w300_g50_T2000_s0,exp_0,scaled_reward
best_fixed_arm_oracle,0,80,800.0,300,50,1.0675064518409438,0.7864987096318112,58.05805618180902,0,1,1.0,3.2997828513324814,5,3,0.9675064518409439,57.09009795965105,0.9675064518409439,718.7443317489066,0.8984304146861333,0.0,task3_best_fixed_arm_oracle_V800.0_w300_g50_T2000_s0,exp_0,scaled_reward
best_fixed_arm_oracle,0,81,800.0,300,50,1.030171609350107,0.7939656781299786,58.811860443987975,0,1,1.0,3.647684613302953,5,3,0.930171609350107,58.05805618180902,0.930171609350107,700.372877276413,0.8754660965955162,0.0,task3_best_fixed_arm_oracle_V800.0_w300_g50_T2000_s0,exp_0,scaled_reward
best_fixed_arm_oracle,0,82,800.0,300,50,1.0,0.8,59.52245957928278,0,1,1.0,4.605070220144885,5,3,0.9,58.811860443987975,0.9,678.2083428234233,0.8477604285292791,0.0,task3_best_fixed_arm_oracle_V800.0_w300_g50_T2000_s0,exp_0,scaled_reward
best_fixed_arm_oracle,0,83,800.0,300,50,1.0,0.8,60.36647439571886,0,1,1.0,4.672639426154312,5,3,0.9,59.52245957928278,0.9,669.7621622043677,0.8372027027554596,0.0,task3_best_fixed_arm_oracle_V800.0_w300_g50_T2000_s0,exp_0,scaled_reward
best_fixed_arm_oracle,0,84,800.0,300,50,1.0,0.8,60.73208967342103,0,1,1.0,5.316829949344001,5,3,0.9,60.36647439571886,0.9,697.9290946999084,0.8724113683748855,0.0,task3_best_fixed_arm_oracle_V800.0_w300_g50_T2000_s0,exp_0,scaled_reward
best_fixed_arm_oracle,0,85,800.0,300,50,1.0,0.8,61.36444618743017,0,1,1.0,5.637191138718104,5,3,0.9,60.73208967342103,0.9,681.5956674856251,0.8519945843570313,0.0,task3_best_fixed_arm_oracle_V800.0_w300_g50_T2000_s0,exp_0,scaled_reward
best_fixed_arm_oracle,0,86,800.0,300,50,1.027812630180803,0.7944374739638393,62.0155257711446,0,1,1.0,4.597952323938918,5,3,0.9278126301808031,61.36444618743017,0.9278126301808031,702.2969660660636,0.8778712075825795,0.0,task3_best_fixed_arm_oracle_V800.0_w300_g50_T2000_s0,exp_0,scaled_reward
best_fixed_arm_oracle,0,87,800.0,300,50,1.0,0.8,62.79783011099868,0,1,1.0,4.3500438686598315,5,3,0.9,62.0155257711446,0.9,671.4849850509011,0.8393562313136264,0.0,task3_best_fixed_arm_oracle_V800.0_w300_g50_T2000_s0,exp_0,scaled_reward
