algorithm,seed,t,V,window,grid_density,mos,swer,q_semantic,q_energy,violation_flag,energy_cum,snr_db,P_index,B_index,reward,q_prev_before,utility_reward,lyapunov_reward,scaled_reward,decision_latency_ms,run_tag,experiment_id
sw_ucb,1,1,800.0,300,50,1.4581118104196351,0.708377637916073,0.5868158317099074,0.31385129691022084,0,0.1,11.250940058737903,0,0,1.448111810419635,0.533586466526325,1.448111810419635,1158.4610458668244,1.4480763073335305,0.00589998671784997,task3_sw_ucb_V800.0_w300_g50_T2000_s1,exp_1
sw_ucb,1,2,800.0,300,50,1.6441449828717711,0.6711710034256457,0.6806604741109615,0.5906078512476242,0,0.1,11.61551245492398,0,1,1.6341449828717711,0.5868158317099074,1.6341449828717711,1307.2609167755347,1.6340761459694184,0.1320999872405082,task3_sw_ucb_V800.0_w300_g50_T2000_s1,exp_1
sw_ucb,1,3,800.0,300,50,1.8388319896845153,0.6322336020630969,0.9790800846249894,0.6422052658934466,0,0.1,10.879058367922312,0,2,1.8288319896845153,0.6806604741109615,1.8288319896845153,1462.8624693140357,1.8285780866425447,0.1427999814040959,task3_sw_ucb_V800.0_w300_g50_T2000_s1,exp_1
sw_ucb,1,4,800.0,300,50,1.9427018285696918,0.6114596342860616,1.308040370267989,0.6439328862315215,0,0.1,10.91878047540397,0,3,1.9327018285696917,0.9790800846249894,1.9327018285696917,1545.8393843914478,1.9322992304893096,0.13559998478740454,task3_sw_ucb_V800.0_w300_g50_T2000_s1,exp_1
sw_ucb,1,5,800.0,300,50,2.258567168372685,0.548286566325463,1.6995484968130956,0.7865283734473391,0,0.1,10.926922655922315,0,4,2.248567168372685,1.308040370267989,2.248567168372685,1798.341626263339,2.247927032829174,0.14330001431517303,task3_sw_ucb_V800.0_w300_g50_T2000_s1,exp_1
sw_ucb,1,6,800.0,300,50,2.3051493798949965,0.5389701240210008,2.3311106786411675,0.9571418012210563,0,0.1,8.215760176956346,0,5,2.2951493798949967,1.6995484968130956,2.2951493798949967,1835.0461333592273,2.293807666699034,0.08749999688006938,task3_sw_ucb_V800.0_w300_g50_T2000_s1,exp_1
sw_ucb,1,7,800.0,300,50,2.7486259807682627,0.45027480384634744,3.138604423864807,1.1151760939949955,0,0.1,8.429403174454958,0,6,2.738625980768263,2.3311106786411675,2.738625980768263,2189.018427322184,2.7362730341527297,0.08800000068731606,task3_sw_ucb_V800.0_w300_g50_T2000_s1,exp_1
sw_ucb,1,8,800.0,300,50,2.790986089093869,0.4418027821812262,4.005823524248588,1.3216777445215158,0,0.1,7.317382411762675,0,7,2.780986089093869,3.138604423864807,2.780986089093869,2222.0670135701707,2.7775837669627133,0.12920002336613834,task3_sw_ucb_V800.0_w300_g50_T2000_s1,exp_1
sw_ucb,1,9,800.0,300,50,2.932535948106485,0.413492810378703,4.874916890711744,1.4513456859642175,0,0.1,7.9804457841389365,0,8,2.922535948106485,4.005823524248588,2.922535948106485,2334.5473238330414,2.9181841547913017,0.16179998056031764,task3_sw_ucb_V800.0_w300_g50_T2000_s1,exp_1
sw_ucb,1,10,800.0,300,50,3.098058789922014,0.3803882420155972,5.974907205883041,1.6478161950163595,0,0.1,8.089459871960484,0,9,3.088058789922014,4.874916890711744,3.088058789922014,2465.0846705705635,3.0813558382132045,0.10989999282173812,task3_sw_ucb_V800.0_w300_g50_T2000_s1,exp_1
sw_ucb,1,11,800.0,300,50,3.2982954658108117,0.3403409068378377,7.037324883659561,1.8032606372496258,0,0.1,7.144708248899706,0,10,3.288295465810812,5.974907205883041,3.288295465810812,2624.2885256100453,3.2803606570125567,0.11130000348202884,task3_sw_ucb_V800.0_w300_g50_T2000_s1,exp_1
sw_ucb,1,12,800.0,300,50,3.516295356772446,0.29674092864551077,8.355253951460718,2.0449040902512543,0,0.1,6.638416590585391,0,11,3.5062953567724464,7.037324883659561,3.5062953567724464,2795.761590394222,3.4947019879927774,0.10689999908208847,task3_sw_ucb_V800.0_w300_g50_T2000_s1,exp_1
sw_ucb,1,13,800.0,300,50,3.761600272355114,0.24767994552897718,9.781028983874823,2.0405660532798544,0,0.1,5.820186363195083,0,12,3.7516002723551143,8.355253951460718,3.7516002723551143,2989.3675054106197,3.7367093817632746,0.11500000255182385,task3_sw_ucb_V800.0_w300_g50_T2000_s1,exp_1
sw_ucb,1,14,800.0,300,50,3.7382830057034004,0.2523433988593199,11.360135283278115,2.3788346014881445,0,0.1,4.748398946317639,0,13,3.7282830057034007,9.781028983874823,3.7282830057034007,2967.1811200796374,3.7089764000995467,0.10530001600272954,task3_sw_ucb_V800.0_w300_g50_T2000_s1,exp_1
