algorithm,seed,t,V,window,grid_density,mos,swer,q_semantic,q_energy,violation_flag,energy_cum,snr_db,P_index,B_index,reward,q_prev_before,utility_reward,lyapunov_reward,scaled_reward,decision_latency_ms,run_tag,experiment_id
safe_linucb,2,1,800.0,300,50,5.0,0.0,0.9668339468886844,0.0,0,1.0,11.988760764514437,19,19,4.9,0.2825806210035535,4.9,3919.806643270248,4.89975830408781,5.7536999811418355,task3_safe_linucb_V800.0_w300_g50_T2000_s2,exp_2
safe_linucb,2,2,800.0,300,50,4.9689443453340845,0.006211130933183107,1.5590339295001479,0.0,0,1.0,12.269971434312087,19,19,4.868944345334085,0.9668339468886844,4.868944345334085,3894.582917220732,4.868228646525915,5.19149997853674,task3_safe_linucb_V800.0_w300_g50_T2000_s2,exp_2
safe_linucb,2,3,800.0,300,50,4.990080194828261,0.0019839610343478143,2.2018283270779984,0.0,0,1.0,11.941147530254124,19,19,4.890080194828261,1.5590339295001479,4.890080194828261,3911.062017587092,4.888827521983865,5.436699982965365,task3_safe_linucb_V800.0_w300_g50_T2000_s2,exp_2
safe_linucb,2,4,800.0,300,50,4.910772595657021,0.017845480868595765,2.7874756543983477,0.0,0,1.0,12.486436244218806,19,19,4.8107725956570215,2.2018283270779984,4.8107725956570215,3847.328581650646,4.809160727063308,5.695999978343025,task3_safe_linucb_V800.0_w300_g50_T2000_s2,exp_2
safe_linucb,2,5,800.0,300,50,5.0,0.0,3.130340781180391,0.0,0,1.0,13.327901216588948,19,19,4.9,2.7874756543983477,4.9,3919.044271806353,4.898805339757941,5.338499991921708,task3_safe_linucb_V800.0_w300_g50_T2000_s2,exp_2
safe_linucb,2,6,800.0,300,50,4.836155749676448,0.03276885006471044,3.930071333831398,0.0,0,1.0,12.317143716435615,19,19,4.736155749676448,3.130340781180391,4.736155749676448,3786.421170578239,4.7330264632227985,6.128099979832768,task3_safe_linucb_V800.0_w300_g50_T2000_s2,exp_2
safe_linucb,2,7,800.0,300,50,5.0,0.0,4.29023964941761,0.0,0,1.0,10.587732249281132,19,19,4.9,3.930071333831398,4.9,3918.584512827561,4.898230641034451,5.9668000030796975,task3_safe_linucb_V800.0_w300_g50_T2000_s2,exp_2
safe_linucb,2,8,800.0,300,50,5.0,0.0,5.111369372056604,0.0,0,1.0,11.66607469002043,19,19,4.9,4.29023964941761,4.9,3916.4771567066196,4.895596445883275,4.962600010912865,task3_safe_linucb_V800.0_w300_g50_T2000_s2,exp_2
safe_linucb,2,9,800.0,300,50,4.957814117382169,0.008437176523566237,5.749084912224168,0.0,0,1.0,11.496314192297294,19,19,4.857814117382169,5.111369372056604,4.857814117382169,3882.991694225638,4.853739617782048,5.3909999842289835,task3_safe_linucb_V800.0_w300_g50_T2000_s2,exp_2
safe_linucb,2,10,800.0,300,50,4.892093954086306,0.021581209182738804,6.372651832271734,0.0,0,1.0,11.73925304539603,19,19,4.792093954086306,5.749084912224168,4.792093954086306,3830.0902240972378,4.787612780121547,5.691800004569814,task3_safe_linucb_V800.0_w300_g50_T2000_s2,exp_2
safe_linucb,2,11,800.0,300,50,5.0,0.0,6.846876401129683,0.0,0,1.0,11.175965846891991,19,19,4.9,6.372651832271734,4.9,3916.9779319323598,4.896222414915449,6.013400008669123,task3_safe_linucb_V800.0_w300_g50_T2000_s2,exp_2
safe_linucb,2,12,800.0,300,50,4.858133431019851,0.02837331379602972,7.314830163905712,0.0,0,1.0,9.303436329285967,19,19,4.758133431019852,6.846876401129683,4.758133431019852,3803.3027232407107,4.754128404050888,5.780599982244894,task3_safe_linucb_V800.0_w300_g50_T2000_s2,exp_2
safe_linucb,2,13,800.0,300,50,5.0,0.0,8.400849450681795,0.0,0,1.0,9.457018215821924,19,19,4.9,7.314830163905712,4.9,3912.0559533625074,4.890069941703135,5.188200011616573,task3_safe_linucb_V800.0_w300_g50_T2000_s2,exp_2
safe_linucb,2,14,800.0,300,50,4.922894784018047,0.015421043196390549,9.13456796091165,0.0,0,1.0,11.831905129139068,19,19,4.822894784018048,8.400849450681795,4.822894784018048,3852.1519684708187,4.8151899605885236,5.961000017123297,task3_safe_linucb_V800.0_w300_g50_T2000_s2,exp_2
safe_linucb,2,15,800.0,300,50,4.817470443530619,0.03650591129387628,9.319536725560996,0.0,0,1.0,12.479969730683553,19,19,4.717470443530619,9.13456796091165,4.717470443530619,3772.2867450731596,4.71535843134145,6.0539000260178,task3_safe_linucb_V800.0_w300_g50_T2000_s2,exp_2
safe_linucb,2,16,800.0,300,50,4.847012350932944,0.03059752981341113,10.039095552878168,0.0,0,1.0,12.374709952268521,19,19,4.747012350932945,9.319536725560996,4.747012350932945,3790.9039258289718,4.738629907286215,5.487200018251315,task3_safe_linucb_V800.0_w300_g50_T2000_s2,exp_2
safe_linucb,2,17,800.0,300,50,5.0,0.0,10.892709322695069,0.0,0,1.0,9.940833255119582,19,19,4.9,10.039095552878168,4.9,3911.430489799556,4.889288112249445,5.6714999955147505,task3_safe_linucb_V800.0_w300_g50_T2000_s2,exp_2
safe_linucb,2,18,800.0,300,50,4.992341158706281,0.0015317682587438596,11.710797901375294,0.0,0,1.0,9.931876957009184,19,19,4.892341158706281,10.892709322695069,4.892341158706281,3904.9617258772446,4.881202157346555,6.426400010241196,task3_safe_linucb_V800.0_w300_g50_T2000_s2,exp_2
safe_linucb,2,19,800.0,300,50,5.0,0.0,12.40738746518316,0.0,0,1.0,8.677690295035553,19,19,4.9,11.710797901375294,4.9,3911.8423803980395,4.889802975497549,5.7517999957781285,task3_safe_linucb_V800.0_w300_g50_T2000_s2,exp_2
safe_linucb,2,20,800.0,300,50,5.0,0.0,13.10754786125193,0.0,0,1.0,9.094076830065731,19,19,4.9,12.40738746518316,4.9,3911.312838678199,4.889141048347749,5.759699997724965,task3_safe_linucb_V800.0_w300_g50_T2000_s2,exp_2
safe_linucb,2,21,800.0,300,50,4.909439398327764,0.01811212033444711,13.821167627808123,0.0,0,1.0,8.98945037739204,19,19,4.809439398327765,13.10754786125193,4.809439398327765,3838.197713417341,4.797747141771676,6.1474999820347875,task3_safe_linucb_V800.0_w300_g50_T2000_s2,exp_2
safe_linucb,2,22,800.0,300,50,5.0,0.0,15.059237275366309,0.0,0,1.0,9.17949621598315,19,19,4.9,13.821167627808123,4.9,3902.8884318661976,4.878610539832747,5.4185000190045685,task3_safe_linucb_V800.0_w300_g50_T2000_s2,exp_2
safe_linucb,2,23,800.0,300,50,4.977776483364567,0.004444703327086685,15.906928969390155,0.0,0,1.0,8.511876267321693,19,19,4.877776483364567,15.059237275366309,4.877776483364567,3889.4555963349912,4.8618194954187395,5.83299997379072,task3_safe_linucb_V800.0_w300_g50_T2000_s2,exp_2
