algorithm,seed,t,V,window,grid_density,mos,swer,q_semantic,q_energy,violation_flag,energy_cum,snr_db,P_index,B_index,reward,q_prev_before,utility_reward,lyapunov_reward,scaled_reward,decision_latency_ms,run_tag,experiment_id
sw_ucb,2,1,800.0,300,50,1.477380658672766,0.7045238682654468,0.35100595359206666,0.0,0,0.1,11.988760764514437,0,0,1.467380658672766,0.2825806210035535,1.467380658672766,1173.8851912652374,1.4673564890815467,0.0031999952625483274,task3_sw_ucb_V800.0_w300_g50_T2000_s2,exp_2
sw_ucb,2,2,800.0,300,50,1.558418029544611,0.6883163940910778,0.5109286766274459,0.181132831390214,0,0.1,12.269971434312087,0,1,1.548418029544611,0.35100595359206666,1.548418029544611,1238.6782898077888,1.548347862259736,0.1210999907925725,task3_sw_ucb_V800.0_w300_g50_T2000_s2,exp_2
sw_ucb,2,3,800.0,300,50,1.7690275632493138,0.6461944873501373,0.7775127537508787,0.29252516802527795,0,0.1,11.941147530254124,0,2,1.7590275632493138,0.5109286766274459,1.7590275632493138,1407.0858451497163,1.7588573064371453,0.11209998046979308,task3_sw_ucb_V800.0_w300_g50_T2000_s2,exp_2
sw_ucb,2,4,800.0,300,50,1.8791936482885998,0.6241612703422801,1.141099592598113,0.388337584565291,0,0.1,12.486436244218806,0,3,1.8691936482885998,0.7775127537508787,1.8691936482885998,1495.0722252265803,1.8688402815332252,0.11180000728927553,task3_sw_ucb_V800.0_w300_g50_T2000_s2,exp_2
sw_ucb,2,5,800.0,300,50,2.1989451281391315,0.5602109743721737,1.5560108423226533,0.7339422893155806,0,0.1,13.327901216588948,0,4,2.1889451281391317,1.141099592598113,2.1889451281391317,1750.6826474532802,2.1883533093166,0.1260999997612089,task3_sw_ucb_V800.0_w300_g50_T2000_s2,exp_2
sw_ucb,2,6,800.0,300,50,2.183524170729079,0.5632951658541842,2.1900460463995732,0.8693972320234594,0,0.1,12.317143716435615,0,5,2.1735241707290793,1.5560108423226533,2.1735241707290793,1737.8327709313055,2.172290963664132,0.15669999993406236,task3_sw_ucb_V800.0_w300_g50_T2000_s2,exp_2
sw_ucb,2,7,800.0,300,50,2.5497136710105646,0.4900572657978871,2.704569623875579,0.8703509557881847,0,0.1,10.587732249281132,0,6,2.5397136710105648,2.1900460463995732,2.5397136710105648,2030.6441064818212,2.5383051331022766,0.12539999443106353,task3_sw_ucb_V800.0_w300_g50_T2000_s2,exp_2
sw_ucb,2,8,800.0,300,50,2.7547196039987214,0.4490560792002557,3.5424800209298337,1.0925690903909433,0,0.1,11.66607469002043,0,7,2.7447196039987216,2.704569623875579,2.7447196039987216,2193.5094961915747,2.7418868702394685,0.0957000011112541,task3_sw_ucb_V800.0_w300_g50_T2000_s2,exp_2
sw_ucb,2,9,800.0,300,50,2.873603591066379,0.4252792817867242,4.392474451908381,1.4236280828447572,0,0.1,11.496314192297294,0,8,2.8636035910663793,3.5424800209298337,2.8636035910663793,2287.87178456346,2.859839730704325,0.08800000068731606,task3_sw_ucb_V800.0_w300_g50_T2000_s2,exp_2
sw_ucb,2,10,800.0,300,50,2.9973571119810423,0.40052857760379157,5.34624618395781,1.7383061457480478,0,0.1,11.73925304539603,0,9,2.9873571119810425,4.392474451908381,2.9873571119810425,2385.6962716188546,2.982120339523568,0.08929998148232698,task3_sw_ucb_V800.0_w300_g50_T2000_s2,exp_2
sw_ucb,2,11,800.0,300,50,3.4271715440289587,0.31456569119420824,6.280036151237027,1.8997203977099297,0,0.1,11.175965846891991,0,10,3.417171544028959,5.34624618395781,3.417171544028959,2728.7449641739827,3.4109312052174783,0.0906999921426177,task3_sw_ucb_V800.0_w300_g50_T2000_s2,exp_2
sw_ucb,2,12,800.0,300,50,3.342343957335641,0.33153120853287177,7.176607564829055,2.1506951359029243,0,0.1,9.303436329285967,0,11,3.3323439573356413,6.280036151237027,3.3323439573356413,2660.244664978989,3.3253058312237362,0.09209997369907796,task3_sw_ucb_V800.0_w300_g50_T2000_s2,exp_2
sw_ucb,2,13,800.0,300,50,3.773654352741494,0.24526912945170123,8.574471750798311,2.2432427031433324,0,0.1,9.457018215821924,0,12,3.763654352741494,7.176607564829055,3.763654352741494,3000.891559501565,3.7511144493769564,0.09399998816661537,task3_sw_ucb_V800.0_w300_g50_T2000_s2,exp_2
sw_ucb,2,14,800.0,300,50,3.786052678754889,0.2427894642490222,10.01040506608736,2.346839882383136,0,0.1,11.831905129139068,0,13,3.776052678754889,8.574471750798311,3.776052678754889,3008.529773355935,3.760662216694919,0.11140000424347818,task3_sw_ucb_V800.0_w300_g50_T2000_s2,exp_2
sw_ucb,2,15,800.0,300,50,3.870102022477987,0.22597959550440255,11.186089245731681,2.548742641014355,0,0.1,12.479969730683553,0,14,3.8601020224779874,10.01040506608736,3.8601020224779874,3076.31254311436,3.84539067889295,0.10390000534243882,task3_sw_ucb_V800.0_w300_g50_T2000_s2,exp_2
sw_ucb,2,16,800.0,300,50,4.0891176140908385,0.1821764771818323,12.868380244949448,2.4984481999806754,0,0.1,12.374709952268521,0,15,4.079117614090839,11.186089245731681,4.079117614090839,3244.4758340181297,4.055594792522662,0.16029999824240804,task3_sw_ucb_V800.0_w300_g50_T2000_s2,exp_2
sw_ucb,2,17,800.0,300,50,4.582590888680656,0.08348182226386883,14.54245415585633,2.6504554411814736,0,0.1,9.940833255119582,0,16,4.572590888680656,12.868380244949448,4.572590888680656,3636.5300913008255,4.545662614126032,0.13960001524537802,task3_sw_ucb_V800.0_w300_g50_T2000_s2,exp_2
sw_ucb,2,18,800.0,300,50,4.613393790285229,0.07732124194295427,16.282761431307904,2.859091509534115,0,0.1,9.931876957009184,0,17,4.603393790285229,14.54245415585633,4.603393790285229,3657.4066934578254,4.571758366822282,0.10559998918324709,task3_sw_ucb_V800.0_w300_g50_T2000_s2,exp_2
sw_ucb,2,19,800.0,300,50,4.845961375321827,0.030807724935634617,17.871213744590502,3.1036050781083993,0,0.1,8.677690295035553,0,18,4.835961375321827,16.282761431307904,4.835961375321827,3842.904710195272,4.80363088774409,0.10540001676417887,task3_sw_ucb_V800.0_w300_g50_T2000_s2,exp_2
sw_ucb,2,20,800.0,300,50,5.0,0.0,19.594457784041666,3.467188545809195,0,0.1,9.094076830065731,0,19,4.99,17.871213744590502,4.99,3961.2035374368766,4.951504421796096,0.10679999832063913,task3_sw_ucb_V800.0_w300_g50_T2000_s2,exp_2
sw_ucb,2,21,800.0,300,50,1.3094393983277648,0.7381121203344471,18.867414628494704,2.6615649045430034,0,0.8105263157894737,8.98945037739204,15,0,1.2283867667488173,19.594457784041666,1.2283867667488173,996.9554298175951,1.246194287271994,0.010899995686486363,task3_sw_ucb_V800.0_w300_g50_T2000_s2,exp_2
sw_ucb,2,22,800.0,300,50,1.5428544005170783,0.6914291198965843,18.175937389857282,2.0739735284611367,0,0.8105263157894737,9.17949621598315,15,0,1.4618017689381309,18.867414628494704,1.4618017689381309,1182.4878029180436,1.4781097536475545,0.0041000021155923605,task3_sw_ucb_V800.0_w300_g50_T2000_s2,exp_2
sw_ucb,2,23,800.0,300,50,1.3777764833645665,0.7244447033270867,17.504717548675174,1.4464667413027321,0,0.8105263157894737,8.511876267321693,15,0,1.296723851785619,18.175937389857282,1.296723851785619,1049.5791312366512,1.311973914045814,0.0033999967854470015,task3_sw_ucb_V800.0_w300_g50_T2000_s2,exp_2
sw_ucb,2,24,800.0,300,50,1.3322113809336338,0.7335577238132732,17.518883619207045,1.4040415831243036,0,0.1473684210526316,8.559280679815819,1,0,1.3174745388283706,17.504717548675174,1.3174745388283706,1053.7316579992614,1.3171645724990768,0.11329998960718513,task3_sw_ucb_V800.0_w300_g50_T2000_s2,exp_2
sw_ucb,2,25,800.0,300,50,1.62958950517154,0.6740820989656919,17.68443686866182,1.3993894648413197,0,0.1473684210526316,7.738120730564959,1,1,1.614852663066277,17.518883619207045,1.614852663066277,1288.9818223430418,1.6112272779288022,0.12319997767917812,task3_sw_ucb_V800.0_w300_g50_T2000_s2,exp_2
sw_ucb,2,26,800.0,300,50,1.8108155319288368,0.6378368936142327,17.84599709351498,1.3565509033661776,0,0.1473684210526316,8.646522655657709,1,2,1.7960786898235737,17.68443686866182,1.7960786898235737,1434.0058502619563,1.7925073128274454,0.11680001625791192,task3_sw_ucb_V800.0_w300_g50_T2000_s2,exp_2
sw_ucb,2,27,800.0,300,50,2.065268813583801,0.5869462372832398,18.094894099023914,1.3015838245284859,0,0.1473684210526316,8.190188761725691,1,3,2.050531971478538,17.84599709351498,2.050531971478538,1635.9837619459333,2.044979702432417,0.13780000153928995,task3_sw_ucb_V800.0_w300_g50_T2000_s2,exp_2
sw_ucb,2,28,800.0,300,50,1.4899273707650607,0.7020145258469879,17.5941361392566,0.9245439905097873,0,0.8105263157894737,7.235043992001005,15,0,1.4088747391861132,18.094894099023914,1.4088747391861132,1136.1609536001233,1.420201192000154,0.0052000104915350676,task3_sw_ucb_V800.0_w300_g50_T2000_s2,exp_2
sw_ucb,2,29,800.0,300,50,2.2344302052187173,0.5531139589562566,18.153100446552934,1.084489544032734,0,0.1473684210526316,7.0767963767294395,1,4,2.2196933631134543,17.5941361392566,2.2196933631134543,1765.9201963712067,2.2074002454640085,0.16009999671950936,task3_sw_ucb_V800.0_w300_g50_T2000_s2,exp_2
sw_ucb,2,30,800.0,300,50,1.3836071237044802,0.723278575259104,17.641128504419317,0.4667832866850802,0,0.8105263157894737,7.122604212508815,15,0,1.302554492125533,18.153100446552934,1.302554492125533,1051.3374717917945,1.3141718397397433,0.005500012775883079,task3_sw_ucb_V800.0_w300_g50_T2000_s2,exp_2
