algorithm,seed,t,V,window,grid_density,mos,swer,q_semantic,q_energy,violation_flag,energy_cum,snr_db,P_index,B_index,reward,q_prev_before,utility_reward,lyapunov_reward,scaled_reward,decision_latency_ms,run_tag,experiment_id
lagrangian_ppo,1,1,800.0,300,50,4.30021707357753,0.13995658528449403,1.8976681944623175,0.2664828758575893,0,0.1473684210526316,11.250940058737903,15,1,4.285480231472267,0.533586466526325,4.285480231472267,3427.656329628551,4.284570412035689,0.013600016245618463,task3_lagrangian_ppo_V800.0_w300_g50_T2000_s1,exp_1
lagrangian_ppo,1,2,800.0,300,50,3.1599344565559813,0.36801310868880377,1.5745424802631538,0.0,0,0.8105263157894737,11.61551245492398,9,15,3.0788818249770338,1.8976681944623175,3.0788818249770338,2463.7186453722757,3.0796483067153444,0.0032999960239976645,task3_lagrangian_ppo_V800.0_w300_g50_T2000_s1,exp_1
lagrangian_ppo,1,3,800.0,300,50,1.649358305473989,0.6701283389052022,0.9298941155374535,0.0,0,0.7157894736842105,10.879058367922312,1,13,1.5777793581055681,1.5745424802631538,1.5777793581055681,1263.2385127195473,1.5790481408994341,0.0027999922167509794,task3_lagrangian_ppo_V800.0_w300_g50_T2000_s1,exp_1
lagrangian_ppo,1,4,800.0,300,50,4.216386039096007,0.15672279218079854,1.8344330209193807,0.0,0,0.4789473684210527,10.91878047540397,15,8,4.168491302253902,0.9298941155374535,4.168491302253902,3333.9519163977325,4.167439895497165,0.0024999899324029684,task3_lagrangian_ppo_V800.0_w300_g50_T2000_s1,exp_1
lagrangian_ppo,1,5,800.0,300,50,3.9638303262674217,0.20723393474651566,2.4860894822760375,0.0,0,0.4789473684210527,10.926922655922315,13,8,3.9159355894253163,1.8344330209193807,3.9159355894253163,3131.5530514092447,3.914441314261556,0.002500019036233425,task3_lagrangian_ppo_V800.0_w300_g50_T2000_s1,exp_1
lagrangian_ppo,1,6,800.0,300,50,1.9262020114739435,0.6147595977052113,2.0841601455176404,0.0,0,0.9052631578947369,8.215760176956346,3,17,1.8356756956844698,2.4860894822760375,1.8356756956844698,1469.539788844309,1.8369247360553862,0.0024999899324029684,task3_lagrangian_ppo_V800.0_w300_g50_T2000_s1,exp_1
lagrangian_ppo,1,7,800.0,300,50,4.264415454452473,0.14711690910950548,3.7420992866885823,0.11066587172130776,0,0.1473684210526316,8.429403174454958,14,1,4.24967861234721,2.0841601455176404,4.24967861234721,3396.2874791960453,4.2453593489950565,0.0022999884095042944,task3_lagrangian_ppo_V800.0_w300_g50_T2000_s1,exp_1
lagrangian_ppo,1,8,800.0,300,50,4.875196615409659,0.02496067691806818,5.203510939092788,0.0,0,0.7157894736842105,7.317382411762675,18,13,4.803617668041238,3.7420992866885823,4.803617668041238,3837.4253869309705,4.796781733663713,0.0021999876480549574,task3_lagrangian_ppo_V800.0_w300_g50_T2000_s1,exp_1
lagrangian_ppo,1,9,800.0,300,50,1.416746474422274,0.7166507051155453,5.1170319498064565,0.0,0,0.2894736842105263,7.9804457841389365,0,4,1.3877991060012214,5.203510939092788,1.3877991060012214,1110.6892791677303,1.388361598959663,0.0024999899324029684,task3_lagrangian_ppo_V800.0_w300_g50_T2000_s1,exp_1
lagrangian_ppo,1,10,800.0,300,50,4.613848263606225,0.07723034727875504,7.0339223130858075,0.1491020879995104,0,0.1473684210526316,8.089459871960484,17,1,4.599111421500962,5.1170319498064565,4.599111421500962,3669.480347967593,4.586850434959491,0.0024999899324029684,task3_lagrangian_ppo_V800.0_w300_g50_T2000_s1,exp_1
