algorithm,seed,t,V,window,grid_density,mos,swer,q_semantic,q_energy,violation_flag,energy_cum,snr_db,P_index,B_index,reward,q_prev_before,utility_reward,lyapunov_reward,scaled_reward,decision_latency_ms,run_tag,experiment_id,best_by_metric
best_fixed_arm_oracle,2,1,800.0,300,50,3.6373806586727664,0.2725238682654467,0.18100851516688787,0,0,1.0,11.988760764514437,5,3,3.5373806586727663,0.2825806210035535,3.5373806586727663,2829.933229246957,3.5374165365586965,0.0,task3_best_fixed_arm_oracle_V800.0_w300_g50_T2000_s2,exp_2,scaled_reward
best_fixed_arm_oracle,2,2,800.0,300,50,3.528944345334085,0.294211130933183,0.007867789494180544,0,0,1.0,12.269971434312087,5,3,3.428944345334085,0.18100851516688787,3.428944345334085,2743.186816212937,3.4289835202661716,0.0,task3_best_fixed_arm_oracle_V800.0_w300_g50_T2000_s2,exp_2,scaled_reward
best_fixed_arm_oracle,2,3,800.0,300,50,3.5500801948282614,0.2899839610343477,0.0,0,0,1.0,11.941147530254124,5,3,3.4500801948282613,0.007867789494180544,3.4500801948282613,2760.0642177647205,3.4500802722059007,0.0,task3_best_fixed_arm_oracle_V800.0_w300_g50_T2000_s2,exp_2,scaled_reward
best_fixed_arm_oracle,2,4,800.0,300,50,3.470772595657021,0.30584548086859586,0.0,0,0,1.0,12.486436244218806,5,3,3.3707725956570207,0.0,3.3707725956570207,2696.6180765256167,3.370772595657021,0.0,task3_best_fixed_arm_oracle_V800.0_w300_g50_T2000_s2,exp_2,scaled_reward
best_fixed_arm_oracle,2,5,800.0,300,50,3.601050391297026,0.27978992174059475,0.0,0,0,1.0,13.327901216588948,5,3,3.501050391297026,0.0,3.501050391297026,2800.840313037621,3.501050391297026,0.0,task3_best_fixed_arm_oracle_V800.0_w300_g50_T2000_s2,exp_2,scaled_reward
best_fixed_arm_oracle,2,6,800.0,300,50,3.3961557496764474,0.3207688500647105,0.0,0,0,1.0,12.317143716435615,5,3,3.2961557496764473,0.0,3.2961557496764473,2636.9245997411576,3.296155749676447,0.0,task3_best_fixed_arm_oracle_V800.0_w300_g50_T2000_s2,exp_2,scaled_reward
best_fixed_arm_oracle,2,7,800.0,300,50,3.572871565747407,0.2854256868505186,0.0,0,0,1.0,10.587732249281132,5,3,3.4728715657474067,0.0,3.4728715657474067,2778.2972525979253,3.4728715657474067,0.0,task3_best_fixed_arm_oracle_V800.0_w300_g50_T2000_s2,exp_2,scaled_reward
best_fixed_arm_oracle,2,8,800.0,300,50,3.588403814525037,0.28231923709499257,0.0005496614380369191,0,0,1.0,11.66607469002043,5,3,3.488403814525037,0.0,3.488403814525037,2790.7230516200298,3.488403814525037,0.0,task3_best_fixed_arm_oracle_V800.0_w300_g50_T2000_s2,exp_2,scaled_reward
best_fixed_arm_oracle,2,9,800.0,300,50,3.5178141173821684,0.2964371765235663,0.0,0,0,1.0,11.496314192297294,5,3,3.4178141173821683,0.0005496614380369191,3.4178141173821683,2734.2512942078624,3.417814117759828,0.0,task3_best_fixed_arm_oracle_V800.0_w300_g50_T2000_s2,exp_2,scaled_reward
best_fixed_arm_oracle,2,10,800.0,300,50,3.4520939540863056,0.3095812091827389,0.0,0,0,1.0,11.73925304539603,5,3,3.3520939540863055,0.0,3.3520939540863055,2681.6751632690443,3.3520939540863055,0.0,task3_best_fixed_arm_oracle_V800.0_w300_g50_T2000_s2,exp_2,scaled_reward
best_fixed_arm_oracle,2,11,800.0,300,50,3.6924347019236956,0.2615130596152609,0.0,0,0,1.0,11.175965846891991,5,3,3.5924347019236955,0.0,3.5924347019236955,2873.9477615389565,3.5924347019236955,0.0,task3_best_fixed_arm_oracle_V800.0_w300_g50_T2000_s2,exp_2,scaled_reward
best_fixed_arm_oracle,2,12,800.0,300,50,3.4181334310198515,0.31637331379602973,0.0,0,0,1.0,9.303436329285967,5,3,3.3181334310198514,0.0,3.3181334310198514,2654.506744815881,3.3181334310198514,0.0,task3_best_fixed_arm_oracle_V800.0_w300_g50_T2000_s2,exp_2,scaled_reward
best_fixed_arm_oracle,2,13,800.0,300,50,3.6599701422151782,0.2680059715569644,0.26948652382470684,0,0,1.0,9.457018215821924,5,3,3.559970142215178,0.0,3.559970142215178,2847.9761137721425,3.559970142215178,0.0,task3_best_fixed_arm_oracle_V800.0_w300_g50_T2000_s2,exp_2,scaled_reward
best_fixed_arm_oracle,2,14,800.0,300,50,3.482894784018047,0.3034210431963906,0.20663063956055616,0,0,1.0,11.831905129139068,5,3,3.3828947840180468,0.26948652382470684,3.3828947840180468,2706.33276602819,3.3829159575352374,0.0,task3_best_fixed_arm_oracle_V800.0_w300_g50_T2000_s2,exp_2,scaled_reward
best_fixed_arm_oracle,2,15,800.0,300,50,3.377470443530619,0.3245059112938762,0.0,0,0,1.0,12.479969730683553,5,3,3.277470443530619,0.20663063956055616,3.277470443530619,2622.0190510457,3.277523813807125,0.0,task3_best_fixed_arm_oracle_V800.0_w300_g50_T2000_s2,exp_2,scaled_reward
best_fixed_arm_oracle,2,16,800.0,300,50,3.4070123509329444,0.3185975298134111,0.0,0,0,1.0,12.374709952268521,5,3,3.3070123509329443,0.0,3.3070123509329443,2645.6098807463554,3.3070123509329443,0.0,task3_best_fixed_arm_oracle_V800.0_w300_g50_T2000_s2,exp_2,scaled_reward
best_fixed_arm_oracle,2,17,800.0,300,50,3.7110119413122344,0.2577976117375531,0.09897531620243605,0,0,1.0,9.940833255119582,5,3,3.6110119413122344,0.0,3.6110119413122344,2888.8095530497876,3.6110119413122344,0.0,task3_best_fixed_arm_oracle_V800.0_w300_g50_T2000_s2,exp_2,scaled_reward
best_fixed_arm_oracle,2,18,800.0,300,50,3.5523411587062803,0.28953176825874394,0.17561754349236658,0,0,1.0,9.931876957009184,5,3,3.45234115870628,0.09897531620243605,3.45234115870628,2761.8653412763438,3.4523316765954295,0.0,task3_best_fixed_arm_oracle_V800.0_w300_g50_T2000_s2,exp_2,scaled_reward
