algorithm,seed,t,V,window,grid_density,mos,swer,q_semantic,q_energy,violation_flag,energy_cum,snr_db,P_index,B_index,reward,q_prev_before,utility_reward,lyapunov_reward,scaled_reward,decision_latency_ms,run_tag,experiment_id
sw_ucb,0,1,800.0,300,50,1.4947080963129242,0.7010583807374152,0.3882012322702751,0.20331788788358993,0,0.1,9.590060847932284,0,0,1.4847080963129242,0.2750565466872109,1.4847080963129242,1187.7353558638467,1.4846691948298085,0.0036999990697950125,task3_sw_ucb_V800.0_w300_g50_T2000_s0,exp_0
sw_ucb,0,2,800.0,300,50,1.5936062821452508,0.6812787435709499,0.623151753133688,0.511244664944356,0,0.1,8.88632561212529,0,1,1.5836062821452508,0.3882012322702751,1.5836062821452508,1266.793817634479,1.5834922720430986,0.10730000212788582,task3_sw_ucb_V800.0_w300_g50_T2000_s0,exp_0
sw_ucb,0,3,800.0,300,50,1.7057206329507075,0.6588558734098585,0.8579467941337481,0.7760723881593281,0,0.1,6.561294837486456,0,2,1.6957206329507075,0.623151753133688,1.6957206329507075,1356.4301934191399,1.6955377417739248,0.08719999459572136,task3_sw_ucb_V800.0_w300_g50_T2000_s0,exp_0
sw_ucb,0,4,800.0,300,50,2.0726723895758465,0.5854655220848307,1.2749747559780764,0.8259283334280205,0,0.1,6.017035854629147,0,3,2.0626723895758468,0.8579467941337481,2.0626723895758468,1649.780123857749,2.0622251548221864,0.13349999790079892,task3_sw_ucb_V800.0_w300_g50_T2000_s0,exp_0
sw_ucb,0,5,800.0,300,50,2.1930457438514073,0.5613908512297185,1.6933077761661222,1.0612405407748355,0,0.1,5.888501191685113,0,4,2.1830457438514075,1.2749747559780764,2.1830457438514075,1745.903231040794,2.1823790388009927,0.0934000127017498,task3_sw_ucb_V800.0_w300_g50_T2000_s0,exp_0
sw_ucb,0,6,800.0,300,50,2.25519588342679,0.548960823314642,2.2507465065162973,1.4598455086694409,0,0.1,6.791971373336922,0,5,2.24519588342679,1.6933077761661222,2.24519588342679,1795.212791404594,2.2440159892557427,0.12889999197795987,task3_sw_ucb_V800.0_w300_g50_T2000_s0,exp_0
sw_ucb,0,7,800.0,300,50,2.5159245477759864,0.4968150904448027,2.986235919981167,1.7040688739549108,0,0.1,6.334245547669583,0,6,2.5059245477759866,2.2507465065162973,2.5059245477759866,2003.0842379928536,2.503855297491067,0.11480000102892518,task3_sw_ucb_V800.0_w300_g50_T2000_s0,exp_0
sw_ucb,0,8,800.0,300,50,2.7618530603776765,0.4476293879244647,3.8486778217683426,1.8667460351927736,0,0.1,6.175020537755104,0,7,2.7518530603776767,2.986235919981167,2.7518530603776767,2198.9069933161272,2.748633741645159,0.14730001566931605,task3_sw_ucb_V800.0_w300_g50_T2000_s0,exp_0
sw_ucb,0,9,800.0,300,50,3.065132588206287,0.3869734823587426,4.886792998141013,2.2337677931708986,0,0.1,5.521191928336765,0,8,3.055132588206287,3.8486778217683426,3.055132588206287,2440.110699709283,3.0501383746366035,0.1871999993454665,task3_sw_ucb_V800.0_w300_g50_T2000_s0,exp_0
sw_ucb,0,10,800.0,300,50,3.1833942979647794,0.3633211404070441,5.811145635483238,2.4309178082707468,0,0.1,4.262126396232645,0,9,3.1733942979647796,4.886792998141013,3.1733942979647796,2534.198318375846,3.1677478979698077,0.1396999869029969,task3_sw_ucb_V800.0_w300_g50_T2000_s0,exp_0
sw_ucb,0,11,800.0,300,50,3.4907626737502597,0.30184746524994804,7.081047168018676,2.4444966050374366,0,0.1,4.5265820265619485,0,10,3.48076267375026,5.811145635483238,3.48076267375026,2777.2305562519214,3.471538195314902,0.10740000288933516,task3_sw_ucb_V800.0_w300_g50_T2000_s0,exp_0
sw_ucb,0,12,800.0,300,50,3.3633786630875724,0.32732426738248555,8.409321338594802,2.7380457587817784,0,0.1,6.328216896428074,0,11,3.3533786630875726,7.081047168018676,3.3533786630875726,2673.2973584161477,3.3416216980201847,0.12270000297576189,task3_sw_ucb_V800.0_w300_g50_T2000_s0,exp_0
sw_ucb,0,13,800.0,300,50,3.7131964165445166,0.25736071669109667,9.43106647424402,2.8061042890546086,0,0.1,6.3237627633079905,0,12,3.703196416544517,8.409321338594802,3.703196416544517,2953.964950063793,3.692456187579741,0.11129997437819839,task3_sw_ucb_V800.0_w300_g50_T2000_s0,exp_0
sw_ucb,0,14,800.0,300,50,3.7969876375329386,0.2406024724934123,10.947909725660853,2.821425393551482,0,0.1,6.7536264581302206,0,13,3.7869876375329388,9.43106647424402,3.7869876375329388,3015.28466049123,3.7691058256140377,0.13329999637790024,task3_sw_ucb_V800.0_w300_g50_T2000_s0,exp_0
sw_ucb,0,15,800.0,300,50,4.003040506103153,0.19939189877936947,12.21119490480285,2.766801916361043,0,0.1,6.317191210987,0,14,3.993040506103153,10.947909725660853,3.993040506103153,3180.6020727835107,3.9757525909793885,0.11409999569877982,task3_sw_ucb_V800.0_w300_g50_T2000_s0,exp_0
sw_ucb,0,16,800.0,300,50,4.374141361866078,0.12517172762678436,13.86069562568791,2.7665596383451496,0,0.1,6.646160840447202,0,15,4.3641413618660785,12.21119490480285,4.3641413618660785,3471.1707146945223,4.338963393368153,0.1100999943446368,task3_sw_ucb_V800.0_w300_g50_T2000_s0,exp_0
sw_ucb,0,17,800.0,300,50,4.499947566446075,0.10001048671078508,15.214736362428365,2.981113714115004,0,0.1,7.279513463272117,0,16,4.489947566446075,13.86069562568791,4.489947566446075,3573.1901066401183,4.466487633300148,0.15969999367371202,task3_sw_ucb_V800.0_w300_g50_T2000_s0,exp_0
