algorithm,seed,t,V,window,grid_density,mos,swer,q_semantic,q_energy,violation_flag,energy_cum,snr_db,noise_std,semantic_weight,P_index,B_index,reward,q_prev_before,utility_reward,lyapunov_reward,scaled_reward,decision_latency_ms,mu_star,mu_choice,run_tag,experiment_id,scenario
sw_ucb,0,32,800.0,10000,50,3.6775510204081634,0.0,0.0,0.0,0,0.1,10.0,0.05,0.0,0,31,3.6595897699124396,0.0,3.6595897699124396,2927.6718159299517,3.6595897699124396,0.4938000020047184,4.99,3.6675510204081636,task3_sw_ucb_V800.0_w10000_g50_T10000_s0,exp_0,bandit_stationary_pure
sw_ucb,0,33,800.0,10000,50,3.7510204081632654,0.0,0.0,0.0,0,0.1,10.0,0.05,0.0,0,32,3.7680626873975562,0.0,3.7680626873975562,3014.450149918045,3.7680626873975562,0.49049999870476313,4.99,3.7410204081632656,task3_sw_ucb_V800.0_w10000_g50_T10000_s0,exp_0,bandit_stationary_pure
sw_ucb,0,34,800.0,10000,50,3.8244897959183675,0.0,0.0,0.0,0,0.1,10.0,0.05,0.0,0,33,3.825222752043685,0.0,3.825222752043685,3060.178201634948,3.825222752043685,0.4934999997203704,4.99,3.8144897959183677,task3_sw_ucb_V800.0_w10000_g50_T10000_s0,exp_0,bandit_stationary_pure
sw_ucb,0,35,800.0,10000,50,3.8979591836734695,0.0,0.0,0.0,0,0.1,10.0,0.05,0.0,0,34,3.905727819125466,0.0,3.905727819125466,3124.5822553003727,3.905727819125466,0.4895999991276767,4.99,3.8879591836734697,task3_sw_ucb_V800.0_w10000_g50_T10000_s0,exp_0,bandit_stationary_pure
sw_ucb,0,36,800.0,10000,50,3.9714285714285715,0.0,0.0,0.0,0,0.1,10.0,0.05,0.0,0,35,3.928737140957655,0.0,3.928737140957655,3142.989712766124,3.928737140957655,0.49339999895892106,4.99,3.9614285714285717,task3_sw_ucb_V800.0_w10000_g50_T10000_s0,exp_0,bandit_stationary_pure
sw_ucb,0,37,800.0,10000,50,4.044897959183674,0.0,0.0,0.0,0,0.1,10.0,0.05,0.0,0,36,4.028417277499035,0.0,4.028417277499035,3222.7338219992284,4.028417277499035,0.49109999963548034,4.99,4.034897959183674,task3_sw_ucb_V800.0_w10000_g50_T10000_s0,exp_0,bandit_stationary_pure
sw_ucb,0,38,800.0,10000,50,4.118367346938776,0.0,0.0,0.0,0,0.1,10.0,0.05,0.0,0,37,4.147566120441843,0.0,4.147566120441843,3318.052896353474,4.147566120441843,0.5020999997213949,4.99,4.108367346938776,task3_sw_ucb_V800.0_w10000_g50_T10000_s0,exp_0,bandit_stationary_pure
sw_ucb,0,39,800.0,10000,50,4.191836734693878,0.0,0.0,0.0,0,0.1,10.0,0.05,0.0,0,38,4.2565082919549155,0.0,4.2565082919549155,3405.2066335639324,4.2565082919549155,0.4955000003974419,4.99,4.181836734693878,task3_sw_ucb_V800.0_w10000_g50_T10000_s0,exp_0,bandit_stationary_pure
sw_ucb,0,40,800.0,10000,50,4.26530612244898,0.0,0.0,0.0,0,0.1,10.0,0.05,0.0,0,39,4.192352845843774,0.0,4.192352845843774,3353.8822766750195,4.192352845843774,0.4947000015818048,4.99,4.25530612244898,task3_sw_ucb_V800.0_w10000_g50_T10000_s0,exp_0,bandit_stationary_pure
sw_ucb,0,41,800.0,10000,50,4.338775510204082,0.0,0.0,0.0,0,0.1,10.0,0.05,0.0,0,40,4.404471698941035,0.0,4.404471698941035,3523.5773591528277,4.404471698941035,0.4982999998901505,4.99,4.328775510204082,task3_sw_ucb_V800.0_w10000_g50_T10000_s0,exp_0,bandit_stationary_pure
sw_ucb,0,42,800.0,10000,50,4.412244897959184,0.0,0.0,0.0,0,0.1,10.0,0.05,0.0,0,41,4.4695386691482994,0.0,4.4695386691482994,3575.63093531864,4.4695386691482994,0.5005999992135912,4.99,4.402244897959184,task3_sw_ucb_V800.0_w10000_g50_T10000_s0,exp_0,bandit_stationary_pure
sw_ucb,0,43,800.0,10000,50,4.485714285714286,0.0,0.0,0.0,0,0.1,10.0,0.05,0.0,0,42,4.514779855749308,0.0,4.514779855749308,3611.823884599446,4.514779855749308,0.5424000009952579,4.99,4.475714285714286,task3_sw_ucb_V800.0_w10000_g50_T10000_s0,exp_0,bandit_stationary_pure
sw_ucb,0,44,800.0,10000,50,4.559183673469388,0.0,0.0,0.0,0,0.1,10.0,0.05,0.0,0,43,4.562406454985854,0.0,4.562406454985854,3649.925163988683,4.562406454985854,0.5319999982020818,4.99,4.549183673469388,task3_sw_ucb_V800.0_w10000_g50_T10000_s0,exp_0,bandit_stationary_pure
sw_ucb,0,45,800.0,10000,50,4.63265306122449,0.0,0.0,0.0,0,0.1,10.0,0.05,0.0,0,44,4.606956920497669,0.0,4.606956920497669,3685.565536398135,4.606956920497669,0.5074000000604428,4.99,4.62265306122449,task3_sw_ucb_V800.0_w10000_g50_T10000_s0,exp_0,bandit_stationary_pure
